acumulado,vsaparecer,soma,saiu
176,0,198,0
176,1,183,1
177,0,198,1
178,0,220,0
178,1,184,1
179,0,207,1
180,0,213,1
181,0,189,0
181,1,196,1
182,0,178,1
183,0,202,1
184,0,177,1
185,0,199,1
186,0,195,1
187,0,186,1
188,0,216,1
189,0,198,1
190,0,197,0
190,1,181,1
191,0,166,0
191,1,197,1
192,0,173,0
192,1,186,1
193,0,217,0
193,1,202,1
194,0,212,1
195,0,206,0
195,1,202,1
196,0,191,1
197,0,205,0
197,1,168,1
198,0,174,1
199,0,168,0
199,1,193,1
200,0,217,0
200,1,179,1
201,0,223,0
201,1,213,0
201,2,207,1
202,0,194,0
202,1,236,1
203,0,179,1
204,0,200,1
205,0,215,1
206,0,210,1
207,0,164,1
208,0,182,1
209,0,185,0
209,1,205,0
209,2,189,0
209,3,182,0
209,4,209,1
210,0,184,1
211,0,206,1
212,0,227,0
212,1,171,0
212,2,204,1
213,0,167,0
213,1,190,0
213,2,188,0
213,3,213,0
213,4,216,0
213,5,193,0
213,6,196,1
214,0,193,1
215,0,184,1
216,0,156,1
217,0,213,1
218,0,208,1
219,0,215,0
219,1,190,1
220,0,223,1
221,0,163,0
221,1,219,1
222,0,198,1
223,0,179,1
224,0,184,0
224,1,178,1
225,0,210,1
226,0,206,0
226,1,198,0
226,2,184,0
226,3,193,1
227,0,161,0
227,1,190,0
227,2,220,1
228,0,196,0
228,1,196,1
229,0,196,0
229,1,211,1
230,0,191,1
231,0,166,0
231,1,157,1
232,0,170,0
232,1,210,1
233,0,228,1
234,0,182,1
235,0,199,0
235,1,190,1
236,0,214,1
237,0,204,1
238,0,180,0
238,1,188,1
239,0,195,1
240,0,198,1
241,0,176,1
242,0,222,1
243,0,215,0
243,1,181,1
244,0,188,0
244,1,214,1
245,0,216,0
245,1,184,1
246,0,233,1
247,0,215,1
248,0,183,0
248,1,196,1
249,0,175,1
250,0,215,0
250,1,201,1
251,0,220,0
251,1,188,0
251,2,170,0
251,3,225,1
252,0,174,1
253,0,179,1
254,0,199,0
254,1,196,0
254,2,198,1
255,0,217,0
255,1,197,1
256,0,220,1
257,0,175,0
257,1,218,0
257,2,210,1
258,0,207,1
259,0,174,1
260,0,218,1
261,0,187,0
261,1,207,1
262,0,178,0
262,1,179,1
263,0,220,0
263,1,183,1
264,0,189,0
264,1,222,1
265,0,209,1
266,0,201,1
267,0,191,1
268,0,212,1
269,0,177,1
270,0,205,1
271,0,227,1
272,0,159,0
272,1,179,1
273,0,182,1
274,0,181,1
275,0,193,1
276,0,209,1
277,0,224,0
277,1,171,0
277,2,212,1
278,0,203,1
279,0,202,0
279,1,184,1
280,0,166,0
280,1,184,1
281,0,153,1
282,0,182,0
282,1,187,0
282,2,183,1
283,0,192,1
284,0,200,1
285,0,200,0
285,1,218,1
286,0,202,0
286,1,193,1
287,0,212,0
287,1,194,1
288,0,198,1
289,0,201,0
289,1,170,0
289,2,199,1
290,0,217,1
291,0,207,1
292,0,199,1
293,0,209,0
293,1,183,1
294,0,192,1
295,0,185,0
295,1,184,0
295,2,200,1
296,0,169,1
297,0,195,1
298,0,191,0
298,1,193,1
299,0,199,0
299,1,163,0
299,2,181,1
300,0,214,1
301,0,212,0
301,1,214,0
301,2,180,0
301,3,194,1
302,0,205,0
302,1,180,0
302,2,199,1
303,0,153,0
303,1,195,0
303,2,201,0
303,3,190,1
304,0,188,1
305,0,162,0
305,1,200,1
306,0,217,0
306,1,203,1
307,0,155,0
307,1,224,0
307,2,193,0
307,3,197,1
308,0,210,0
308,1,177,1
309,0,196,1
310,0,190,0
310,1,206,0
310,2,184,1
311,0,201,1
312,0,166,0
312,1,191,1
313,0,181,0
313,1,209,0
313,2,220,0
313,3,196,1
314,0,219,0
314,1,168,1
315,0,202,0
315,1,206,1
316,0,172,0
316,1,208,1
317,0,193,1
318,0,194,1
319,0,175,0
319,1,184,1
320,0,157,1
321,0,205,1
322,0,190,1
323,0,224,1
324,0,193,0
324,1,200,1
325,0,200,1
326,0,187,1
327,0,225,1
328,0,199,1
329,0,203,1
330,0,193,1
331,0,219,1
332,0,168,0
332,1,193,1
333,0,182,0
333,1,191,1
334,0,206,0
334,1,172,1
335,0,183,1
336,0,162,0
336,1,210,0
336,2,189,1
337,0,206,0
337,1,201,1
338,0,208,1
339,0,226,1
340,0,212,0
340,1,223,0
340,2,179,0
340,3,191,1
341,0,180,1
342,0,187,1
343,0,209,1
344,0,211,0
344,1,195,1
345,0,186,1
346,0,200,1
347,0,194,0
347,1,190,0
347,2,213,1
348,0,202,0
348,1,180,1
349,0,188,1
350,0,183,1
351,0,183,1
352,0,192,1
353,0,190,0
353,1,206,0
353,2,185,1
354,0,197,1
355,0,202,0
355,1,193,0
355,2,171,1
356,0,172,0
356,1,196,0
356,2,207,1
357,0,189,1
358,0,205,1
359,0,233,0
359,1,181,1
360,0,188,1
361,0,176,1
362,0,181,1
363,0,184,0
363,1,203,1
364,0,199,0
364,1,216,0
364,2,217,0
364,3,188,1
365,0,182,0
365,1,202,1
366,0,197,1
367,0,178,0
367,1,153,0
367,2,170,0
367,3,173,0
367,4,185,1
368,0,167,0
368,1,199,1
369,0,189,0
369,1,179,1
370,0,208,1
371,0,182,1
372,0,212,1
373,0,210,0
373,1,185,1
374,0,179,0
374,1,189,1
375,0,222,0
375,1,203,1
376,0,179,0
376,1,199,1
377,0,199,0
377,1,191,0
377,2,196,0
377,3,179,1
378,0,224,0
378,1,206,1
379,0,216,1
380,0,194,0
380,1,169,1
381,0,221,1
382,0,199,1
383,0,205,1
384,0,198,1
385,0,212,1
386,0,217,1
387,0,195,1
388,0,186,0
388,1,192,1
389,0,170,0
389,1,184,1
390,0,208,0
390,1,166,1
391,0,199,0
391,1,206,1
392,0,219,1
393,0,196,1
394,0,208,0
394,1,205,0
394,2,221,0
394,3,226,1
395,0,196,1
396,0,199,0
396,1,166,1
397,0,230,1
398,0,186,1
399,0,200,0
399,1,173,0
399,2,213,0
399,3,209,1
400,0,192,1
401,0,168,1
402,0,183,1
403,0,150,0
403,1,206,1
404,0,228,0
404,1,205,0
404,2,194,0
404,3,188,1
405,0,172,0
405,1,196,1
406,0,179,0
406,1,197,0
406,2,162,1
407,0,195,1
408,0,218,1
409,0,192,1
410,0,208,1
411,0,187,1
412,0,201,0
412,1,191,1
413,0,227,1
414,0,150,1
415,0,235,1
416,0,189,1
417,0,193,1
418,0,194,0
418,1,203,1
419,0,182,1
420,0,195,1
421,0,222,1
422,0,176,0
422,1,225,1
423,0,207,1
424,0,188,1
425,0,212,1
426,0,199,1
427,0,183,1
428,0,227,1
429,0,222,0
429,1,230,0
429,2,141,1
430,0,186,1
431,0,162,1
432,0,202,1
433,0,199,0
433,1,192,1
434,0,217,0
434,1,208,0
434,2,170,1
435,0,218,1
436,0,201,1
437,0,222,1
438,0,187,1
439,0,208,0
439,1,227,1
440,0,171,0
440,1,169,1
441,0,219,1
442,0,213,1
443,0,213,1
444,0,198,1
445,0,175,1
446,0,190,1
447,0,173,0
447,1,194,0
447,2,201,0
447,3,173,0
447,4,172,0
447,5,167,1
448,0,188,0
448,1,208,1
449,0,193,1
450,0,177,1
451,0,229,0
451,1,168,1
452,0,204,1
453,0,187,1
454,0,199,0
454,1,218,0
454,2,188,0
454,3,192,1
455,0,153,1
456,0,193,1
457,0,192,1
458,0,189,1
459,0,189,1
460,0,181,0
460,1,208,1
461,0,210,0
461,1,194,0
461,2,188,1
462,0,192,0
462,1,203,0
462,2,172,1
463,0,174,1
464,0,196,1
465,0,214,1
466,0,204,0
466,1,214,1
467,0,222,0
467,1,193,1
468,0,208,1
469,0,190,0
469,1,197,0
469,2,177,0
469,3,196,0
469,4,182,1
470,0,208,0
470,1,199,1
471,0,226,0
471,1,171,1
472,0,191,1
473,0,204,1
474,0,170,1
475,0,159,1
476,0,181,1
477,0,201,0
477,1,194,0
477,2,224,1
478,0,186,0
478,1,186,0
478,2,185,1
479,0,234,1
480,0,185,0
480,1,191,1
481,0,175,1
482,0,192,0
482,1,227,1
483,0,209,0
483,1,205,0
483,2,151,1
484,0,216,1
485,0,184,0
485,1,221,1
486,0,241,1
487,0,188,0
487,1,183,0
487,2,220,1
488,0,175,0
488,1,164,0
488,2,201,1
489,0,222,1
490,0,197,1
491,0,212,1
492,0,200,1
493,0,226,1
494,0,177,1
495,0,222,1
496,0,214,1
497,0,200,1
498,0,181,1
499,0,205,0
499,1,203,0
499,2,204,1
500,0,202,1
501,0,203,1
502,0,194,1
503,0,199,1
504,0,201,1
505,0,222,0
505,1,185,1
506,0,206,1
507,0,212,0
507,1,193,0
507,2,224,1
508,0,215,1
509,0,180,1
510,0,217,1
511,0,217,1
512,0,209,1
513,0,195,1
514,0,193,0
514,1,196,0
514,2,178,1
515,0,195,1
516,0,205,0
516,1,193,1
517,0,185,0
517,1,152,1
518,0,192,1
519,0,163,1
520,0,188,1
521,0,215,0
521,1,227,0
521,2,197,0
521,3,168,1
522,0,167,1
523,0,191,1
524,0,219,1
525,0,156,1
526,0,198,1
527,0,163,1
528,0,182,1
529,0,176,0
529,1,212,0
529,2,216,1
530,0,212,1
531,0,178,1
532,0,201,0
532,1,220,1
533,0,179,0
533,1,203,1
534,0,198,0
534,1,199,0
534,2,208,0
534,3,181,0
534,4,230,0
534,5,217,1
535,0,190,0
535,1,164,0
535,2,213,1
536,0,193,1
537,0,169,0
537,1,206,1
538,0,180,0
538,1,168,0
538,2,175,1
539,0,196,1
540,0,212,1
541,0,194,0
541,1,197,1
542,0,179,0
542,1,154,0
542,2,199,0
542,3,198,1
543,0,165,0
543,1,183,1
544,0,186,0
544,1,159,0
544,2,198,0
544,3,196,0
544,4,211,1
545,0,213,0
545,1,191,0
545,2,192,0
545,3,167,1
546,0,182,1
547,0,174,1
548,0,158,1
549,0,171,0
549,1,193,0
549,2,204,0
549,3,187,1
550,0,183,1
551,0,194,1
552,0,175,1
553,0,207,1
554,0,198,1
555,0,178,1
556,0,207,1
557,0,197,1
558,0,217,1
559,0,176,1
560,0,215,1
561,0,155,1
562,0,181,0
562,1,205,1
563,0,186,0
563,1,187,0
563,2,197,1
564,0,157,0
564,1,186,0
564,2,192,1
565,0,218,1
566,0,203,0
566,1,231,1
567,0,175,0
567,1,192,0
567,2,183,1
568,0,194,1
569,0,226,1
570,0,204,1
571,0,173,1
572,0,208,1
573,0,167,1
574,0,177,0
574,1,193,0
574,2,203,1
575,0,229,1
576,0,175,1
577,0,175,0
577,1,209,1
578,0,196,1
579,0,180,0
579,1,207,1
580,0,172,0
580,1,197,0
580,2,187,1
581,0,191,0
581,1,206,0
581,2,208,0
581,3,222,1
582,0,195,1
583,0,189,1
584,0,176,1
585,0,183,1
586,0,196,1
587,0,166,1
588,0,211,1
589,0,183,0
589,1,190,0
589,2,185,1
590,0,181,1
591,0,219,0
591,1,218,1
592,0,212,1
593,0,186,0
593,1,197,0
593,2,205,1
594,0,189,0
594,1,198,1
595,0,166,0
595,1,215,1
596,0,201,1
597,0,179,1
598,0,208,0
598,1,203,0
598,2,183,1
599,0,172,1
600,0,194,1
601,0,211,1
602,0,217,1
603,0,197,1
604,0,212,1
605,0,213,1
606,0,182,1
607,0,193,0
607,1,182,0
607,2,203,1
608,0,185,1
609,0,193,0
609,1,214,1
610,0,174,0
610,1,218,1
611,0,175,0
611,1,193,1
612,0,171,0
612,1,189,1
613,0,173,0
613,1,195,0
613,2,212,1
614,0,187,1
615,0,174,1
616,0,186,1
617,0,212,1
618,0,212,1
619,0,187,1
620,0,204,0
620,1,206,1
621,0,176,0
621,1,181,1
622,0,166,1
623,0,208,1
624,0,190,1
625,0,228,1
626,0,213,1
627,0,217,0
627,1,215,0
627,2,201,1
628,0,192,0
628,1,215,0
628,2,186,1
629,0,183,1
630,0,189,0
630,1,219,0
630,2,206,1
631,0,221,0
631,1,175,0
631,2,227,1
632,0,212,0
632,1,195,1
633,0,187,0
633,1,185,1
634,0,189,0
634,1,191,1
635,0,187,1
636,0,197,1
637,0,219,0
637,1,188,1
638,0,188,1
639,0,200,1
640,0,195,0
640,1,212,1
641,0,202,1
642,0,209,1
643,0,212,1
644,0,170,1
645,0,216,1
646,0,204,0
646,1,247,0
646,2,180,1
647,0,180,1
648,0,201,0
648,1,215,0
648,2,221,0
648,3,227,1
649,0,177,1
650,0,195,0
650,1,218,1
651,0,202,1
652,0,202,1
653,0,228,0
653,1,201,0
653,2,165,0
653,3,225,1
654,0,212,0
654,1,207,0
654,2,170,0
654,3,202,1
655,0,210,1
656,0,190,1
657,0,219,1
658,0,194,0
658,1,156,1
659,0,213,0
659,1,197,1
660,0,220,1
661,0,195,1
662,0,207,1
663,0,209,1
664,0,196,0
664,1,212,1
665,0,196,1
666,0,202,1
667,0,195,0
667,1,196,1
668,0,189,1
669,0,184,1
670,0,181,0
670,1,195,0
670,2,199,1
671,0,184,0
671,1,207,1
672,0,156,0
672,1,211,0
672,2,184,0
672,3,170,1
673,0,198,1
674,0,161,1
675,0,177,1
676,0,183,0
676,1,220,1
677,0,197,0
677,1,188,0
677,2,193,0
677,3,218,0
677,4,186,1
678,0,172,1
679,0,190,0
679,1,199,1
680,0,220,1
681,0,190,1
682,0,173,1
683,0,193,1
684,0,208,0
684,1,187,0
684,2,191,0
684,3,170,0
684,4,203,1
685,0,208,0
685,1,226,0
685,2,204,0
685,3,197,1
686,0,193,1
687,0,186,1
688,0,206,0
688,1,203,1
689,0,179,1
690,0,184,0
690,1,218,1
691,0,210,1
692,0,199,0
692,1,180,0
692,2,207,0
692,3,191,0
692,4,195,1
693,0,184,0
693,1,212,1
694,0,189,1
695,0,187,0
695,1,187,0
695,2,213,0
695,3,214,1
696,0,221,0
696,1,187,0
696,2,196,1
697,0,166,1
698,0,178,0
698,1,203,0
698,2,201,0
698,3,218,1
699,0,212,1
700,0,177,1
701,0,160,0
701,1,212,1
702,0,199,0
702,1,189,0
702,2,210,0
702,3,172,0
702,4,180,1
703,0,190,1
704,0,224,0
704,1,214,1
705,0,202,1
706,0,225,1
707,0,190,1
708,0,195,1
709,0,182,1
710,0,203,1
711,0,198,1
712,0,189,1
713,0,157,0
713,1,208,1
714,0,224,0
714,1,204,1
715,0,173,0
715,1,189,1
716,0,194,0
716,1,187,1
717,0,182,1
718,0,243,1
719,0,216,1
720,0,193,1
721,0,193,0
721,1,211,1
722,0,212,1
723,0,181,1
724,0,193,1
725,0,183,1
726,0,205,0
726,1,179,0
726,2,161,0
726,3,191,1
727,0,167,1
728,0,222,1
729,0,209,1
730,0,185,0
730,1,161,1
731,0,186,1
732,0,185,1
733,0,202,1
734,0,164,0
734,1,206,1
735,0,157,1
736,0,218,1
737,0,200,1
738,0,191,1
739,0,173,0
739,1,186,1
740,0,153,0
740,1,190,0
740,2,205,1
741,0,211,1
742,0,209,1
743,0,165,0
743,1,163,0
743,2,197,1
744,0,184,1
745,0,203,1
746,0,174,0
746,1,196,0
746,2,207,1
747,0,184,1
748,0,192,0
748,1,179,0
748,2,205,0
748,3,217,0
748,4,213,0
748,5,209,1
749,0,192,1
750,0,212,1
751,0,172,0
751,1,198,0
751,2,211,1
752,0,189,1
753,0,190,1
754,0,184,1
755,0,175,1
756,0,221,1
757,0,169,1
758,0,212,0
758,1,201,0
758,2,199,0
758,3,215,1
759,0,199,1
760,0,164,1
761,0,181,0
761,1,180,0
761,2,200,1
762,0,161,0
762,1,187,1
763,0,227,1
764,0,191,1
765,0,198,1
766,0,206,1
767,0,210,1
768,0,178,0
768,1,220,0
768,2,179,1
769,0,199,1
770,0,206,0
770,1,221,1
771,0,189,0
771,1,201,0
771,2,206,0
771,3,194,0
771,4,220,0
771,5,217,0
771,6,204,0
771,7,203,1
772,0,201,0
772,1,201,1
773,0,189,0
773,1,190,1
774,0,219,1
775,0,230,1
776,0,163,0
776,1,213,0
776,2,213,0
776,3,209,1
777,0,179,1
778,0,205,1
779,0,204,1
780,0,189,1
781,0,171,0
781,1,186,1
782,0,192,1
783,0,205,1
784,0,196,1
785,0,164,0
785,1,189,1
786,0,187,0
786,1,230,0
786,2,220,1
787,0,171,1
788,0,187,0
788,1,198,1
789,0,154,1
790,0,200,1
791,0,198,0
791,1,183,1
792,0,193,0
792,1,195,1
793,0,189,0
793,1,190,1
794,0,207,0
794,1,198,1
795,0,216,0
795,1,198,0
795,2,235,0
795,3,180,1
796,0,188,1
797,0,184,1
798,0,191,0
798,1,187,0
798,2,218,1
799,0,186,0
799,1,150,1
800,0,177,1
801,0,169,1
802,0,198,1
803,0,194,0
803,1,203,1
804,0,201,0
804,1,206,1
805,0,201,1
806,0,181,1
807,0,202,1
808,0,184,1
809,0,196,1
810,0,224,0
810,1,237,1
811,0,212,1
812,0,175,1
813,0,178,0
813,1,177,1
814,0,209,0
814,1,180,0
814,2,200,1
815,0,161,1
816,0,213,1
817,0,200,0
817,1,223,1
818,0,219,0
818,1,225,1
819,0,221,1
820,0,183,1
821,0,234,1
822,0,199,1
823,0,211,1
824,0,236,0
824,1,185,0
824,2,171,0
824,3,192,1
825,0,219,1
826,0,192,1
827,0,203,0
827,1,204,0
827,2,165,1
828,0,203,1
829,0,193,1
830,0,228,1
831,0,219,1
832,0,209,0
832,1,198,1
833,0,201,0
833,1,158,1
834,0,198,0
834,1,169,1
835,0,197,1
836,0,205,0
836,1,195,1
837,0,188,1
838,0,196,1
839,0,216,1
840,0,224,0
840,1,172,1
841,0,196,1
842,0,214,1
843,0,198,0
843,1,192,1
844,0,182,1
845,0,192,0
845,1,188,0
845,2,195,1
846,0,199,0
846,1,195,0
846,2,211,1
847,0,188,1
848,0,172,1
849,0,177,1
850,0,234,0
850,1,164,0
850,2,175,1
851,0,215,0
851,1,185,1
852,0,167,1
853,0,205,1
854,0,214,0
854,1,201,1
855,0,196,1
856,0,201,1
857,0,172,1
858,0,192,0
858,1,181,1
859,0,203,1
860,0,209,1
861,0,192,0
861,1,212,1
862,0,192,0
862,1,198,1
863,0,210,0
863,1,224,1
864,0,190,0
864,1,168,0
864,2,186,0
864,3,183,1
865,0,195,1
866,0,192,1
867,0,225,1
868,0,174,0
868,1,170,0
868,2,154,1
869,0,177,1
870,0,203,0
870,1,219,0
870,2,203,0
870,3,195,0
870,4,174,0
870,5,184,1
871,0,207,1
872,0,215,1
873,0,205,1
874,0,212,1
875,0,232,1
876,0,196,1
877,0,162,1
878,0,195,1
879,0,208,1
880,0,216,1
881,0,209,0
881,1,191,1
882,0,208,1
883,0,209,1
884,0,212,1
885,0,216,1
886,0,212,0
886,1,199,1
887,0,155,0
887,1,213,1
888,0,182,0
888,1,186,1
889,0,200,1
890,0,189,1
891,0,184,0
891,1,185,1
892,0,166,0
892,1,208,0
892,2,194,1
893,0,215,0
893,1,212,0
893,2,164,1
894,0,190,1
895,0,176,0
895,1,193,0
895,2,212,1
896,0,172,0
896,1,210,0
896,2,203,1
897,0,169,1
898,0,204,1
899,0,185,0
899,1,226,1
900,0,183,0
900,1,184,1
901,0,192,0
901,1,195,1
902,0,218,1
903,0,168,1
904,0,175,0
904,1,208,0
904,2,174,0
904,3,226,0
904,4,209,1
905,0,205,1
906,0,207,1
907,0,175,1
908,0,201,1
909,0,178,1
910,0,176,0
910,1,196,0
910,2,195,0
910,3,190,1
911,0,195,0
911,1,177,0
911,2,205,1
912,0,211,1
913,0,190,1
914,0,232,1
915,0,192,1
916,0,174,1
917,0,222,1
918,0,201,1
919,0,190,1
920,0,196,1
921,0,224,0
921,1,184,1
922,0,193,0
922,1,195,1
923,0,201,1
924,0,176,1
925,0,185,1
926,0,186,1
927,0,184,1
928,0,217,0
928,1,172,0
928,2,195,1
929,0,185,1
930,0,202,1
931,0,181,1
932,0,199,1
933,0,194,0
933,1,201,0
933,2,191,1
934,0,218,0
934,1,203,1
935,0,180,0
935,1,201,1
936,0,174,0
936,1,216,1
937,0,203,1
938,0,217,1
939,0,197,0
939,1,176,1
940,0,199,1
941,0,195,0
941,1,204,0
941,2,186,1
942,0,190,1
943,0,168,1
944,0,215,0
944,1,133,1
945,0,182,0
945,1,201,0
945,2,179,0
945,3,185,1
946,0,187,1
947,0,176,0
947,1,219,1
948,0,218,0
948,1,189,1
949,0,200,0
949,1,191,1
950,0,164,1
951,0,181,1
952,0,184,1
953,0,194,0
953,1,213,1
954,0,184,1
955,0,213,1
956,0,198,0
956,1,200,1
957,0,190,1
958,0,190,1
959,0,192,0
959,1,221,0
959,2,205,1
960,0,182,1
961,0,199,1
962,0,210,1
963,0,203,0
963,1,173,1
964,0,183,1
965,0,180,0
965,1,168,0
965,2,230,0
965,3,192,0
965,4,205,0
965,5,189,1
966,0,197,1
967,0,189,1
968,0,192,1
969,0,186,1
970,0,178,0
970,1,202,1
971,0,192,1
972,0,160,1
973,0,196,1
974,0,221,1
975,0,212,1
976,0,166,1
977,0,206,1
978,0,161,1
979,0,182,1
980,0,173,0
980,1,188,1
981,0,191,1
982,0,188,1
983,0,216,0
983,1,191,1
984,0,196,1
985,0,203,0
985,1,159,1
986,0,191,1
987,0,211,0
987,1,179,0
987,2,179,1
988,0,226,0
988,1,173,1
989,0,203,1
990,0,197,1
991,0,240,1
992,0,189,0
992,1,197,1
993,0,219,0
993,1,193,1
994,0,192,1
995,0,227,1
996,0,175,1
997,0,204,1
998,0,206,1
999,0,214,0
999,1,172,1
1000,0,170,0
1000,1,193,1
1001,0,177,0
1001,1,192,1
1002,0,241,0
1002,1,220,1
1003,0,209,1
1004,0,177,0
1004,1,183,1
1005,0,217,1
1006,0,193,0
1006,1,178,1
1007,0,185,0
1007,1,209,0
1007,2,185,0
1007,3,208,1
1008,0,194,1
1009,0,184,1
1010,0,190,1
1011,0,168,0
1011,1,191,0
1011,2,195,0
1011,3,187,1
1012,0,200,0
1012,1,224,1
1013,0,175,0
1013,1,199,1
1014,0,186,1
1015,0,214,0
1015,1,194,0
1015,2,198,0
1015,3,191,1
1016,0,214,1
1017,0,189,1
1018,0,192,1
1019,0,207,1
1020,0,188,1
1021,0,192,0
1021,1,192,0
1021,2,192,0
1021,3,213,1
1022,0,180,1
1023,0,207,0
1023,1,170,1
1024,0,183,0
1024,1,188,1
1025,0,190,0
1025,1,144,0
1025,2,221,1
