acumulado,vsaparecer,soma,saiu
0,0,199,1
1,0,185,1
2,0,182,1
3,0,197,1
4,0,202,1
5,0,183,0
5,1,215,0
5,2,204,0
5,3,212,1
6,0,170,1
7,0,214,1
8,0,165,1
9,0,176,0
9,1,198,0
9,2,204,1
10,0,207,1
11,0,171,0
11,1,216,1
12,0,191,1
13,0,198,1
14,0,212,1
15,0,148,0
15,1,164,0
15,2,202,1
16,0,169,1
17,0,215,0
17,1,222,1
18,0,191,0
18,1,199,1
19,0,178,0
19,1,209,1
20,0,177,0
20,1,193,1
21,0,184,0
21,1,209,0
21,2,206,1
22,0,189,1
23,0,175,1
24,0,223,1
25,0,192,1
26,0,217,0
26,1,188,1
27,0,201,1
28,0,208,1
29,0,204,1
30,0,191,1
31,0,163,0
31,1,215,0
31,2,209,1
32,0,182,0
32,1,187,0
32,2,206,1
33,0,186,1
34,0,188,1
35,0,162,0
35,1,212,1
36,0,178,0
36,1,195,0
36,2,180,0
36,3,198,1
37,0,209,0
37,1,201,1
38,0,231,1
39,0,176,0
39,1,220,0
39,2,208,1
40,0,216,1
41,0,166,0
41,1,207,1
42,0,181,1
43,0,185,0
43,1,197,1
44,0,194,0
44,1,172,0
44,2,161,0
44,3,197,0
44,4,204,1
45,0,166,0
45,1,210,1
46,0,172,0
46,1,150,0
46,2,192,0
46,3,177,1
47,0,214,1
48,0,185,0
48,1,199,1
49,0,186,1
50,0,179,1
51,0,245,1
52,0,214,1
53,0,212,0
53,1,196,1
54,0,198,1
55,0,215,1
56,0,173,0
56,1,218,1
57,0,227,1
58,0,207,1
59,0,188,1
60,0,188,0
60,1,203,1
61,0,187,0
61,1,172,0
61,2,226,1
62,0,199,0
62,1,172,0
62,2,181,1
63,0,187,0
63,1,208,1
64,0,205,0
64,1,219,1
65,0,184,0
65,1,185,1
66,0,183,1
67,0,185,0
67,1,214,0
67,2,205,0
67,3,206,1
68,0,209,1
69,0,193,1
70,0,184,1
71,0,192,0
71,1,222,1
72,0,203,1
73,0,187,1
74,0,184,1
75,0,175,0
75,1,209,0
75,2,216,0
75,3,187,1
76,0,192,0
76,1,182,0
76,2,192,0
76,3,183,0
76,4,200,0
76,5,187,1
77,0,207,0
77,1,193,1
78,0,220,1
79,0,199,1
80,0,202,1
81,0,188,1
82,0,226,1
83,0,208,1
84,0,204,1
85,0,203,1
86,0,190,0
86,1,199,1
87,0,223,1
88,0,198,1
89,0,189,1
90,0,211,1
91,0,204,1
92,0,170,1
93,0,209,1
94,0,184,0
94,1,188,1
95,0,209,0
95,1,165,1
96,0,196,1
97,0,239,1
98,0,166,1
99,0,188,1
100,0,183,1
101,0,185,0
101,1,201,0
101,2,188,1
102,0,195,1
103,0,169,1
104,0,181,0
104,1,217,1
105,0,181,0
105,1,209,1
106,0,193,1
107,0,186,1
108,0,233,1
109,0,212,1
110,0,204,1
111,0,202,1
112,0,158,1
113,0,198,0
113,1,198,0
113,2,213,1
114,0,203,0
114,1,179,0
114,2,217,1
115,0,240,1
116,0,222,1
117,0,189,1
118,0,181,1
119,0,214,0
119,1,180,1
120,0,172,0
120,1,216,0
120,2,175,0
120,3,219,1
121,0,181,0
121,1,184,0
121,2,173,0
121,3,178,1
122,0,165,0
122,1,217,1
123,0,174,1
124,0,196,1
125,0,199,0
125,1,188,0
125,2,167,0
125,3,174,1
126,0,199,1
127,0,211,1
128,0,190,1
129,0,178,0
129,1,197,1
130,0,200,1
131,0,183,0
131,1,176,1
132,0,167,0
132,1,208,0
132,2,217,1
133,0,242,1
134,0,190,0
134,1,178,1
135,0,208,1
136,0,213,1
137,0,195,0
137,1,216,0
137,2,198,0
137,3,220,1
138,0,201,0
138,1,155,1
139,0,198,1
140,0,218,1
141,0,141,0
141,1,173,1
142,0,236,1
143,0,184,0
143,1,210,0
143,2,203,1
144,0,188,0
144,1,198,0
144,2,213,1
145,0,208,0
145,1,187,0
145,2,197,1
146,0,189,1
147,0,189,1
148,0,185,0
148,1,187,0
148,2,210,0
148,3,184,0
148,4,209,0
148,5,211,1
149,0,185,0
149,1,156,0
149,2,187,1
150,0,183,1
151,0,191,1
152,0,213,1
153,0,212,1
154,0,162,1
155,0,182,0
155,1,196,1
156,0,200,1
157,0,202,0
157,1,208,1
158,0,179,1
159,0,179,1
160,0,207,0
160,1,204,1
161,0,182,1
162,0,192,1
163,0,189,1
164,0,216,1
165,0,192,0
165,1,171,0
165,2,188,0
165,3,223,1
166,0,182,0
166,1,171,0
166,2,197,1
167,0,173,0
167,1,198,0
167,2,184,1
168,0,200,0
168,1,182,0
168,2,184,1
169,0,212,0
169,1,175,1
170,0,166,1
171,0,183,0
171,1,182,1
172,0,195,1
173,0,206,1
174,0,176,1
175,0,216,1
176,0,195,0
176,1,211,1
177,0,177,1
178,0,216,1
179,0,216,0
179,1,206,0
179,2,189,0
179,3,211,1
180,0,212,0
180,1,198,1
181,0,183,0
181,1,198,1
182,0,220,1
183,0,184,1
184,0,207,1
185,0,213,1
186,0,189,0
186,1,196,0
186,2,178,0
186,3,202,1
187,0,177,1
188,0,199,1
189,0,195,0
189,1,186,1
190,0,216,0
190,1,198,1
191,0,197,1
192,0,181,0
192,1,166,1
193,0,197,1
194,0,173,1
195,0,186,0
195,1,217,1
196,0,202,1
197,0,212,1
198,0,206,0
198,1,202,1
199,0,191,0
199,1,205,0
199,2,168,0
199,3,174,0
199,4,168,0
199,5,193,0
199,6,217,1
200,0,179,0
200,1,223,1
201,0,213,0
201,1,207,0
201,2,194,1
202,0,236,1
203,0,179,1
204,0,200,1
205,0,215,1
206,0,210,1
207,0,164,0
207,1,182,1
208,0,185,1
209,0,205,0
209,1,189,0
209,2,182,0
209,3,209,1
210,0,184,0
210,1,206,1
211,0,227,1
212,0,171,1
213,0,204,1
214,0,167,1
215,0,190,0
215,1,188,1
216,0,213,1
217,0,216,0
217,1,193,1
218,0,196,1
219,0,193,1
220,0,184,0
220,1,156,0
220,2,213,1
221,0,208,0
221,1,215,1
222,0,190,0
222,1,223,1
223,0,163,0
223,1,219,1
224,0,198,0
224,1,179,0
224,2,184,0
224,3,178,1
225,0,210,1
226,0,206,0
226,1,198,1
227,0,184,0
227,1,193,0
227,2,161,0
227,3,190,1
228,0,220,1
229,0,196,0
229,1,196,0
229,2,196,0
229,3,211,1
230,0,191,0
230,1,166,1
231,0,157,0
231,1,170,0
231,2,210,1
232,0,228,1
233,0,182,1
234,0,199,1
235,0,190,1
236,0,214,1
237,0,204,1
238,0,180,1
239,0,188,0
239,1,195,0
239,2,198,1
240,0,176,0
240,1,222,1
241,0,215,0
241,1,181,0
241,2,188,0
241,3,214,0
241,4,216,1
242,0,184,0
242,1,233,1
243,0,215,1
244,0,183,1
245,0,196,0
245,1,175,0
245,2,215,1
246,0,201,1
247,0,220,1
248,0,188,1
249,0,170,1
250,0,225,1
251,0,174,0
251,1,179,0
251,2,199,1
252,0,196,1
253,0,198,1
254,0,217,1
255,0,197,1
256,0,220,0
256,1,175,0
256,2,218,1
257,0,210,1
258,0,207,1
259,0,174,1
260,0,218,1
261,0,187,0
261,1,207,1
262,0,178,0
262,1,179,1
263,0,220,1
264,0,183,1
265,0,189,1
266,0,222,1
267,0,209,1
268,0,201,1
269,0,191,1
270,0,212,1
271,0,177,0
271,1,205,1
272,0,227,0
272,1,159,0
272,2,179,0
272,3,182,0
272,4,181,1
273,0,193,1
274,0,209,0
274,1,224,1
275,0,171,0
275,1,212,0
275,2,203,1
276,0,202,1
277,0,184,0
277,1,166,0
277,2,184,1
278,0,153,0
278,1,182,0
278,2,187,1
279,0,183,0
279,1,192,1
280,0,200,1
281,0,200,1
282,0,218,1
283,0,202,1
284,0,193,1
285,0,212,0
285,1,194,1
286,0,198,0
286,1,201,1
287,0,170,0
287,1,199,1
288,0,217,1
289,0,207,0
289,1,199,0
289,2,209,1
290,0,183,1
291,0,192,0
291,1,185,0
291,2,184,1
292,0,200,1
293,0,169,0
293,1,195,0
293,2,191,1
294,0,193,0
294,1,199,1
295,0,163,1
296,0,181,1
297,0,214,0
297,1,212,1
298,0,214,1
299,0,180,1
300,0,194,1
301,0,205,1
302,0,180,0
302,1,199,1
303,0,153,1
304,0,195,0
304,1,201,1
305,0,190,1
306,0,188,1
307,0,162,0
307,1,200,1
308,0,217,1
309,0,203,1
310,0,155,0
310,1,224,1
311,0,193,1
312,0,197,1
313,0,210,0
313,1,177,1
314,0,196,1
315,0,190,1
316,0,206,0
316,1,184,0
316,2,201,0
316,3,166,1
317,0,191,1
318,0,181,1
319,0,209,1
320,0,220,1
321,0,196,1
322,0,219,1
323,0,168,0
323,1,202,1
324,0,206,1
325,0,172,1
326,0,208,1
327,0,193,1
328,0,194,1
329,0,175,0
329,1,184,1
330,0,157,0
330,1,205,0
330,2,190,0
330,3,224,1
331,0,193,1
332,0,200,1
333,0,200,1
334,0,187,1
335,0,225,1
336,0,199,0
336,1,203,1
337,0,193,0
337,1,219,1
338,0,168,0
338,1,193,1
339,0,182,1
340,0,191,1
341,0,206,1
342,0,172,0
342,1,183,1
343,0,162,0
343,1,210,1
344,0,189,0
344,1,206,1
345,0,201,1
346,0,208,1
347,0,226,0
347,1,212,1
348,0,223,0
348,1,179,0
348,2,191,0
348,3,180,1
349,0,187,1
350,0,209,0
350,1,211,0
350,2,195,1
351,0,186,0
351,1,200,1
352,0,194,1
353,0,190,0
353,1,213,1
354,0,202,1
355,0,180,0
355,1,188,0
355,2,183,0
355,3,183,1
356,0,192,0
356,1,190,1
357,0,206,0
357,1,185,1
358,0,197,0
358,1,202,1
359,0,193,0
359,1,171,0
359,2,172,0
359,3,196,0
359,4,207,1
360,0,189,0
360,1,205,1
361,0,233,1
362,0,181,0
362,1,188,0
362,2,176,0
362,3,181,0
362,4,184,0
362,5,203,0
362,6,199,0
362,7,216,1
363,0,217,1
364,0,188,1
365,0,182,1
366,0,202,0
366,1,197,0
366,2,178,1
367,0,153,0
367,1,170,0
367,2,173,1
368,0,185,1
369,0,167,1
370,0,199,1
371,0,189,0
371,1,179,0
371,2,208,1
372,0,182,0
372,1,212,1
373,0,210,1
374,0,185,0
374,1,179,1
375,0,189,0
375,1,222,0
375,2,203,1
376,0,179,1
377,0,199,0
377,1,199,1
378,0,191,0
378,1,196,1
379,0,179,1
380,0,224,0
380,1,206,0
380,2,216,0
380,3,194,0
380,4,169,1
381,0,221,1
382,0,199,1
383,0,205,0
383,1,198,0
383,2,212,0
383,3,217,1
384,0,195,0
384,1,186,1
385,0,192,1
386,0,170,1
387,0,184,1
388,0,208,1
389,0,166,0
389,1,199,1
390,0,206,1
391,0,219,1
392,0,196,1
393,0,208,1
394,0,205,1
395,0,221,1
396,0,226,0
396,1,196,1
397,0,199,1
398,0,166,0
398,1,230,1
399,0,186,1
400,0,200,1
401,0,173,0
401,1,213,1
402,0,209,0
402,1,192,0
402,2,168,0
402,3,183,1
403,0,150,1
404,0,206,1
405,0,228,1
406,0,205,1
407,0,194,1
408,0,188,1
409,0,172,1
410,0,196,1
411,0,179,0
411,1,197,1
412,0,162,0
412,1,195,1
413,0,218,1
414,0,192,1
415,0,208,1
416,0,187,1
417,0,201,0
417,1,191,0
417,2,227,0
417,3,150,0
417,4,235,1
418,0,189,1
419,0,193,0
419,1,194,1
420,0,203,1
421,0,182,1
422,0,195,0
422,1,222,1
423,0,176,1
424,0,225,0
424,1,207,1
425,0,188,0
425,1,212,1
426,0,199,0
426,1,183,0
426,2,227,1
427,0,222,1
428,0,230,1
429,0,141,0
429,1,186,1
430,0,162,1
431,0,202,1
432,0,199,1
433,0,192,1
434,0,217,1
435,0,208,0
435,1,170,0
435,2,218,1
436,0,201,1
437,0,222,1
438,0,187,1
439,0,208,1
440,0,227,1
441,0,171,0
441,1,169,0
441,2,219,1
442,0,213,1
443,0,213,1
444,0,198,1
445,0,175,0
445,1,190,1
446,0,173,1
447,0,194,1
448,0,201,1
449,0,173,1
450,0,172,0
450,1,167,1
451,0,188,1
452,0,208,0
452,1,193,1
453,0,177,0
453,1,229,1
454,0,168,1
455,0,204,0
455,1,187,0
455,2,199,1
456,0,218,1
457,0,188,1
458,0,192,1
459,0,153,0
459,1,193,1
460,0,192,1
461,0,189,1
462,0,189,1
463,0,181,1
464,0,208,1
465,0,210,0
465,1,194,1
466,0,188,0
466,1,192,1
467,0,203,1
468,0,172,0
