acumulado,vsaparecer,soma,saiu
170,0,198,1
171,0,183,0
171,1,198,1
172,0,220,0
172,1,184,1
173,0,207,1
174,0,213,0
174,1,189,0
174,2,196,1
175,0,178,0
175,1,202,1
176,0,177,1
177,0,199,0
177,1,195,1
178,0,186,1
179,0,216,1
180,0,198,1
181,0,197,1
182,0,181,1
183,0,166,1
184,0,197,0
184,1,173,0
184,2,186,1
185,0,217,1
186,0,202,1
187,0,212,0
187,1,206,1
188,0,202,1
189,0,191,0
189,1,205,0
189,2,168,1
190,0,174,1
191,0,168,1
192,0,193,1
193,0,217,0
193,1,179,1
194,0,223,0
194,1,213,1
195,0,207,1
196,0,194,1
197,0,236,0
197,1,179,1
198,0,200,1
199,0,215,0
199,1,210,0
199,2,164,1
200,0,182,1
201,0,185,1
202,0,205,1
203,0,189,0
203,1,182,0
203,2,209,0
203,3,184,0
203,4,206,0
203,5,227,0
203,6,171,1
204,0,204,0
204,1,167,1
205,0,190,1
206,0,188,1
207,0,213,1
208,0,216,1
209,0,193,0
209,1,196,1
210,0,193,1
211,0,184,1
212,0,156,1
213,0,213,1
214,0,208,0
214,1,215,1
215,0,190,0
215,1,223,1
216,0,163,1
217,0,219,1
218,0,198,1
219,0,179,1
220,0,184,1
221,0,178,1
222,0,210,1
223,0,206,1
224,0,198,0
224,1,184,1
225,0,193,1
226,0,161,1
227,0,190,1
228,0,220,0
228,1,196,1
229,0,196,1
230,0,196,1
231,0,211,0
231,1,191,0
231,2,166,1
232,0,157,1
233,0,170,1
234,0,210,0
234,1,228,0
234,2,182,1
235,0,199,0
235,1,190,0
235,2,214,0
235,3,204,0
235,4,180,0
235,5,188,0
235,6,195,1
236,0,198,0
236,1,176,0
236,2,222,0
236,3,215,1
237,0,181,1
238,0,188,1
239,0,214,1
240,0,216,0
240,1,184,1
241,0,233,0
241,1,215,1
242,0,183,1
243,0,196,1
244,0,175,1
245,0,215,1
246,0,201,1
247,0,220,0
247,1,188,1
248,0,170,1
249,0,225,1
250,0,174,1
251,0,179,1
252,0,199,1
253,0,196,1
254,0,198,1
255,0,217,1
256,0,197,1
257,0,220,1
258,0,175,0
258,1,218,0
258,2,210,1
259,0,207,1
260,0,174,1
261,0,218,0
261,1,187,1
262,0,207,1
263,0,178,0
263,1,179,0
263,2,220,0
263,3,183,1
264,0,189,1
265,0,222,0
265,1,209,1
266,0,201,0
266,1,191,1
267,0,212,1
268,0,177,1
269,0,205,1
270,0,227,0
270,1,159,1
271,0,179,1
272,0,182,1
273,0,181,1
274,0,193,1
275,0,209,1
276,0,224,0
276,1,171,1
277,0,212,0
277,1,203,0
277,2,202,1
278,0,184,0
278,1,166,1
279,0,184,1
280,0,153,0
280,1,182,0
280,2,187,1
281,0,183,1
282,0,192,0
282,1,200,0
282,2,200,1
283,0,218,1
284,0,202,0
284,1,193,1
285,0,212,0
285,1,194,0
285,2,198,0
285,3,201,1
286,0,170,1
287,0,199,0
287,1,217,0
287,2,207,0
287,3,199,1
288,0,209,1
289,0,183,1
290,0,192,0
290,1,185,1
291,0,184,1
292,0,200,1
293,0,169,1
294,0,195,0
294,1,191,1
295,0,193,1
296,0,199,1
297,0,163,1
298,0,181,1
299,0,214,0
299,1,212,1
300,0,214,0
300,1,180,1
301,0,194,1
302,0,205,1
303,0,180,1
304,0,199,0
304,1,153,0
304,2,195,1
305,0,201,0
305,1,190,1
306,0,188,0
306,1,162,1
307,0,200,0
307,1,217,1
308,0,203,0
308,1,155,1
309,0,224,0
309,1,193,0
309,2,197,1
310,0,210,1
311,0,177,0
311,1,196,0
311,2,190,1
312,0,206,1
313,0,184,1
314,0,201,1
315,0,166,0
315,1,191,1
316,0,181,1
317,0,209,0
317,1,220,1
318,0,196,0
318,1,219,0
318,2,168,0
318,3,202,0
318,4,206,1
319,0,172,1
320,0,208,0
320,1,193,0
320,2,194,1
321,0,175,1
322,0,184,0
322,1,157,1
323,0,205,1
324,0,190,0
324,1,224,1
325,0,193,1
326,0,200,0
326,1,200,1
327,0,187,0
327,1,225,0
327,2,199,0
327,3,203,1
328,0,193,0
328,1,219,0
328,2,168,1
329,0,193,1
330,0,182,1
331,0,191,1
332,0,206,0
332,1,172,1
333,0,183,0
333,1,162,0
333,2,210,0
333,3,189,1
334,0,206,1
335,0,201,0
335,1,208,1
336,0,226,0
336,1,212,1
337,0,223,0
337,1,179,1
338,0,191,0
338,1,180,1
339,0,187,0
339,1,209,0
339,2,211,1
340,0,195,1
341,0,186,1
342,0,200,0
342,1,194,1
343,0,190,0
343,1,213,0
343,2,202,1
344,0,180,1
345,0,188,0
345,1,183,1
346,0,183,1
347,0,192,1
348,0,190,0
348,1,206,1
349,0,185,1
350,0,197,1
351,0,202,0
351,1,193,1
352,0,171,1
353,0,172,0
353,1,196,0
353,2,207,0
353,3,189,1
354,0,205,1
355,0,233,1
356,0,181,1
357,0,188,0
357,1,176,0
357,2,181,1
358,0,184,1
359,0,203,0
359,1,199,0
359,2,216,0
359,3,217,0
359,4,188,1
360,0,182,0
360,1,202,1
361,0,197,0
361,1,178,1
362,0,153,1
363,0,170,1
364,0,173,0
364,1,185,1
365,0,167,1
366,0,199,1
367,0,189,1
368,0,179,0
368,1,208,0
368,2,182,1
369,0,212,0
369,1,210,1
370,0,185,1
371,0,179,0
371,1,189,1
372,0,222,0
372,1,203,1
373,0,179,0
373,1,199,1
374,0,199,1
375,0,191,0
375,1,196,0
375,2,179,1
376,0,224,0
376,1,206,1
377,0,216,0
377,1,194,0
377,2,169,0
377,3,221,1
378,0,199,0
378,1,205,0
378,2,198,1
379,0,212,1
380,0,217,0
380,1,195,1
381,0,186,1
382,0,192,0
382,1,170,1
383,0,184,1
384,0,208,1
385,0,166,1
386,0,199,0
386,1,206,1
387,0,219,1
388,0,196,0
388,1,208,1
389,0,205,0
389,1,221,0
389,2,226,0
389,3,196,0
389,4,199,0
389,5,166,0
389,6,230,1
390,0,186,1
391,0,200,0
391,1,173,0
391,2,213,1
392,0,209,0
392,1,192,1
393,0,168,1
394,0,183,0
394,1,150,0
394,2,206,0
394,3,228,1
395,0,205,1
396,0,194,1
397,0,188,1
398,0,172,1
399,0,196,1
400,0,179,1
401,0,197,0
401,1,162,1
402,0,195,1
403,0,218,1
404,0,192,0
404,1,208,1
405,0,187,1
406,0,201,1
407,0,191,0
407,1,227,1
408,0,150,1
409,0,235,0
409,1,189,1
410,0,193,1
411,0,194,1
412,0,203,1
413,0,182,1
414,0,195,1
415,0,222,1
416,0,176,0
416,1,225,0
416,2,207,1
417,0,188,0
417,1,212,1
418,0,199,1
419,0,183,1
420,0,227,1
421,0,222,0
421,1,230,0
421,2,141,1
422,0,186,1
423,0,162,1
424,0,202,1
425,0,199,0
425,1,192,0
425,2,217,1
426,0,208,1
427,0,170,1
428,0,218,1
429,0,201,1
430,0,222,0
430,1,187,0
430,2,208,1
431,0,227,0
431,1,171,1
432,0,169,1
433,0,219,0
433,1,213,1
434,0,213,0
434,1,198,1
435,0,175,1
436,0,190,1
437,0,173,1
438,0,194,1
439,0,201,1
440,0,173,1
441,0,172,1
442,0,167,1
443,0,188,1
444,0,208,1
445,0,193,0
445,1,177,1
446,0,229,0
446,1,168,1
447,0,204,1
448,0,187,1
449,0,199,0
449,1,218,0
449,2,188,1
450,0,192,0
450,1,153,1
451,0,193,1
452,0,192,1
453,0,189,1
454,0,189,1
455,0,181,1
456,0,208,1
457,0,210,1
458,0,194,1
459,0,188,0
459,1,192,0
459,2,203,0
459,3,172,1
460,0,174,1
461,0,196,1
462,0,214,1
463,0,204,0
463,1,214,0
463,2,222,1
464,0,193,0
464,1,208,0
464,2,190,0
464,3,197,1
465,0,177,0
465,1,196,0
465,2,182,0
465,3,208,1
466,0,199,1
467,0,226,1
468,0,171,1
469,0,191,1
470,0,204,0
470,1,170,1
471,0,159,1
472,0,181,1
473,0,201,1
474,0,194,1
475,0,224,1
476,0,186,1
477,0,186,1
478,0,185,1
479,0,234,0
479,1,185,1
480,0,191,0
480,1,175,1
481,0,192,1
482,0,227,0
482,1,209,0
482,2,205,1
483,0,151,1
484,0,216,1
485,0,184,1
486,0,221,1
487,0,241,0
487,1,188,1
488,0,183,1
489,0,220,0
489,1,175,1
490,0,164,1
491,0,201,1
492,0,222,1
493,0,197,0
493,1,212,1
494,0,200,0
494,1,226,1
495,0,177,0
495,1,222,0
495,2,214,0
495,3,200,0
495,4,181,1
496,0,205,0
496,1,203,0
496,2,204,0
496,3,202,0
496,4,203,0
496,5,194,1
497,0,199,0
497,1,201,1
498,0,222,0
498,1,185,1
499,0,206,1
500,0,212,1
501,0,193,1
502,0,224,0
502,1,215,0
502,2,180,1
503,0,217,1
504,0,217,0
504,1,209,1
505,0,195,0
505,1,193,1
506,0,196,1
507,0,178,1
508,0,195,1
509,0,205,1
510,0,193,1
511,0,185,1
512,0,152,1
513,0,192,1
514,0,163,1
515,0,188,1
516,0,215,1
517,0,227,1
518,0,197,1
519,0,168,1
520,0,167,1
521,0,191,1
522,0,219,1
523,0,156,0
523,1,198,0
523,2,163,0
523,3,182,1
524,0,176,0
524,1,212,0
524,2,216,1
525,0,212,1
526,0,178,1
527,0,201,1
528,0,220,0
528,1,179,1
529,0,203,0
529,1,198,1
530,0,199,0
530,1,208,0
530,2,181,1
531,0,230,0
531,1,217,1
532,0,190,0
532,1,164,1
533,0,213,0
533,1,193,1
534,0,169,1
535,0,206,0
535,1,180,1
536,0,168,1
537,0,175,0
537,1,196,0
537,2,212,0
537,3,194,0
537,4,197,0
537,5,179,1
538,0,154,1
539,0,199,0
539,1,198,0
539,2,165,1
540,0,183,1
541,0,186,0
541,1,159,1
542,0,198,1
543,0,196,1
544,0,211,1
545,0,213,1
546,0,191,1
547,0,192,0
547,1,167,1
548,0,182,1
549,0,174,1
550,0,158,1
551,0,171,1
552,0,193,1
553,0,204,0
553,1,187,1
554,0,183,0
554,1,194,1
555,0,175,0
555,1,207,1
556,0,198,0
556,1,178,0
556,2,207,1
557,0,197,1
558,0,217,0
558,1,176,1
559,0,215,1
560,0,155,1
561,0,181,1
562,0,205,0
562,1,186,1
563,0,187,0
563,1,197,1
564,0,157,1
565,0,186,1
566,0,192,1
567,0,218,0
567,1,203,1
568,0,231,0
568,1,175,1
569,0,192,0
569,1,183,0
569,2,194,0
569,3,226,1
570,0,204,1
571,0,173,0
571,1,208,1
572,0,167,0
572,1,177,1
573,0,193,1
574,0,203,0
574,1,229,0
574,2,175,1
575,0,175,1
576,0,209,0
576,1,196,1
577,0,180,1
578,0,207,1
579,0,172,1
580,0,197,1
581,0,187,1
582,0,191,1
583,0,206,1
584,0,208,1
585,0,222,1
586,0,195,1
587,0,189,0
587,1,176,0
587,2,183,1
588,0,196,0
588,1,166,1
589,0,211,0
589,1,183,0
589,2,190,1
590,0,185,1
591,0,181,0
591,1,219,0
591,2,218,1
592,0,212,0
592,1,186,0
592,2,197,1
593,0,205,1
594,0,189,0
594,1,198,0
594,2,166,1
595,0,215,0
595,1,201,1
596,0,179,1
597,0,208,1
598,0,203,0
598,1,183,1
599,0,172,0
599,1,194,1
600,0,211,0
600,1,217,1
601,0,197,1
602,0,212,1
603,0,213,0
603,1,182,1
604,0,193,1
605,0,182,1
606,0,203,0
606,1,185,0
606,2,193,1
607,0,214,0
607,1,174,1
608,0,218,0
608,1,175,1
609,0,193,1
610,0,171,1
611,0,189,0
611,1,173,1
612,0,195,1
613,0,212,0
613,1,187,1
614,0,174,1
615,0,186,0
615,1,212,0
615,2,212,0
615,3,187,1
616,0,204,0
616,1,206,1
617,0,176,1
618,0,181,0
618,1,166,1
619,0,208,1
620,0,190,1
621,0,228,0
621,1,213,0
621,2,217,0
621,3,215,0
621,4,201,1
622,0,192,0
622,1,215,1
623,0,186,1
624,0,183,0
624,1,189,0
624,2,219,1
625,0,206,1
626,0,221,0
626,1,175,1
627,0,227,0
627,1,212,0
627,2,195,1
628,0,187,1
629,0,185,1
630,0,189,1
631,0,191,1
632,0,187,0
632,1,197,0
632,2,219,0
632,3,188,1
633,0,188,0
633,1,200,1
634,0,195,1
635,0,212,0
635,1,202,1
636,0,209,1
637,0,212,0
637,1,170,1
638,0,216,0
638,1,204,1
639,0,247,0
639,1,180,1
640,0,180,1
641,0,201,1
642,0,215,0
642,1,221,0
642,2,227,0
642,3,177,0
642,4,195,0
642,5,218,0
642,6,202,1
643,0,202,0
643,1,228,1
644,0,201,1
645,0,165,1
646,0,225,1
647,0,212,0
647,1,207,1
648,0,170,1
649,0,202,1
650,0,210,1
651,0,190,0
651,1,219,0
651,2,194,0
651,3,156,1
652,0,213,1
653,0,197,0
653,1,220,0
653,2,195,1
654,0,207,1
655,0,209,0
655,1,196,1
656,0,212,1
657,0,196,0
657,1,202,0
657,2,195,0
657,3,196,1
658,0,189,0
658,1,184,0
658,2,181,0
658,3,195,1
659,0,199,1
660,0,184,1
661,0,207,1
662,0,156,1
663,0,211,1
664,0,184,1
665,0,170,1
666,0,198,0
666,1,161,1
667,0,177,0
667,1,183,0
667,2,220,1
668,0,197,0
668,1,188,1
669,0,193,1
670,0,218,1
671,0,186,1
672,0,172,1
673,0,190,1
674,0,199,0
674,1,220,1
675,0,190,0
675,1,173,0
675,2,193,0
675,3,208,1
676,0,187,0
676,1,191,0
676,2,170,1
677,0,203,1
678,0,208,1
679,0,226,0
679,1,204,0
679,2,197,1
680,0,193,1
681,0,186,1
682,0,206,1
683,0,203,0
683,1,179,1
684,0,184,1
685,0,218,0
685,1,210,1
686,0,199,1
687,0,180,1
688,0,207,1
689,0,191,1
690,0,195,1
691,0,184,0
691,1,212,1
692,0,189,1
693,0,187,0
693,1,187,0
693,2,213,1
694,0,214,0
694,1,221,1
695,0,187,1
696,0,196,0
696,1,166,0
696,2,178,1
697,0,203,1
698,0,201,0
698,1,218,0
698,2,212,0
698,3,177,0
698,4,160,1
699,0,212,1
700,0,199,1
701,0,189,1
702,0,210,0
702,1,172,1
703,0,180,0
703,1,190,1
704,0,224,1
705,0,214,1
706,0,202,0
706,1,225,1
707,0,190,0
707,1,195,0
707,2,182,0
707,3,203,1
708,0,198,1
709,0,189,1
710,0,157,1
711,0,208,0
711,1,224,0
711,2,204,0
711,3,173,0
711,4,189,0
711,5,194,1
712,0,187,1
713,0,182,1
714,0,243,0
714,1,216,1
715,0,193,1
716,0,193,0
716,1,211,1
717,0,212,1
718,0,181,1
719,0,193,1
720,0,183,1
721,0,205,0
721,1,179,1
722,0,161,1
723,0,191,1
724,0,167,1
725,0,222,1
726,0,209,1
727,0,185,1
728,0,161,1
729,0,186,1
730,0,185,1
731,0,202,1
732,0,164,1
733,0,206,0
733,1,157,0
733,2,218,1
734,0,200,1
735,0,191,0
735,1,173,1
736,0,186,1
737,0,153,1
738,0,190,1
739,0,205,1
740,0,211,0
740,1,209,0
740,2,165,1
741,0,163,1
742,0,197,1
743,0,184,1
744,0,203,0
744,1,174,1
745,0,196,0
745,1,207,0
745,2,184,0
745,3,192,1
746,0,179,1
747,0,205,0
747,1,217,1
748,0,213,1
749,0,209,1
750,0,192,1
751,0,212,0
751,1,172,1
752,0,198,1
753,0,211,1
754,0,189,0
754,1,190,0
754,2,184,0
754,3,175,1
755,0,221,0
755,1,169,1
756,0,212,0
756,1,201,1
757,0,199,1
758,0,215,0
758,1,199,1
759,0,164,1
760,0,181,1
761,0,180,1
762,0,200,0
762,1,161,1
763,0,187,0
763,1,227,0
763,2,191,1
764,0,198,1
765,0,206,1
766,0,210,1
767,0,178,1
768,0,220,0
768,1,179,1
769,0,199,1
770,0,206,1
771,0,221,0
771,1,189,0
771,2,201,0
771,3,206,0
771,4,194,1
772,0,220,1
773,0,217,0
773,1,204,0
773,2,203,1
774,0,201,0
774,1,201,1
775,0,189,0
775,1,190,0
775,2,219,1
776,0,230,0
776,1,163,0
776,2,213,1
777,0,213,1
778,0,209,0
778,1,179,1
779,0,205,1
780,0,204,0
780,1,189,1
781,0,171,1
782,0,186,0
782,1,192,1
783,0,205,1
784,0,196,0
784,1,164,1
785,0,189,1
786,0,187,0
786,1,230,0
786,2,220,1
787,0,171,1
788,0,187,1
789,0,198,1
790,0,154,1
791,0,200,1
792,0,198,1
793,0,183,1
794,0,193,0
794,1,195,0
794,2,189,0
794,3,190,1
795,0,207,1
796,0,198,1
797,0,216,0
797,1,198,1
798,0,235,0
798,1,180,1
799,0,188,0
799,1,184,1
800,0,191,1
801,0,187,1
802,0,218,0
802,1,186,1
803,0,150,1
804,0,177,1
805,0,169,0
805,1,198,1
806,0,194,1
807,0,203,0
807,1,201,0
807,2,206,1
808,0,201,1
809,0,181,1
810,0,202,0
810,1,184,1
811,0,196,0
811,1,224,0
811,2,237,0
811,3,212,1
812,0,175,1
813,0,178,1
814,0,177,1
815,0,209,1
816,0,180,1
817,0,200,1
818,0,161,1
819,0,213,0
819,1,200,1
820,0,223,0
820,1,219,0
820,2,225,1
821,0,221,0
821,1,183,1
822,0,234,0
822,1,199,1
823,0,211,0
823,1,236,1
824,0,185,1
825,0,171,1
826,0,192,1
827,0,219,0
827,1,192,1
828,0,203,0
828,1,204,1
829,0,165,0
829,1,203,1
830,0,193,0
830,1,228,0
830,2,219,0
830,3,209,1
831,0,198,0
831,1,201,1
832,0,158,1
833,0,198,1
834,0,169,0
834,1,197,1
835,0,205,1
836,0,195,1
837,0,188,1
838,0,196,1
839,0,216,0
839,1,224,1
840,0,172,1
841,0,196,0
841,1,214,0
841,2,198,1
842,0,192,1
843,0,182,1
844,0,192,1
845,0,188,1
846,0,195,1
847,0,199,1
848,0,195,0
848,1,211,1
849,0,188,0
849,1,172,1
850,0,177,0
850,1,234,0
850,2,164,1
851,0,175,1
852,0,215,0
852,1,185,1
853,0,167,1
854,0,205,0
854,1,214,1
855,0,201,0
855,1,196,1
856,0,201,0
856,1,172,0
856,2,192,0
856,3,181,1
857,0,203,1
858,0,209,0
858,1,192,1
859,0,212,0
859,1,192,1
860,0,198,0
860,1,210,1
861,0,224,1
862,0,190,1
863,0,168,1
864,0,186,1
865,0,183,0
865,1,195,0
865,2,192,1
866,0,225,1
867,0,174,1
868,0,170,1
869,0,154,1
870,0,177,0
870,1,203,0
870,2,219,0
870,3,203,1
871,0,195,1
872,0,174,1
873,0,184,0
873,1,207,1
874,0,215,0
874,1,205,0
874,2,212,1
875,0,232,0
875,1,196,0
875,2,162,1
876,0,195,1
877,0,208,0
877,1,216,1
878,0,209,0
878,1,191,1
879,0,208,1
880,0,209,0
880,1,212,0
880,2,216,1
881,0,212,0
881,1,199,1
882,0,155,1
883,0,213,1
884,0,182,0
884,1,186,1
885,0,200,0
885,1,189,0
885,2,184,1
886,0,185,0
886,1,166,1
887,0,208,0
887,1,194,1
888,0,215,0
888,1,212,1
889,0,164,0
889,1,190,1
890,0,176,1
891,0,193,1
892,0,212,0
892,1,172,1
893,0,210,0
893,1,203,0
893,2,169,1
894,0,204,0
894,1,185,1
895,0,226,0
895,1,183,1
896,0,184,1
897,0,192,1
898,0,195,0
898,1,218,0
898,2,168,1
899,0,175,1
900,0,208,0
900,1,174,1
901,0,226,1
902,0,209,0
902,1,205,1
903,0,207,1
904,0,175,1
905,0,201,1
906,0,178,1
907,0,176,1
908,0,196,0
908,1,195,1
909,0,190,1
910,0,195,1
911,0,177,1
912,0,205,0
912,1,211,1
913,0,190,1
914,0,232,0
914,1,192,0
914,2,174,1
915,0,222,0
915,1,201,1
916,0,190,1
917,0,196,0
917,1,224,0
917,2,184,1
918,0,193,0
918,1,195,1
919,0,201,0
919,1,176,1
920,0,185,1
921,0,186,1
922,0,184,0
922,1,217,1
923,0,172,1
924,0,195,1
925,0,185,0
925,1,202,1
926,0,181,1
927,0,199,1
928,0,194,1
929,0,201,0
929,1,191,0
929,2,218,1
930,0,203,1
931,0,180,0
931,1,201,1
932,0,174,1
933,0,216,1
934,0,203,1
935,0,217,1
936,0,197,0
936,1,176,1
937,0,199,0
937,1,195,1
938,0,204,1
939,0,186,0
939,1,190,1
940,0,168,1
941,0,215,1
942,0,133,1
943,0,182,1
944,0,201,1
945,0,179,1
946,0,185,0
946,1,187,1
947,0,176,1
948,0,219,0
948,1,218,1
949,0,189,1
950,0,200,0
950,1,191,0
950,2,164,1
951,0,181,1
952,0,184,0
952,1,194,1
953,0,213,0
953,1,184,0
953,2,213,1
954,0,198,1
955,0,200,0
955,1,190,1
956,0,190,1
957,0,192,0
957,1,221,1
958,0,205,1
959,0,182,1
960,0,199,1
961,0,210,1
962,0,203,1
963,0,173,1
964,0,183,1
965,0,180,0
965,1,168,1
966,0,230,0
966,1,192,0
966,2,205,0
966,3,189,1
967,0,197,1
968,0,189,0
968,1,192,1
969,0,186,1
970,0,178,1
971,0,202,0
971,1,192,1
972,0,160,1
973,0,196,1
974,0,221,0
974,1,212,1
975,0,166,1
976,0,206,1
977,0,161,1
978,0,182,1
979,0,173,0
979,1,188,0
979,2,191,0
979,3,188,1
980,0,216,0
980,1,191,0
980,2,196,1
981,0,203,1
982,0,159,1
983,0,191,0
983,1,211,1
984,0,179,1
985,0,179,1
986,0,226,1
987,0,173,1
988,0,203,1
989,0,197,1
990,0,240,0
990,1,189,1
991,0,197,1
992,0,219,1
993,0,193,1
994,0,192,1
995,0,227,0
995,1,175,1
996,0,204,0
996,1,206,1
997,0,214,0
997,1,172,1
998,0,170,1
999,0,193,1
1000,0,177,1
1001,0,192,0
1001,1,241,0
1001,2,220,0
1001,3,209,1
1002,0,177,1
1003,0,183,1
1004,0,217,0
1004,1,193,1
1005,0,178,1
1006,0,185,1
1007,0,209,1
1008,0,185,0
1008,1,208,0
1008,2,194,1
1009,0,184,1
1010,0,190,1
1011,0,168,1
1012,0,191,0
1012,1,195,0
1012,2,187,0
1012,3,200,1
1013,0,224,0
1013,1,175,1
1014,0,199,1
1015,0,186,1
1016,0,214,1
1017,0,194,0
1017,1,198,0
1017,2,191,1
1018,0,214,1
1019,0,189,0
1019,1,192,1
1020,0,207,0
1020,1,188,1
1021,0,192,1
1022,0,192,0
1022,1,192,1
1023,0,213,0
1023,1,180,1
1024,0,207,0
1024,1,170,1
1025,0,183,1
1026,0,188,0
1026,1,190,0
1026,2,144,1
