acumulado,vsaparecer,soma,saiu
455,1,174,1
456,0,196,1
457,0,214,1
458,0,204,1
459,0,214,1
460,0,222,1
461,0,193,1
462,0,208,1
463,0,190,1
464,0,197,1
465,0,177,0
465,1,196,0
465,2,182,1
466,0,208,0
466,1,199,0
466,2,226,1
467,0,171,0
467,1,191,1
468,0,204,1
469,0,170,1
470,0,159,0
470,1,181,1
471,0,201,1
472,0,194,0
472,1,224,0
472,2,186,1
473,0,186,0
473,1,185,1
474,0,234,1
475,0,185,1
476,0,191,1
477,0,175,1
478,0,192,0
478,1,227,1
479,0,209,0
479,1,205,0
479,2,151,1
480,0,216,1
481,0,184,0
481,1,221,1
482,0,241,1
483,0,188,0
483,1,183,1
484,0,220,1
485,0,175,1
486,0,164,0
486,1,201,0
486,2,222,0
486,3,197,1
487,0,212,1
488,0,200,0
488,1,226,1
489,0,177,0
489,1,222,1
490,0,214,0
490,1,200,0
490,2,181,1
491,0,205,0
491,1,203,1
492,0,204,1
493,0,202,0
493,1,203,1
494,0,194,1
495,0,199,1
496,0,201,0
496,1,222,1
497,0,185,1
498,0,206,1
499,0,212,1
500,0,193,0
500,1,224,0
500,2,215,1
501,0,180,1
502,0,217,0
502,1,217,1
503,0,209,1
504,0,195,1
505,0,193,1
506,0,196,1
507,0,178,1
508,0,195,0
508,1,205,1
509,0,193,1
510,0,185,1
511,0,152,1
512,0,192,0
512,1,163,0
512,2,188,1
513,0,215,0
513,1,227,0
513,2,197,1
514,0,168,1
515,0,167,0
515,1,191,0
515,2,219,1
516,0,156,0
516,1,198,0
516,2,163,0
516,3,182,0
516,4,176,1
517,0,212,0
517,1,216,1
518,0,212,0
518,1,178,0
518,2,201,0
518,3,220,0
518,4,179,1
519,0,203,0
519,1,198,0
519,2,199,1
520,0,208,0
520,1,181,1
521,0,230,1
522,0,217,1
523,0,190,0
523,1,164,0
523,2,213,0
523,3,193,1
524,0,169,1
525,0,206,0
525,1,180,0
525,2,168,1
526,0,175,0
526,1,196,1
527,0,212,1
528,0,194,1
529,0,197,0
529,1,179,1
530,0,154,1
531,0,199,1
532,0,198,1
533,0,165,0
533,1,183,1
534,0,186,0
534,1,159,1
535,0,198,1
536,0,196,0
536,1,211,1
537,0,213,1
538,0,191,1
539,0,192,1
540,0,167,0
540,1,182,1
541,0,174,0
541,1,158,0
541,2,171,1
542,0,193,0
542,1,204,1
543,0,187,1
544,0,183,1
545,0,194,0
545,1,175,0
545,2,207,1
546,0,198,0
546,1,178,1
547,0,207,1
548,0,197,1
549,0,217,1
550,0,176,0
550,1,215,1
551,0,155,0
551,1,181,1
552,0,205,1
553,0,186,1
554,0,187,1
555,0,197,1
556,0,157,0
556,1,186,1
557,0,192,0
557,1,218,0
557,2,203,1
558,0,231,1
559,0,175,1
560,0,192,0
560,1,183,0
560,2,194,1
561,0,226,1
562,0,204,0
562,1,173,0
562,2,208,1
563,0,167,0
563,1,177,0
563,2,193,0
563,3,203,1
564,0,229,1
565,0,175,1
566,0,175,1
567,0,209,1
568,0,196,0
568,1,180,1
569,0,207,0
569,1,172,0
569,2,197,1
570,0,187,1
571,0,191,1
572,0,206,1
573,0,208,1
574,0,222,1
575,0,195,1
576,0,189,0
576,1,176,1
577,0,183,0
577,1,196,1
578,0,166,0
578,1,211,0
578,2,183,1
579,0,190,0
579,1,185,1
580,0,181,0
580,1,219,1
581,0,218,0
581,1,212,1
582,0,186,1
583,0,197,1
584,0,205,0
584,1,189,1
585,0,198,0
585,1,166,1
586,0,215,1
587,0,201,0
587,1,179,1
588,0,208,1
589,0,203,0
589,1,183,1
590,0,172,0
590,1,194,1
591,0,211,1
592,0,217,1
593,0,197,1
594,0,212,1
595,0,213,1
596,0,182,1
597,0,193,1
598,0,182,0
598,1,203,1
599,0,185,0
599,1,193,0
599,2,214,0
599,3,174,1
600,0,218,1
601,0,175,1
602,0,193,1
603,0,171,0
603,1,189,0
603,2,173,1
604,0,195,1
605,0,212,1
606,0,187,0
606,1,174,0
606,2,186,1
607,0,212,0
607,1,212,1
608,0,187,0
608,1,204,1
609,0,206,0
609,1,176,1
610,0,181,1
611,0,166,1
612,0,208,0
612,1,190,1
613,0,228,1
614,0,213,1
615,0,217,1
616,0,215,1
617,0,201,1
618,0,192,1
619,0,215,1
620,0,186,0
620,1,183,0
620,2,189,1
621,0,219,1
622,0,206,1
623,0,221,1
624,0,175,1
625,0,227,1
626,0,212,0
626,1,195,1
627,0,187,1
628,0,185,0
628,1,189,1
629,0,191,0
629,1,187,0
629,2,197,1
630,0,219,1
631,0,188,1
632,0,188,1
633,0,200,0
633,1,195,1
634,0,212,1
635,0,202,0
635,1,209,1
636,0,212,0
636,1,170,0
636,2,216,1
637,0,204,0
637,1,247,1
638,0,180,0
638,1,180,1
639,0,201,1
640,0,215,1
641,0,221,0
641,1,227,1
642,0,177,1
643,0,195,0
643,1,218,1
644,0,202,0
644,1,202,0
644,2,228,0
644,3,201,1
645,0,165,0
645,1,225,0
645,2,212,0
645,3,207,1
646,0,170,1
647,0,202,0
647,1,210,1
648,0,190,1
649,0,219,1
650,0,194,0
650,1,156,0
650,2,213,0
650,3,197,1
651,0,220,1
652,0,195,0
652,1,207,0
652,2,209,1
653,0,196,0
653,1,212,1
654,0,196,1
655,0,202,0
655,1,195,1
656,0,196,0
656,1,189,1
657,0,184,0
657,1,181,1
658,0,195,1
659,0,199,0
659,1,184,1
660,0,207,1
661,0,156,1
662,0,211,1
663,0,184,0
663,1,170,0
663,2,198,1
664,0,161,1
665,0,177,0
665,1,183,1
666,0,220,1
667,0,197,0
667,1,188,0
667,2,193,0
667,3,218,0
667,4,186,0
667,5,172,1
668,0,190,0
668,1,199,1
669,0,220,1
670,0,190,0
670,1,173,0
670,2,193,1
671,0,208,0
671,1,187,0
671,2,191,1
672,0,170,1
673,0,203,0
673,1,208,1
674,0,226,0
674,1,204,1
675,0,197,0
675,1,193,0
675,2,186,0
675,3,206,0
675,4,203,1
676,0,179,1
677,0,184,0
677,1,218,1
678,0,210,1
679,0,199,1
680,0,180,1
681,0,207,0
681,1,191,0
681,2,195,0
681,3,184,0
681,4,212,1
682,0,189,0
682,1,187,0
682,2,187,0
682,3,213,1
683,0,214,1
684,0,221,1
685,0,187,0
685,1,196,1
686,0,166,0
686,1,178,0
686,2,203,0
686,3,201,1
687,0,218,1
688,0,212,1
689,0,177,1
690,0,160,0
690,1,212,1
691,0,199,1
692,0,189,1
693,0,210,1
694,0,172,1
695,0,180,1
696,0,190,1
697,0,224,1
698,0,214,1
699,0,202,1
700,0,225,0
700,1,190,1
701,0,195,0
701,1,182,1
702,0,203,1
703,0,198,0
703,1,189,0
703,2,157,1
704,0,208,1
705,0,224,0
705,1,204,1
706,0,173,1
707,0,189,1
708,0,194,1
709,0,187,0
709,1,182,0
709,2,243,1
710,0,216,1
711,0,193,0
711,1,193,1
712,0,211,1
713,0,212,0
713,1,181,0
713,2,193,1
714,0,183,1
715,0,205,1
716,0,179,1
717,0,161,1
718,0,191,1
719,0,167,1
720,0,222,1
721,0,209,1
722,0,185,1
723,0,161,1
724,0,186,1
725,0,185,1
726,0,202,0
726,1,164,1
727,0,206,1
728,0,157,0
728,1,218,1
729,0,200,0
729,1,191,0
729,2,173,1
730,0,186,1
731,0,153,0
731,1,190,1
732,0,205,0
732,1,211,0
732,2,209,1
733,0,165,1
734,0,163,0
734,1,197,0
734,2,184,0
734,3,203,1
735,0,174,1
736,0,196,1
737,0,207,1
738,0,184,0
738,1,192,0
738,2,179,0
738,3,205,0
738,4,217,1
739,0,213,1
740,0,209,1
741,0,192,1
742,0,212,1
743,0,172,1
744,0,198,1
745,0,211,1
746,0,189,1
747,0,190,0
747,1,184,1
748,0,175,1
749,0,221,1
750,0,169,1
751,0,212,1
752,0,201,1
753,0,199,1
754,0,215,0
754,1,199,0
754,2,164,1
755,0,181,0
755,1,180,0
755,2,200,1
756,0,161,1
757,0,187,0
757,1,227,1
758,0,191,1
759,0,198,1
760,0,206,1
761,0,210,0
761,1,178,0
761,2,220,1
762,0,179,0
762,1,199,0
762,2,206,0
762,3,221,1
763,0,189,0
763,1,201,1
764,0,206,1
765,0,194,1
766,0,220,0
766,1,217,1
767,0,204,1
768,0,203,1
769,0,201,1
770,0,201,0
770,1,189,1
771,0,190,1
772,0,219,0
772,1,230,1
773,0,163,0
773,1,213,1
774,0,213,1
775,0,209,1
776,0,179,0
776,1,205,1
777,0,204,1
778,0,189,1
779,0,171,1
780,0,186,1
781,0,192,1
782,0,205,1
783,0,196,1
784,0,164,0
784,1,189,1
785,0,187,1
786,0,230,1
787,0,220,0
787,1,171,0
787,2,187,1
788,0,198,1
789,0,154,1
790,0,200,0
790,1,198,0
790,2,183,1
791,0,193,0
791,1,195,1
792,0,189,0
792,1,190,1
793,0,207,1
794,0,198,1
795,0,216,0
795,1,198,0
795,2,235,1
796,0,180,0
796,1,188,1
797,0,184,1
798,0,191,0
798,1,187,0
798,2,218,1
799,0,186,0
799,1,150,0
799,2,177,1
800,0,169,0
800,1,198,1
801,0,194,1
802,0,203,0
802,1,201,0
802,2,206,0
802,3,201,1
803,0,181,1
804,0,202,1
805,0,184,0
805,1,196,1
806,0,224,1
807,0,237,1
808,0,212,0
808,1,175,1
809,0,178,1
810,0,177,1
811,0,209,1
812,0,180,1
813,0,200,1
814,0,161,1
815,0,213,1
816,0,200,0
816,1,223,1
817,0,219,1
818,0,225,1
819,0,221,0
819,1,183,1
820,0,234,1
821,0,199,0
821,1,211,1
822,0,236,1
823,0,185,0
823,1,171,1
824,0,192,1
825,0,219,1
826,0,192,1
827,0,203,1
828,0,204,1
829,0,165,0
829,1,203,0
829,2,193,0
829,3,228,1
830,0,219,1
831,0,209,1
832,0,198,1
833,0,201,0
833,1,158,0
833,2,198,1
834,0,169,1
835,0,197,1
836,0,205,1
837,0,195,1
838,0,188,1
839,0,196,0
839,1,216,0
839,2,224,1
840,0,172,0
840,1,196,1
841,0,214,0
841,1,198,0
841,2,192,0
841,3,182,1
842,0,192,0
842,1,188,0
842,2,195,1
843,0,199,1
844,0,195,1
845,0,211,0
845,1,188,0
845,2,172,1
846,0,177,0
846,1,234,0
846,2,164,0
846,3,175,1
847,0,215,0
847,1,185,1
848,0,167,0
848,1,205,1
849,0,214,1
850,0,201,1
851,0,196,1
852,0,201,0
852,1,172,0
852,2,192,1
853,0,181,1
854,0,203,0
854,1,209,1
855,0,192,1
856,0,212,1
857,0,192,1
858,0,198,1
859,0,210,1
860,0,224,1
861,0,190,0
861,1,168,1
862,0,186,0
862,1,183,1
863,0,195,1
864,0,192,0
864,1,225,1
865,0,174,0
865,1,170,1
866,0,154,0
866,1,177,1
867,0,203,1
868,0,219,1
869,0,203,0
869,1,195,0
869,2,174,1
870,0,184,1
871,0,207,1
872,0,215,1
873,0,205,0
873,1,212,1
874,0,232,1
875,0,196,1
876,0,162,0
876,1,195,1
877,0,208,1
878,0,216,1
879,0,209,0
879,1,191,1
880,0,208,1
881,0,209,0
881,1,212,1
882,0,216,1
883,0,212,1
884,0,199,1
885,0,155,1
886,0,213,1
887,0,182,1
888,0,186,0
888,1,200,1
889,0,189,1
890,0,184,1
891,0,185,0
891,1,166,0
891,2,208,0
891,3,194,1
892,0,215,1
893,0,212,1
894,0,164,0
894,1,190,1
895,0,176,0
895,1,193,0
895,2,212,1
896,0,172,0
896,1,210,1
897,0,203,1
898,0,169,1
899,0,204,1
900,0,185,0
900,1,226,1
901,0,183,1
902,0,184,0
902,1,192,1
903,0,195,0
903,1,218,0
903,2,168,0
903,3,175,1
904,0,208,0
904,1,174,1
905,0,226,1
906,0,209,0
906,1,205,1
907,0,207,1
908,0,175,0
908,1,201,0
908,2,178,0
908,3,176,0
908,4,196,1
909,0,195,0
909,1,190,0
909,2,195,1
910,0,177,1
911,0,205,1
912,0,211,1
913,0,190,1
914,0,232,1
915,0,192,0
915,1,174,1
916,0,222,1
917,0,201,0
917,1,190,1
918,0,196,1
919,0,224,1
920,0,184,1
921,0,193,1
922,0,195,1
923,0,201,1
924,0,176,0
924,1,185,1
925,0,186,1
926,0,184,0
926,1,217,0
926,2,172,1
927,0,195,1
928,0,185,0
928,1,202,1
929,0,181,0
929,1,199,1
930,0,194,1
931,0,201,1
932,0,191,0
932,1,218,1
933,0,203,1
934,0,180,0
934,1,201,1
935,0,174,1
936,0,216,1
937,0,203,1
938,0,217,1
939,0,197,0
939,1,176,0
939,2,199,1
940,0,195,0
940,1,204,1
941,0,186,0
941,1,190,1
942,0,168,1
943,0,215,1
944,0,133,0
944,1,182,1
945,0,201,1
946,0,179,0
946,1,185,0
946,2,187,0
946,3,176,0
946,4,219,1
947,0,218,1
948,0,189,0
948,1,200,0
948,2,191,0
948,3,164,0
948,4,181,0
948,5,184,1
949,0,194,0
949,1,213,0
949,2,184,0
949,3,213,1
950,0,198,1
951,0,200,0
951,1,190,1
952,0,190,1
953,0,192,0
953,1,221,1
954,0,205,1
955,0,182,1
956,0,199,0
956,1,210,1
957,0,203,1
958,0,173,1
959,0,183,1
960,0,180,0
960,1,168,1
961,0,230,1
962,0,192,1
963,0,205,1
964,0,189,1
965,0,197,1
966,0,189,1
967,0,192,0
967,1,186,1
968,0,178,0
968,1,202,0
968,2,192,1
969,0,160,0
969,1,196,1
970,0,221,1
971,0,212,1
972,0,166,1
973,0,206,0
973,1,161,0
973,2,182,0
973,3,173,1
974,0,188,0
974,1,191,1
975,0,188,1
976,0,216,0
976,1,191,1
977,0,196,0
977,1,203,1
978,0,159,1
979,0,191,1
980,0,211,1
981,0,179,1
982,0,179,1
983,0,226,1
984,0,173,0
984,1,203,1
985,0,197,1
986,0,240,1
987,0,189,1
988,0,197,0
988,1,219,0
988,2,193,1
989,0,192,0
989,1,227,1
990,0,175,1
991,0,204,1
992,0,206,1
993,0,214,1
994,0,172,0
994,1,170,0
994,2,193,1
995,0,177,1
996,0,192,1
997,0,241,0
997,1,220,1
998,0,209,1
999,0,177,1
1000,0,183,0
1000,1,217,1
1001,0,193,1
1002,0,178,1
1003,0,185,1
1004,0,209,1
1005,0,185,1
1006,0,208,1
1007,0,194,1
1008,0,184,0
1008,1,190,1
1009,0,168,0
1009,1,191,1
1010,0,195,0
1010,1,187,1
1011,0,200,1
1012,0,224,1
1013,0,175,1
1014,0,199,1
1015,0,186,0
1015,1,214,1
1016,0,194,1
1017,0,198,1
1018,0,191,1
1019,0,214,1
1020,0,189,1
1021,0,192,1
1022,0,207,1
1023,0,188,1
1024,0,192,1
1025,0,192,1
1026,0,192,0
1026,1,213,0
1026,2,180,0
1026,3,207,1
1027,0,170,1
1028,0,183,0
1028,1,188,0
1028,2,190,1
1029,0,144,0
