acumulado,vsaparecer,soma,saiu
466,0,174,1
467,0,196,0
467,1,214,1
468,0,204,1
469,0,214,1
470,0,222,0
470,1,193,1
471,0,208,1
472,0,190,0
472,1,197,0
472,2,177,0
472,3,196,0
472,4,182,1
473,0,208,1
474,0,199,0
474,1,226,0
474,2,171,0
474,3,191,1
475,0,204,1
476,0,170,1
477,0,159,1
478,0,181,0
478,1,201,0
478,2,194,0
478,3,224,0
478,4,186,1
479,0,186,0
479,1,185,1
480,0,234,0
480,1,185,0
480,2,191,1
481,0,175,0
481,1,192,0
481,2,227,0
481,3,209,1
482,0,205,1
483,0,151,1
484,0,216,0
484,1,184,0
484,2,221,0
484,3,241,0
484,4,188,1
485,0,183,0
485,1,220,0
485,2,175,1
486,0,164,1
487,0,201,1
488,0,222,0
488,1,197,1
489,0,212,0
489,1,200,1
490,0,226,0
490,1,177,1
491,0,222,1
492,0,214,1
493,0,200,1
494,0,181,1
495,0,205,0
495,1,203,0
495,2,204,1
496,0,202,0
496,1,203,1
497,0,194,0
497,1,199,1
498,0,201,0
498,1,222,1
499,0,185,0
499,1,206,0
499,2,212,0
499,3,193,1
500,0,224,0
500,1,215,1
501,0,180,1
502,0,217,1
503,0,217,0
503,1,209,0
503,2,195,0
503,3,193,0
503,4,196,1
504,0,178,1
505,0,195,1
506,0,205,1
507,0,193,0
507,1,185,1
508,0,152,1
509,0,192,1
510,0,163,1
511,0,188,0
511,1,215,0
511,2,227,0
511,3,197,0
511,4,168,1
512,0,167,0
512,1,191,1
513,0,219,1
514,0,156,0
514,1,198,1
515,0,163,1
516,0,182,1
517,0,176,1
518,0,212,1
519,0,216,1
520,0,212,1
521,0,178,0
521,1,201,1
522,0,220,0
522,1,179,1
523,0,203,0
523,1,198,1
524,0,199,1
525,0,208,1
526,0,181,0
526,1,230,0
526,2,217,0
526,3,190,1
527,0,164,0
527,1,213,0
527,2,193,0
527,3,169,1
528,0,206,1
529,0,180,0
529,1,168,0
529,2,175,1
530,0,196,1
531,0,212,1
532,0,194,0
532,1,197,0
532,2,179,1
533,0,154,0
533,1,199,1
534,0,198,0
534,1,165,1
535,0,183,0
535,1,186,1
536,0,159,0
536,1,198,1
537,0,196,0
537,1,211,0
537,2,213,0
537,3,191,0
537,4,192,0
537,5,167,0
537,6,182,0
537,7,174,1
538,0,158,1
539,0,171,0
539,1,193,1
540,0,204,1
541,0,187,0
541,1,183,1
542,0,194,1
543,0,175,1
544,0,207,1
545,0,198,1
546,0,178,1
547,0,207,1
548,0,197,0
548,1,217,0
548,2,176,0
548,3,215,1
549,0,155,1
550,0,181,0
550,1,205,1
551,0,186,0
551,1,187,1
552,0,197,1
553,0,157,1
554,0,186,0
554,1,192,1
555,0,218,1
556,0,203,1
557,0,231,1
558,0,175,1
559,0,192,1
560,0,183,1
561,0,194,1
562,0,226,1
563,0,204,0
563,1,173,1
564,0,208,0
564,1,167,1
565,0,177,0
565,1,193,0
565,2,203,1
566,0,229,1
567,0,175,0
567,1,175,1
568,0,209,1
569,0,196,1
570,0,180,1
571,0,207,1
572,0,172,0
572,1,197,1
573,0,187,1
574,0,191,1
575,0,206,1
576,0,208,1
577,0,222,0
577,1,195,0
577,2,189,1
578,0,176,0
578,1,183,0
578,2,196,0
578,3,166,1
579,0,211,1
580,0,183,1
581,0,190,1
582,0,185,1
583,0,181,0
583,1,219,1
584,0,218,1
585,0,212,0
585,1,186,1
586,0,197,1
587,0,205,1
588,0,189,0
588,1,198,1
589,0,166,1
590,0,215,1
591,0,201,1
592,0,179,1
593,0,208,1
594,0,203,1
595,0,183,1
596,0,172,0
596,1,194,0
596,2,211,0
596,3,217,0
596,4,197,0
596,5,212,0
596,6,213,1
597,0,182,1
598,0,193,1
599,0,182,1
600,0,203,1
601,0,185,0
601,1,193,1
602,0,214,1
603,0,174,0
603,1,218,1
604,0,175,0
604,1,193,0
604,2,171,1
605,0,189,0
605,1,173,0
605,2,195,1
606,0,212,1
607,0,187,1
608,0,174,1
609,0,186,1
610,0,212,1
611,0,212,0
611,1,187,1
612,0,204,1
613,0,206,0
613,1,176,1
614,0,181,1
615,0,166,0
615,1,208,0
615,2,190,0
615,3,228,1
616,0,213,1
617,0,217,1
618,0,215,1
619,0,201,1
620,0,192,1
621,0,215,0
621,1,186,1
622,0,183,1
623,0,189,0
623,1,219,1
624,0,206,0
624,1,221,1
625,0,175,1
626,0,227,1
627,0,212,0
627,1,195,0
627,2,187,0
627,3,185,0
627,4,189,1
628,0,191,1
629,0,187,1
630,0,197,1
631,0,219,1
632,0,188,0
632,1,188,0
632,2,200,1
633,0,195,1
634,0,212,0
634,1,202,1
635,0,209,0
635,1,212,0
635,2,170,0
635,3,216,0
635,4,204,0
635,5,247,1
636,0,180,0
636,1,180,1
637,0,201,0
637,1,215,1
638,0,221,1
639,0,227,1
640,0,177,0
640,1,195,1
641,0,218,0
641,1,202,0
641,2,202,0
641,3,228,1
642,0,201,0
642,1,165,1
643,0,225,1
644,0,212,0
644,1,207,1
645,0,170,1
646,0,202,0
646,1,210,1
647,0,190,1
648,0,219,1
649,0,194,1
650,0,156,1
651,0,213,1
652,0,197,0
652,1,220,1
653,0,195,0
653,1,207,0
653,2,209,1
654,0,196,1
655,0,212,0
655,1,196,1
656,0,202,1
657,0,195,1
658,0,196,1
659,0,189,1
660,0,184,1
661,0,181,1
662,0,195,1
663,0,199,1
664,0,184,0
664,1,207,1
665,0,156,0
665,1,211,1
666,0,184,1
667,0,170,0
667,1,198,0
667,2,161,0
667,3,177,1
668,0,183,1
669,0,220,0
669,1,197,0
669,2,188,0
669,3,193,1
670,0,218,0
670,1,186,1
671,0,172,0
671,1,190,0
671,2,199,0
671,3,220,0
671,4,190,1
672,0,173,1
673,0,193,0
673,1,208,1
674,0,187,1
675,0,191,1
676,0,170,0
676,1,203,0
676,2,208,0
676,3,226,1
677,0,204,1
678,0,197,0
678,1,193,0
678,2,186,1
679,0,206,0
679,1,203,1
680,0,179,1
681,0,184,0
681,1,218,1
682,0,210,1
683,0,199,1
684,0,180,1
685,0,207,0
685,1,191,1
686,0,195,0
686,1,184,0
686,2,212,0
686,3,189,1
687,0,187,0
687,1,187,0
687,2,213,1
688,0,214,1
689,0,221,0
689,1,187,1
690,0,196,1
691,0,166,1
692,0,178,1
693,0,203,1
694,0,201,0
694,1,218,0
694,2,212,1
695,0,177,1
696,0,160,1
697,0,212,0
697,1,199,0
697,2,189,1
698,0,210,1
699,0,172,1
700,0,180,1
701,0,190,1
702,0,224,0
702,1,214,1
703,0,202,0
703,1,225,1
704,0,190,1
705,0,195,0
705,1,182,0
705,2,203,1
706,0,198,1
707,0,189,0
707,1,157,1
708,0,208,1
709,0,224,1
710,0,204,1
711,0,173,1
712,0,189,0
712,1,194,1
713,0,187,0
713,1,182,0
713,2,243,1
714,0,216,0
714,1,193,0
714,2,193,1
715,0,211,1
716,0,212,0
716,1,181,1
717,0,193,0
717,1,183,1
718,0,205,0
718,1,179,0
718,2,161,1
719,0,191,1
720,0,167,1
721,0,222,1
722,0,209,0
722,1,185,1
723,0,161,1
724,0,186,1
725,0,185,1
726,0,202,1
727,0,164,1
728,0,206,1
729,0,157,1
730,0,218,0
730,1,200,0
730,2,191,1
731,0,173,1
732,0,186,0
732,1,153,0
732,2,190,0
732,3,205,1
733,0,211,1
734,0,209,1
735,0,165,1
736,0,163,1
737,0,197,1
738,0,184,1
739,0,203,1
740,0,174,1
741,0,196,1
742,0,207,0
742,1,184,0
742,2,192,1
743,0,179,1
744,0,205,1
745,0,217,1
746,0,213,0
746,1,209,1
747,0,192,1
748,0,212,1
749,0,172,1
750,0,198,0
750,1,211,1
751,0,189,1
752,0,190,0
752,1,184,0
752,2,175,1
753,0,221,1
754,0,169,0
754,1,212,0
754,2,201,0
754,3,199,1
755,0,215,0
755,1,199,0
755,2,164,1
756,0,181,1
757,0,180,0
757,1,200,0
757,2,161,1
758,0,187,1
759,0,227,1
760,0,191,0
760,1,198,0
760,2,206,0
760,3,210,0
760,4,178,1
761,0,220,1
762,0,179,1
763,0,199,1
764,0,206,1
765,0,221,1
766,0,189,1
767,0,201,0
767,1,206,0
767,2,194,0
767,3,220,1
768,0,217,1
769,0,204,0
769,1,203,0
769,2,201,0
769,3,201,0
769,4,189,1
770,0,190,0
770,1,219,1
771,0,230,1
772,0,163,1
773,0,213,1
774,0,213,0
774,1,209,1
775,0,179,1
776,0,205,1
777,0,204,1
778,0,189,0
778,1,171,0
778,2,186,1
779,0,192,1
780,0,205,1
781,0,196,0
781,1,164,0
781,2,189,0
781,3,187,1
782,0,230,0
782,1,220,1
783,0,171,0
783,1,187,0
783,2,198,1
784,0,154,1
785,0,200,1
786,0,198,1
787,0,183,1
788,0,193,1
789,0,195,1
790,0,189,0
790,1,190,1
791,0,207,1
792,0,198,0
792,1,216,1
793,0,198,0
793,1,235,0
793,2,180,0
793,3,188,0
793,4,184,1
794,0,191,1
795,0,187,1
796,0,218,1
797,0,186,1
798,0,150,0
798,1,177,0
798,2,169,1
799,0,198,1
800,0,194,1
801,0,203,1
802,0,201,0
802,1,206,1
803,0,201,0
803,1,181,0
803,2,202,1
804,0,184,0
804,1,196,1
805,0,224,0
805,1,237,0
805,2,212,1
806,0,175,1
807,0,178,0
807,1,177,1
808,0,209,1
809,0,180,1
810,0,200,1
811,0,161,0
811,1,213,0
811,2,200,1
812,0,223,1
813,0,219,1
814,0,225,1
815,0,221,1
816,0,183,1
817,0,234,0
817,1,199,1
818,0,211,0
818,1,236,0
818,2,185,1
819,0,171,0
819,1,192,1
820,0,219,1
821,0,192,0
821,1,203,1
822,0,204,0
822,1,165,1
823,0,203,0
823,1,193,1
824,0,228,0
824,1,219,1
825,0,209,1
826,0,198,1
827,0,201,1
828,0,158,1
829,0,198,0
829,1,169,0
829,2,197,0
829,3,205,0
829,4,195,1
830,0,188,1
831,0,196,1
832,0,216,0
832,1,224,0
832,2,172,1
833,0,196,0
833,1,214,1
834,0,198,1
835,0,192,0
835,1,182,1
836,0,192,1
837,0,188,0
837,1,195,1
838,0,199,1
839,0,195,0
839,1,211,0
839,2,188,0
839,3,172,1
840,0,177,1
841,0,234,1
842,0,164,1
843,0,175,1
844,0,215,0
844,1,185,1
845,0,167,1
846,0,205,1
847,0,214,0
847,1,201,0
847,2,196,1
848,0,201,0
848,1,172,0
848,2,192,1
849,0,181,1
850,0,203,0
850,1,209,0
850,2,192,1
851,0,212,1
852,0,192,1
853,0,198,1
854,0,210,0
854,1,224,1
855,0,190,1
856,0,168,1
857,0,186,0
857,1,183,1
858,0,195,1
859,0,192,0
859,1,225,0
859,2,174,1
860,0,170,1
861,0,154,1
862,0,177,1
863,0,203,0
863,1,219,0
863,2,203,0
863,3,195,0
863,4,174,1
864,0,184,1
865,0,207,0
865,1,215,0
865,2,205,1
866,0,212,0
866,1,232,0
866,2,196,1
867,0,162,1
868,0,195,1
869,0,208,1
870,0,216,0
870,1,209,1
871,0,191,1
872,0,208,0
872,1,209,1
873,0,212,1
874,0,216,0
874,1,212,1
875,0,199,0
875,1,155,1
876,0,213,0
876,1,182,0
876,2,186,0
876,3,200,1
877,0,189,0
877,1,184,1
878,0,185,1
879,0,166,0
879,1,208,0
879,2,194,1
880,0,215,0
880,1,212,1
881,0,164,1
882,0,190,1
883,0,176,1
884,0,193,1
885,0,212,1
886,0,172,0
886,1,210,0
886,2,203,1
887,0,169,1
888,0,204,1
889,0,185,0
889,1,226,0
889,2,183,1
890,0,184,0
890,1,192,1
891,0,195,0
891,1,218,0
891,2,168,0
891,3,175,0
891,4,208,1
892,0,174,0
892,1,226,0
892,2,209,0
892,3,205,0
892,4,207,1
893,0,175,0
893,1,201,1
894,0,178,1
895,0,176,1
896,0,196,1
897,0,195,0
897,1,190,1
898,0,195,0
898,1,177,1
899,0,205,0
899,1,211,0
899,2,190,0
899,3,232,0
899,4,192,1
900,0,174,0
900,1,222,1
901,0,201,1
902,0,190,1
903,0,196,0
903,1,224,1
904,0,184,1
905,0,193,1
906,0,195,0
906,1,201,1
907,0,176,0
907,1,185,1
908,0,186,0
908,1,184,1
909,0,217,0
909,1,172,1
910,0,195,0
910,1,185,1
911,0,202,0
911,1,181,1
912,0,199,0
912,1,194,0
912,2,201,1
913,0,191,1
914,0,218,0
914,1,203,0
914,2,180,1
915,0,201,1
916,0,174,0
916,1,216,0
916,2,203,0
916,3,217,1
917,0,197,1
918,0,176,1
919,0,199,1
920,0,195,0
920,1,204,1
921,0,186,1
922,0,190,1
923,0,168,1
924,0,215,0
924,1,133,1
925,0,182,1
926,0,201,1
927,0,179,1
928,0,185,1
929,0,187,1
930,0,176,0
930,1,219,1
931,0,218,1
932,0,189,0
932,1,200,1
933,0,191,0
933,1,164,0
933,2,181,1
934,0,184,1
935,0,194,1
936,0,213,1
937,0,184,0
937,1,213,0
937,2,198,0
937,3,200,0
937,4,190,1
938,0,190,0
938,1,192,1
939,0,221,0
939,1,205,0
939,2,182,1
940,0,199,0
940,1,210,0
940,2,203,0
940,3,173,1
941,0,183,1
942,0,180,0
942,1,168,1
943,0,230,1
944,0,192,1
945,0,205,0
945,1,189,1
946,0,197,1
947,0,189,1
948,0,192,1
949,0,186,1
950,0,178,1
951,0,202,1
952,0,192,1
953,0,160,1
954,0,196,1
955,0,221,1
956,0,212,1
957,0,166,1
958,0,206,0
958,1,161,1
959,0,182,1
960,0,173,1
961,0,188,0
961,1,191,1
962,0,188,1
963,0,216,0
963,1,191,1
964,0,196,1
965,0,203,1
966,0,159,0
966,1,191,1
967,0,211,0
967,1,179,1
968,0,179,1
969,0,226,1
970,0,173,1
971,0,203,1
972,0,197,1
973,0,240,0
973,1,189,1
974,0,197,1
975,0,219,0
975,1,193,1
976,0,192,0
976,1,227,0
976,2,175,1
977,0,204,0
977,1,206,1
978,0,214,0
978,1,172,1
979,0,170,1
980,0,193,1
981,0,177,1
982,0,192,1
983,0,241,1
984,0,220,1
985,0,209,0
985,1,177,0
985,2,183,0
985,3,217,0
985,4,193,0
985,5,178,0
985,6,185,0
985,7,209,1
986,0,185,0
986,1,208,1
987,0,194,0
987,1,184,0
987,2,190,0
987,3,168,1
988,0,191,0
988,1,195,0
988,2,187,1
989,0,200,0
989,1,224,0
989,2,175,1
990,0,199,0
990,1,186,1
991,0,214,1
992,0,194,1
993,0,198,1
994,0,191,1
995,0,214,1
996,0,189,1
997,0,192,1
998,0,207,1
999,0,188,0
999,1,192,0
999,2,192,1
1000,0,192,1
1001,0,213,1
1002,0,180,0
1002,1,207,1
1003,0,170,1
1004,0,183,0
1004,1,188,1
1005,0,190,0
1005,1,144,0
