acumulado,vsaparecer,soma,saiu
195,1,198,1
196,0,183,1
197,0,198,0
197,1,220,1
198,0,184,1
199,0,207,1
200,0,213,1
201,0,189,1
202,0,196,1
203,0,178,1
204,0,202,1
205,0,177,0
205,1,199,1
206,0,195,0
206,1,186,0
206,2,216,0
206,3,198,1
207,0,197,1
208,0,181,1
209,0,166,1
210,0,197,1
211,0,173,1
212,0,186,1
213,0,217,1
214,0,202,1
215,0,212,1
216,0,206,0
216,1,202,1
217,0,191,1
218,0,205,1
219,0,168,0
219,1,174,1
220,0,168,0
220,1,193,0
220,2,217,1
221,0,179,1
222,0,223,0
222,1,213,0
222,2,207,0
222,3,194,0
222,4,236,1
223,0,179,1
224,0,200,0
224,1,215,1
225,0,210,1
226,0,164,1
227,0,182,1
228,0,185,1
229,0,205,1
230,0,189,1
231,0,182,1
232,0,209,1
233,0,184,1
234,0,206,1
235,0,227,0
235,1,171,1
236,0,204,0
236,1,167,1
237,0,190,1
238,0,188,1
239,0,213,0
239,1,216,0
239,2,193,1
240,0,196,1
241,0,193,0
241,1,184,0
241,2,156,1
242,0,213,0
242,1,208,1
243,0,215,1
244,0,190,1
245,0,223,1
246,0,163,1
247,0,219,1
248,0,198,0
248,1,179,1
249,0,184,0
249,1,178,1
250,0,210,0
250,1,206,0
250,2,198,1
251,0,184,1
252,0,193,1
253,0,161,1
254,0,190,1
255,0,220,1
256,0,196,0
256,1,196,1
257,0,196,0
257,1,211,1
258,0,191,1
259,0,166,1
260,0,157,1
261,0,170,1
262,0,210,0
262,1,228,0
262,2,182,1
263,0,199,1
264,0,190,1
265,0,214,0
265,1,204,0
265,2,180,1
266,0,188,1
267,0,195,1
268,0,198,1
269,0,176,0
269,1,222,0
269,2,215,0
269,3,181,1
270,0,188,1
271,0,214,0
271,1,216,1
272,0,184,1
273,0,233,0
273,1,215,0
273,2,183,0
273,3,196,0
273,4,175,1
274,0,215,1
275,0,201,0
275,1,220,0
275,2,188,1
276,0,170,0
276,1,225,0
276,2,174,1
277,0,179,1
278,0,199,1
279,0,196,1
280,0,198,1
281,0,217,0
281,1,197,0
281,2,220,0
281,3,175,1
282,0,218,0
282,1,210,1
283,0,207,0
283,1,174,1
284,0,218,0
284,1,187,1
285,0,207,1
286,0,178,1
287,0,179,1
288,0,220,1
289,0,183,0
289,1,189,1
290,0,222,0
290,1,209,0
290,2,201,0
290,3,191,1
291,0,212,0
291,1,177,0
291,2,205,0
291,3,227,0
291,4,159,1
292,0,179,1
293,0,182,0
293,1,181,0
293,2,193,1
294,0,209,1
295,0,224,1
296,0,171,1
297,0,212,1
298,0,203,1
299,0,202,1
300,0,184,1
301,0,166,0
301,1,184,1
302,0,153,1
303,0,182,1
304,0,187,1
305,0,183,1
306,0,192,0
306,1,200,1
307,0,200,1
308,0,218,1
309,0,202,0
309,1,193,0
309,2,212,1
310,0,194,0
310,1,198,0
310,2,201,1
311,0,170,1
312,0,199,0
312,1,217,0
312,2,207,1
313,0,199,0
313,1,209,1
314,0,183,1
315,0,192,0
315,1,185,1
316,0,184,0
316,1,200,0
316,2,169,1
317,0,195,1
318,0,191,1
319,0,193,1
320,0,199,1
321,0,163,1
322,0,181,1
323,0,214,0
323,1,212,0
323,2,214,0
323,3,180,1
324,0,194,1
325,0,205,0
325,1,180,1
326,0,199,1
327,0,153,1
328,0,195,1
329,0,201,0
329,1,190,1
330,0,188,1
331,0,162,0
331,1,200,0
331,2,217,1
332,0,203,1
333,0,155,1
334,0,224,1
335,0,193,1
336,0,197,1
337,0,210,0
337,1,177,1
338,0,196,1
339,0,190,1
340,0,206,1
341,0,184,0
341,1,201,1
342,0,166,1
343,0,191,1
344,0,181,1
345,0,209,0
345,1,220,0
345,2,196,1
346,0,219,1
347,0,168,1
348,0,202,1
349,0,206,0
349,1,172,1
350,0,208,0
350,1,193,1
351,0,194,0
351,1,175,1
352,0,184,1
353,0,157,1
354,0,205,0
354,1,190,0
354,2,224,0
354,3,193,0
354,4,200,0
354,5,200,1
355,0,187,1
356,0,225,0
356,1,199,0
356,2,203,0
356,3,193,1
357,0,219,1
358,0,168,1
359,0,193,1
360,0,182,0
360,1,191,1
361,0,206,0
361,1,172,0
361,2,183,1
362,0,162,1
363,0,210,1
364,0,189,1
365,0,206,0
365,1,201,1
366,0,208,1
367,0,226,0
367,1,212,0
367,2,223,0
367,3,179,1
368,0,191,0
368,1,180,0
368,2,187,0
368,3,209,1
369,0,211,0
369,1,195,0
369,2,186,1
370,0,200,0
370,1,194,1
371,0,190,0
371,1,213,0
371,2,202,1
372,0,180,0
372,1,188,1
373,0,183,0
373,1,183,0
373,2,192,1
374,0,190,0
374,1,206,1
375,0,185,1
376,0,197,0
376,1,202,1
377,0,193,0
377,1,171,0
377,2,172,1
378,0,196,1
379,0,207,1
380,0,189,1
381,0,205,1
382,0,233,0
382,1,181,1
383,0,188,1
384,0,176,1
385,0,181,1
386,0,184,1
387,0,203,1
388,0,199,0
388,1,216,1
389,0,217,1
390,0,188,1
391,0,182,1
392,0,202,0
392,1,197,0
392,2,178,1
393,0,153,1
394,0,170,1
395,0,173,1
396,0,185,1
397,0,167,1
398,0,199,1
399,0,189,1
400,0,179,1
401,0,208,1
402,0,182,1
403,0,212,0
403,1,210,1
404,0,185,1
405,0,179,0
405,1,189,1
406,0,222,1
407,0,203,1
408,0,179,1
409,0,199,0
409,1,199,1
410,0,191,1
411,0,196,1
412,0,179,1
413,0,224,0
413,1,206,0
413,2,216,0
413,3,194,1
414,0,169,1
415,0,221,0
415,1,199,0
415,2,205,1
416,0,198,1
417,0,212,1
418,0,217,1
419,0,195,1
420,0,186,1
421,0,192,0
421,1,170,0
421,2,184,0
421,3,208,0
421,4,166,1
422,0,199,1
423,0,206,0
423,1,219,1
424,0,196,1
425,0,208,0
425,1,205,1
426,0,221,1
427,0,226,0
427,1,196,0
427,2,199,1
428,0,166,1
429,0,230,1
430,0,186,1
431,0,200,1
432,0,173,1
433,0,213,1
434,0,209,1
435,0,192,0
435,1,168,1
436,0,183,1
437,0,150,1
438,0,206,0
438,1,228,0
438,2,205,0
438,3,194,1
439,0,188,1
440,0,172,1
441,0,196,1
442,0,179,1
443,0,197,1
444,0,162,1
445,0,195,0
445,1,218,1
446,0,192,0
446,1,208,1
447,0,187,1
448,0,201,1
449,0,191,1
450,0,227,0
450,1,150,1
451,0,235,1
452,0,189,1
453,0,193,0
453,1,194,1
454,0,203,0
454,1,182,1
455,0,195,0
455,1,222,1
456,0,176,1
457,0,225,0
457,1,207,1
458,0,188,0
458,1,212,0
458,2,199,0
458,3,183,1
459,0,227,0
459,1,222,1
460,0,230,0
460,1,141,1
461,0,186,0
461,1,162,1
462,0,202,0
462,1,199,0
462,2,192,1
463,0,217,0
463,1,208,0
463,2,170,1
464,0,218,0
464,1,201,0
464,2,222,0
464,3,187,0
464,4,208,1
465,0,227,0
465,1,171,1
466,0,169,1
467,0,219,1
468,0,213,1
469,0,213,0
469,1,198,1
470,0,175,0
470,1,190,1
471,0,173,0
471,1,194,0
471,2,201,1
472,0,173,1
473,0,172,0
473,1,167,1
474,0,188,1
475,0,208,0
475,1,193,0
475,2,177,0
475,3,229,0
475,4,168,1
476,0,204,0
476,1,187,0
476,2,199,1
477,0,218,1
478,0,188,1
479,0,192,0
479,1,153,1
480,0,193,1
481,0,192,0
481,1,189,1
482,0,189,0
482,1,181,0
482,2,208,0
482,3,210,0
482,4,194,0
482,5,188,1
483,0,192,1
484,0,203,1
485,0,172,0
485,1,174,1
486,0,196,1
487,0,214,1
488,0,204,1
489,0,214,0
489,1,222,0
489,2,193,1
490,0,208,0
490,1,190,1
491,0,197,1
492,0,177,1
493,0,196,1
494,0,182,0
494,1,208,0
494,2,199,1
495,0,226,0
495,1,171,1
496,0,191,1
497,0,204,1
498,0,170,1
499,0,159,1
500,0,181,1
501,0,201,1
502,0,194,0
502,1,224,0
502,2,186,0
502,3,186,0
502,4,185,0
502,5,234,0
502,6,185,0
502,7,191,1
503,0,175,1
504,0,192,1
505,0,227,0
505,1,209,1
506,0,205,0
506,1,151,1
507,0,216,0
507,1,184,0
507,2,221,0
507,3,241,0
507,4,188,1
508,0,183,1
509,0,220,0
509,1,175,0
509,2,164,1
510,0,201,0
510,1,222,1
511,0,197,1
512,0,212,1
513,0,200,0
513,1,226,0
513,2,177,1
514,0,222,0
514,1,214,1
515,0,200,0
515,1,181,1
516,0,205,1
517,0,203,1
518,0,204,1
519,0,202,1
520,0,203,1
521,0,194,0
521,1,199,1
522,0,201,1
523,0,222,1
524,0,185,0
524,1,206,0
524,2,212,0
524,3,193,0
524,4,224,1
525,0,215,0
525,1,180,0
525,2,217,1
526,0,217,0
526,1,209,1
527,0,195,0
527,1,193,1
528,0,196,1
529,0,178,1
530,0,195,0
530,1,205,1
531,0,193,0
531,1,185,0
531,2,152,1
532,0,192,0
532,1,163,1
533,0,188,1
534,0,215,0
534,1,227,0
534,2,197,0
534,3,168,1
535,0,167,1
536,0,191,1
537,0,219,0
537,1,156,1
538,0,198,1
539,0,163,1
540,0,182,1
541,0,176,1
542,0,212,1
543,0,216,0
543,1,212,0
543,2,178,1
544,0,201,1
545,0,220,1
546,0,179,0
546,1,203,1
547,0,198,0
547,1,199,0
547,2,208,1
548,0,181,0
548,1,230,0
548,2,217,0
548,3,190,1
549,0,164,1
550,0,213,0
550,1,193,1
551,0,169,1
552,0,206,1
553,0,180,1
554,0,168,1
555,0,175,1
556,0,196,0
556,1,212,0
556,2,194,1
557,0,197,1
558,0,179,1
559,0,154,1
560,0,199,0
560,1,198,0
560,2,165,1
561,0,183,1
562,0,186,1
563,0,159,1
564,0,198,0
564,1,196,1
565,0,211,1
566,0,213,0
566,1,191,0
566,2,192,1
567,0,167,1
568,0,182,1
569,0,174,1
570,0,158,1
571,0,171,1
572,0,193,1
573,0,204,1
574,0,187,0
574,1,183,1
575,0,194,0
575,1,175,0
575,2,207,1
576,0,198,0
576,1,178,1
577,0,207,1
578,0,197,1
579,0,217,0
579,1,176,1
580,0,215,1
581,0,155,1
582,0,181,1
583,0,205,1
584,0,186,1
585,0,187,0
585,1,197,1
586,0,157,1
587,0,186,0
587,1,192,0
587,2,218,0
587,3,203,1
588,0,231,0
588,1,175,1
589,0,192,1
590,0,183,0
590,1,194,1
591,0,226,0
591,1,204,0
591,2,173,1
592,0,208,0
592,1,167,1
593,0,177,1
594,0,193,0
594,1,203,0
594,2,229,1
595,0,175,1
596,0,175,1
597,0,209,0
597,1,196,0
597,2,180,1
598,0,207,0
598,1,172,1
599,0,197,1
600,0,187,1
601,0,191,0
601,1,206,0
601,2,208,0
601,3,222,0
601,4,195,1
602,0,189,0
602,1,176,1
603,0,183,1
604,0,196,1
605,0,166,0
605,1,211,1
606,0,183,1
607,0,190,1
608,0,185,0
608,1,181,1
609,0,219,1
610,0,218,0
610,1,212,1
611,0,186,1
612,0,197,0
612,1,205,0
612,2,189,0
612,3,198,1
613,0,166,0
613,1,215,1
614,0,201,0
614,1,179,1
615,0,208,1
616,0,203,1
617,0,183,1
618,0,172,1
619,0,194,1
620,0,211,0
620,1,217,0
620,2,197,1
621,0,212,1
622,0,213,0
622,1,182,0
622,2,193,1
623,0,182,0
623,1,203,1
624,0,185,1
625,0,193,0
625,1,214,1
626,0,174,1
627,0,218,1
628,0,175,1
629,0,193,1
630,0,171,1
631,0,189,1
632,0,173,1
633,0,195,1
634,0,212,0
634,1,187,0
634,2,174,1
635,0,186,1
636,0,212,1
637,0,212,0
637,1,187,0
637,2,204,0
637,3,206,1
638,0,176,1
639,0,181,1
640,0,166,1
641,0,208,0
641,1,190,1
642,0,228,0
642,1,213,0
642,2,217,0
642,3,215,1
643,0,201,1
644,0,192,1
645,0,215,0
645,1,186,0
645,2,183,1
646,0,189,1
647,0,219,1
648,0,206,0
648,1,221,0
648,2,175,1
649,0,227,1
650,0,212,0
650,1,195,1
651,0,187,0
651,1,185,1
652,0,189,1
653,0,191,1
654,0,187,1
655,0,197,0
655,1,219,0
655,2,188,1
656,0,188,1
657,0,200,1
658,0,195,0
658,1,212,1
659,0,202,1
660,0,209,1
661,0,212,1
662,0,170,1
663,0,216,1
664,0,204,0
664,1,247,0
664,2,180,1
665,0,180,1
666,0,201,0
666,1,215,0
666,2,221,1
667,0,227,0
667,1,177,1
668,0,195,1
669,0,218,0
669,1,202,1
670,0,202,0
670,1,228,0
670,2,201,1
671,0,165,1
672,0,225,0
672,1,212,1
673,0,207,1
674,0,170,1
675,0,202,1
676,0,210,0
676,1,190,1
677,0,219,0
677,1,194,1
678,0,156,1
679,0,213,1
680,0,197,1
681,0,220,0
681,1,195,0
681,2,207,1
682,0,209,0
682,1,196,1
683,0,212,1
684,0,196,1
685,0,202,1
686,0,195,1
687,0,196,1
688,0,189,1
689,0,184,1
690,0,181,0
690,1,195,1
691,0,199,1
692,0,184,1
693,0,207,0
693,1,156,1
694,0,211,1
695,0,184,1
696,0,170,1
697,0,198,1
698,0,161,1
699,0,177,1
700,0,183,1
701,0,220,1
702,0,197,1
703,0,188,0
703,1,193,0
703,2,218,0
703,3,186,0
703,4,172,1
704,0,190,1
705,0,199,1
706,0,220,1
707,0,190,1
708,0,173,1
709,0,193,1
710,0,208,0
710,1,187,1
711,0,191,1
712,0,170,1
713,0,203,1
714,0,208,0
714,1,226,0
714,2,204,1
715,0,197,0
715,1,193,1
716,0,186,0
716,1,206,1
717,0,203,0
717,1,179,0
717,2,184,1
718,0,218,0
718,1,210,0
718,2,199,0
718,3,180,1
719,0,207,0
719,1,191,1
720,0,195,0
720,1,184,1
721,0,212,1
722,0,189,1
723,0,187,1
724,0,187,1
725,0,213,0
725,1,214,1
726,0,221,0
726,1,187,1
727,0,196,1
728,0,166,1
729,0,178,0
729,1,203,1
730,0,201,1
731,0,218,0
731,1,212,1
732,0,177,1
733,0,160,1
734,0,212,0
734,1,199,1
735,0,189,1
736,0,210,0
736,1,172,1
737,0,180,1
738,0,190,0
738,1,224,0
738,2,214,0
738,3,202,1
739,0,225,0
739,1,190,1
740,0,195,1
741,0,182,1
742,0,203,0
742,1,198,1
743,0,189,1
744,0,157,1
745,0,208,0
745,1,224,1
746,0,204,0
746,1,173,1
747,0,189,0
747,1,194,0
747,2,187,1
748,0,182,0
748,1,243,0
748,2,216,1
749,0,193,1
750,0,193,1
751,0,211,0
751,1,212,0
751,2,181,0
751,3,193,1
752,0,183,0
752,1,205,1
753,0,179,1
754,0,161,1
755,0,191,1
756,0,167,1
757,0,222,0
757,1,209,1
758,0,185,0
758,1,161,1
759,0,186,1
760,0,185,1
761,0,202,1
762,0,164,1
763,0,206,1
764,0,157,1
765,0,218,1
766,0,200,0
766,1,191,1
767,0,173,1
768,0,186,1
769,0,153,1
770,0,190,0
770,1,205,1
771,0,211,0
771,1,209,1
772,0,165,1
773,0,163,1
774,0,197,0
774,1,184,1
775,0,203,0
775,1,174,1
776,0,196,0
776,1,207,1
777,0,184,1
778,0,192,0
778,1,179,1
779,0,205,0
779,1,217,1
780,0,213,0
780,1,209,0
780,2,192,1
781,0,212,1
782,0,172,0
782,1,198,1
783,0,211,1
784,0,189,1
785,0,190,1
786,0,184,1
787,0,175,1
788,0,221,1
789,0,169,1
790,0,212,0
790,1,201,0
790,2,199,0
790,3,215,0
790,4,199,1
791,0,164,1
792,0,181,1
793,0,180,1
794,0,200,0
794,1,161,1
795,0,187,1
796,0,227,0
796,1,191,0
796,2,198,0
796,3,206,0
796,4,210,0
796,5,178,1
797,0,220,0
797,1,179,0
797,2,199,0
797,3,206,0
797,4,221,0
797,5,189,1
798,0,201,1
799,0,206,1
800,0,194,0
800,1,220,0
800,2,217,1
801,0,204,1
802,0,203,0
802,1,201,0
802,2,201,1
803,0,189,1
804,0,190,1
805,0,219,0
805,1,230,0
805,2,163,1
806,0,213,1
807,0,213,0
807,1,209,1
808,0,179,1
809,0,205,0
809,1,204,0
809,2,189,1
810,0,171,1
811,0,186,1
812,0,192,0
812,1,205,0
812,2,196,1
813,0,164,1
814,0,189,1
815,0,187,1
816,0,230,0
816,1,220,0
816,2,171,1
817,0,187,1
818,0,198,0
818,1,154,1
819,0,200,0
819,1,198,1
820,0,183,1
821,0,193,1
822,0,195,0
822,1,189,0
822,2,190,1
823,0,207,0
823,1,198,0
823,2,216,1
824,0,198,1
825,0,235,0
825,1,180,1
826,0,188,0
826,1,184,0
826,2,191,0
826,3,187,0
826,4,218,0
826,5,186,0
826,6,150,1
827,0,177,1
828,0,169,1
829,0,198,0
829,1,194,1
830,0,203,1
831,0,201,1
832,0,206,0
832,1,201,1
833,0,181,0
833,1,202,1
834,0,184,1
835,0,196,0
835,1,224,1
836,0,237,0
836,1,212,0
836,2,175,1
837,0,178,1
838,0,177,0
838,1,209,0
838,2,180,1
839,0,200,0
839,1,161,1
840,0,213,0
840,1,200,0
840,2,223,0
840,3,219,0
840,4,225,1
841,0,221,0
841,1,183,1
842,0,234,0
842,1,199,0
842,2,211,1
843,0,236,0
843,1,185,1
844,0,171,1
845,0,192,1
846,0,219,0
846,1,192,0
846,2,203,0
846,3,204,1
847,0,165,1
848,0,203,0
848,1,193,0
848,2,228,0
848,3,219,1
849,0,209,0
849,1,198,0
849,2,201,1
850,0,158,0
850,1,198,0
850,2,169,1
851,0,197,0
851,1,205,0
851,2,195,1
852,0,188,0
852,1,196,0
852,2,216,0
852,3,224,0
852,4,172,0
852,5,196,0
852,6,214,0
852,7,198,1
853,0,192,0
853,1,182,1
854,0,192,0
854,1,188,1
855,0,195,1
856,0,199,1
857,0,195,1
858,0,211,0
858,1,188,1
859,0,172,1
860,0,177,0
860,1,234,0
860,2,164,1
861,0,175,1
862,0,215,1
863,0,185,0
863,1,167,1
864,0,205,1
865,0,214,1
866,0,201,0
866,1,196,0
866,2,201,0
866,3,172,1
867,0,192,1
868,0,181,0
868,1,203,1
869,0,209,1
870,0,192,1
871,0,212,0
871,1,192,0
871,2,198,1
872,0,210,0
872,1,224,0
872,2,190,0
872,3,168,1
873,0,186,1
874,0,183,1
875,0,195,0
875,1,192,1
876,0,225,1
877,0,174,0
877,1,170,1
878,0,154,1
879,0,177,1
880,0,203,0
880,1,219,0
880,2,203,0
880,3,195,0
880,4,174,0
880,5,184,1
881,0,207,1
882,0,215,1
883,0,205,1
884,0,212,0
884,1,232,1
885,0,196,1
886,0,162,1
887,0,195,1
888,0,208,0
888,1,216,0
888,2,209,1
889,0,191,0
889,1,208,0
889,2,209,0
889,3,212,1
890,0,216,1
891,0,212,0
891,1,199,1
892,0,155,1
893,0,213,1
894,0,182,1
895,0,186,1
896,0,200,0
896,1,189,1
897,0,184,1
898,0,185,1
899,0,166,1
900,0,208,1
901,0,194,1
902,0,215,0
902,1,212,1
903,0,164,1
904,0,190,0
904,1,176,1
905,0,193,1
906,0,212,1
907,0,172,1
908,0,210,0
908,1,203,1
909,0,169,0
909,1,204,1
910,0,185,1
911,0,226,1
912,0,183,1
913,0,184,1
914,0,192,1
915,0,195,1
916,0,218,0
916,1,168,1
917,0,175,1
918,0,208,0
918,1,174,1
919,0,226,1
920,0,209,0
920,1,205,1
921,0,207,0
921,1,175,1
922,0,201,0
922,1,178,1
923,0,176,0
923,1,196,1
924,0,195,1
925,0,190,0
925,1,195,0
925,2,177,1
926,0,205,1
927,0,211,1
928,0,190,1
929,0,232,0
929,1,192,1
930,0,174,1
931,0,222,0
931,1,201,0
931,2,190,0
931,3,196,1
932,0,224,0
932,1,184,1
933,0,193,1
934,0,195,1
935,0,201,1
936,0,176,1
937,0,185,1
938,0,186,0
938,1,184,0
938,2,217,0
938,3,172,0
938,4,195,1
939,0,185,1
940,0,202,0
940,1,181,1
941,0,199,1
942,0,194,1
943,0,201,1
944,0,191,1
945,0,218,0
945,1,203,0
945,2,180,1
946,0,201,1
947,0,174,1
948,0,216,0
948,1,203,0
948,2,217,1
949,0,197,1
950,0,176,0
950,1,199,1
951,0,195,1
952,0,204,1
953,0,186,1
954,0,190,0
954,1,168,1
955,0,215,0
955,1,133,1
956,0,182,1
957,0,201,0
957,1,179,0
957,2,185,1
958,0,187,1
959,0,176,1
960,0,219,1
961,0,218,0
961,1,189,0
961,2,200,1
962,0,191,1
963,0,164,1
964,0,181,0
964,1,184,1
965,0,194,0
965,1,213,0
965,2,184,1
966,0,213,0
966,1,198,0
966,2,200,1
967,0,190,1
968,0,190,1
969,0,192,1
970,0,221,0
970,1,205,1
971,0,182,0
971,1,199,1
972,0,210,0
972,1,203,0
972,2,173,1
973,0,183,0
973,1,180,1
974,0,168,1
975,0,230,0
975,1,192,1
976,0,205,1
977,0,189,0
977,1,197,1
978,0,189,1
979,0,192,0
979,1,186,1
980,0,178,0
980,1,202,1
981,0,192,0
981,1,160,1
982,0,196,1
983,0,221,0
983,1,212,0
983,2,166,0
983,3,206,1
984,0,161,1
985,0,182,1
986,0,173,1
987,0,188,1
988,0,191,1
989,0,188,0
989,1,216,0
989,2,191,1
990,0,196,1
991,0,203,1
992,0,159,1
993,0,191,1
994,0,211,1
995,0,179,0
995,1,179,1
996,0,226,0
996,1,173,1
997,0,203,0
997,1,197,1
998,0,240,0
998,1,189,1
999,0,197,0
999,1,219,0
999,2,193,1
1000,0,192,0
1000,1,227,0
1000,2,175,0
1000,3,204,1
1001,0,206,0
1001,1,214,1
1002,0,172,1
1003,0,170,1
1004,0,193,1
1005,0,177,0
1005,1,192,1
1006,0,241,0
1006,1,220,0
1006,2,209,0
1006,3,177,1
1007,0,183,1
1008,0,217,1
1009,0,193,1
1010,0,178,1
1011,0,185,1
1012,0,209,0
1012,1,185,1
1013,0,208,1
1014,0,194,1
1015,0,184,1
1016,0,190,1
1017,0,168,1
1018,0,191,1
1019,0,195,1
1020,0,187,1
1021,0,200,1
1022,0,224,0
1022,1,175,1
1023,0,199,1
1024,0,186,0
1024,1,214,1
1025,0,194,1
1026,0,198,1
1027,0,191,1
1028,0,214,0
1028,1,189,0
1028,2,192,0
1028,3,207,0
1028,4,188,1
1029,0,192,1
1030,0,192,0
1030,1,192,1
1031,0,213,1
1032,0,180,1
1033,0,207,1
1034,0,170,1
1035,0,183,0
1035,1,188,1
1036,0,190,1
1037,0,144,1
