acumulado,vsaparecer,soma,saiu
457,0,174,1
458,0,196,0
458,1,214,1
459,0,204,1
460,0,214,0
460,1,222,1
461,0,193,0
461,1,208,0
461,2,190,1
462,0,197,0
462,1,177,1
463,0,196,1
464,0,182,0
464,1,208,0
464,2,199,0
464,3,226,1
465,0,171,1
466,0,191,1
467,0,204,0
467,1,170,1
468,0,159,1
469,0,181,1
470,0,201,1
471,0,194,1
472,0,224,1
473,0,186,1
474,0,186,1
475,0,185,0
475,1,234,0
475,2,185,1
476,0,191,1
477,0,175,1
478,0,192,0
478,1,227,1
479,0,209,0
479,1,205,1
480,0,151,1
481,0,216,0
481,1,184,1
482,0,221,0
482,1,241,1
483,0,188,0
483,1,183,0
483,2,220,1
484,0,175,1
485,0,164,1
486,0,201,0
486,1,222,0
486,2,197,0
486,3,212,0
486,4,200,1
487,0,226,1
488,0,177,0
488,1,222,1
489,0,214,0
489,1,200,1
490,0,181,0
490,1,205,1
491,0,203,1
492,0,204,0
492,1,202,1
493,0,203,0
493,1,194,0
493,2,199,0
493,3,201,1
494,0,222,1
495,0,185,1
496,0,206,0
496,1,212,0
496,2,193,0
496,3,224,1
497,0,215,1
498,0,180,1
499,0,217,0
499,1,217,0
499,2,209,0
499,3,195,1
500,0,193,0
500,1,196,1
501,0,178,0
501,1,195,0
501,2,205,0
501,3,193,1
502,0,185,1
503,0,152,1
504,0,192,1
505,0,163,1
506,0,188,0
506,1,215,0
506,2,227,1
507,0,197,1
508,0,168,0
508,1,167,1
509,0,191,0
509,1,219,1
510,0,156,1
511,0,198,1
512,0,163,1
513,0,182,1
514,0,176,1
515,0,212,1
516,0,216,1
517,0,212,0
517,1,178,1
518,0,201,0
518,1,220,1
519,0,179,1
520,0,203,0
520,1,198,1
521,0,199,0
521,1,208,0
521,2,181,0
521,3,230,1
522,0,217,1
523,0,190,1
524,0,164,1
525,0,213,1
526,0,193,1
527,0,169,1
528,0,206,1
529,0,180,1
530,0,168,1
531,0,175,0
531,1,196,1
532,0,212,0
532,1,194,1
533,0,197,1
534,0,179,1
535,0,154,1
536,0,199,1
537,0,198,1
538,0,165,1
539,0,183,0
539,1,186,1
540,0,159,1
541,0,198,1
542,0,196,1
543,0,211,0
543,1,213,1
544,0,191,1
545,0,192,1
546,0,167,1
547,0,182,1
548,0,174,1
549,0,158,0
549,1,171,1
550,0,193,0
550,1,204,1
551,0,187,1
552,0,183,1
553,0,194,1
554,0,175,1
555,0,207,1
556,0,198,1
557,0,178,0
557,1,207,1
558,0,197,1
559,0,217,0
559,1,176,1
560,0,215,0
560,1,155,1
561,0,181,1
562,0,205,1
563,0,186,1
564,0,187,1
565,0,197,1
566,0,157,0
566,1,186,1
567,0,192,1
568,0,218,0
568,1,203,1
569,0,231,0
569,1,175,0
569,2,192,1
570,0,183,1
571,0,194,0
571,1,226,0
571,2,204,1
572,0,173,1
573,0,208,1
574,0,167,0
574,1,177,1
575,0,193,1
576,0,203,1
577,0,229,1
578,0,175,1
579,0,175,0
579,1,209,1
580,0,196,1
581,0,180,0
581,1,207,0
581,2,172,1
582,0,197,1
583,0,187,0
583,1,191,0
583,2,206,1
584,0,208,1
585,0,222,1
586,0,195,1
587,0,189,1
588,0,176,1
589,0,183,1
590,0,196,1
591,0,166,1
592,0,211,1
593,0,183,1
594,0,190,1
595,0,185,1
596,0,181,1
597,0,219,0
597,1,218,1
598,0,212,0
598,1,186,1
599,0,197,0
599,1,205,1
600,0,189,1
601,0,198,1
602,0,166,0
602,1,215,0
602,2,201,0
602,3,179,0
602,4,208,1
603,0,203,0
603,1,183,0
603,2,172,1
604,0,194,0
604,1,211,1
605,0,217,0
605,1,197,1
606,0,212,1
607,0,213,0
607,1,182,1
608,0,193,1
609,0,182,1
610,0,203,1
611,0,185,1
612,0,193,0
612,1,214,0
612,2,174,0
612,3,218,0
612,4,175,1
613,0,193,1
614,0,171,0
614,1,189,0
614,2,173,0
614,3,195,0
614,4,212,1
615,0,187,0
615,1,174,1
616,0,186,0
616,1,212,0
616,2,212,1
617,0,187,1
618,0,204,1
619,0,206,1
620,0,176,0
620,1,181,1
621,0,166,1
622,0,208,1
623,0,190,1
624,0,228,1
625,0,213,0
625,1,217,1
626,0,215,1
627,0,201,0
627,1,192,1
628,0,215,0
628,1,186,1
629,0,183,1
630,0,189,1
631,0,219,1
632,0,206,0
632,1,221,0
632,2,175,1
633,0,227,0
633,1,212,1
634,0,195,0
634,1,187,1
635,0,185,1
636,0,189,1
637,0,191,0
637,1,187,1
638,0,197,1
639,0,219,1
640,0,188,0
640,1,188,0
640,2,200,0
640,3,195,0
640,4,212,1
641,0,202,0
641,1,209,1
642,0,212,1
643,0,170,0
643,1,216,1
644,0,204,0
644,1,247,0
644,2,180,1
645,0,180,0
645,1,201,1
646,0,215,0
646,1,221,1
647,0,227,0
647,1,177,1
648,0,195,1
649,0,218,1
650,0,202,1
651,0,202,1
652,0,228,0
652,1,201,1
653,0,165,1
654,0,225,1
655,0,212,0
655,1,207,1
656,0,170,1
657,0,202,1
658,0,210,0
658,1,190,1
659,0,219,0
659,1,194,1
660,0,156,1
661,0,213,1
662,0,197,0
662,1,220,1
663,0,195,0
663,1,207,1
664,0,209,1
665,0,196,1
666,0,212,1
667,0,196,0
667,1,202,1
668,0,195,1
669,0,196,0
669,1,189,0
669,2,184,0
669,3,181,1
670,0,195,1
671,0,199,1
672,0,184,1
673,0,207,1
674,0,156,1
675,0,211,0
675,1,184,1
676,0,170,0
676,1,198,1
677,0,161,1
678,0,177,1
679,0,183,1
680,0,220,0
680,1,197,1
681,0,188,1
682,0,193,1
683,0,218,1
684,0,186,1
685,0,172,1
686,0,190,0
686,1,199,0
686,2,220,1
687,0,190,1
688,0,173,1
689,0,193,0
689,1,208,0
689,2,187,1
690,0,191,0
690,1,170,1
691,0,203,1
692,0,208,1
693,0,226,1
694,0,204,0
694,1,197,1
695,0,193,1
696,0,186,1
697,0,206,0
697,1,203,1
698,0,179,1
699,0,184,1
700,0,218,0
700,1,210,0
700,2,199,0
700,3,180,1
701,0,207,0
701,1,191,0
701,2,195,1
702,0,184,1
703,0,212,0
703,1,189,1
704,0,187,1
705,0,187,1
706,0,213,0
706,1,214,1
707,0,221,0
707,1,187,0
707,2,196,1
708,0,166,0
708,1,178,0
708,2,203,0
708,3,201,0
708,4,218,0
708,5,212,1
709,0,177,0
709,1,160,1
710,0,212,0
710,1,199,0
710,2,189,1
711,0,210,0
711,1,172,1
712,0,180,1
713,0,190,1
714,0,224,1
715,0,214,0
715,1,202,1
716,0,225,1
717,0,190,1
718,0,195,0
718,1,182,1
719,0,203,0
719,1,198,1
720,0,189,0
720,1,157,1
721,0,208,0
721,1,224,0
721,2,204,1
722,0,173,1
723,0,189,1
724,0,194,1
725,0,187,1
726,0,182,1
727,0,243,1
728,0,216,0
728,1,193,1
729,0,193,0
729,1,211,1
730,0,212,0
730,1,181,0
730,2,193,0
730,3,183,0
730,4,205,0
730,5,179,0
730,6,161,1
731,0,191,1
732,0,167,0
732,1,222,0
732,2,209,0
732,3,185,1
733,0,161,0
733,1,186,1
734,0,185,1
735,0,202,1
736,0,164,0
736,1,206,1
737,0,157,1
738,0,218,0
738,1,200,0
738,2,191,0
738,3,173,1
739,0,186,1
740,0,153,1
741,0,190,0
741,1,205,1
742,0,211,0
742,1,209,0
742,2,165,1
743,0,163,1
744,0,197,1
745,0,184,0
745,1,203,1
746,0,174,1
747,0,196,0
747,1,207,0
747,2,184,1
748,0,192,0
748,1,179,1
749,0,205,0
749,1,217,0
749,2,213,0
749,3,209,1
750,0,192,0
750,1,212,1
751,0,172,1
752,0,198,1
753,0,211,0
753,1,189,1
754,0,190,1
755,0,184,1
756,0,175,1
757,0,221,0
757,1,169,1
758,0,212,0
758,1,201,1
759,0,199,0
759,1,215,0
759,2,199,0
759,3,164,1
760,0,181,1
761,0,180,1
762,0,200,0
762,1,161,1
763,0,187,1
764,0,227,0
764,1,191,1
765,0,198,0
765,1,206,1
766,0,210,0
766,1,178,1
767,0,220,1
768,0,179,0
768,1,199,0
768,2,206,1
769,0,221,1
770,0,189,1
771,0,201,0
771,1,206,1
772,0,194,0
772,1,220,1
773,0,217,0
773,1,204,0
773,2,203,1
774,0,201,1
775,0,201,0
775,1,189,0
775,2,190,1
776,0,219,1
777,0,230,0
777,1,163,1
778,0,213,1
779,0,213,0
779,1,209,1
780,0,179,1
781,0,205,1
782,0,204,0
782,1,189,0
782,2,171,1
783,0,186,1
784,0,192,1
785,0,205,1
786,0,196,1
787,0,164,0
787,1,189,1
788,0,187,1
789,0,230,0
789,1,220,0
789,2,171,0
789,3,187,1
790,0,198,0
790,1,154,1
791,0,200,1
792,0,198,0
792,1,183,1
793,0,193,1
794,0,195,1
795,0,189,1
796,0,190,1
797,0,207,1
798,0,198,0
798,1,216,1
799,0,198,0
799,1,235,0
799,2,180,1
800,0,188,1
801,0,184,0
801,1,191,1
802,0,187,1
803,0,218,1
804,0,186,1
805,0,150,1
806,0,177,1
807,0,169,0
807,1,198,0
807,2,194,0
807,3,203,0
807,4,201,1
808,0,206,0
808,1,201,0
808,2,181,1
809,0,202,1
810,0,184,1
811,0,196,1
812,0,224,1
813,0,237,1
814,0,212,0
814,1,175,0
814,2,178,1
815,0,177,1
816,0,209,0
816,1,180,1
817,0,200,0
817,1,161,1
818,0,213,0
818,1,200,1
819,0,223,0
819,1,219,1
820,0,225,1
821,0,221,0
821,1,183,1
822,0,234,0
822,1,199,0
822,2,211,0
822,3,236,0
822,4,185,0
822,5,171,1
823,0,192,1
824,0,219,1
825,0,192,1
826,0,203,1
827,0,204,1
828,0,165,0
828,1,203,1
829,0,193,1
830,0,228,1
831,0,219,1
832,0,209,1
833,0,198,0
833,1,201,0
833,2,158,1
834,0,198,0
834,1,169,1
835,0,197,1
836,0,205,1
837,0,195,0
837,1,188,0
837,2,196,1
838,0,216,1
839,0,224,1
840,0,172,1
841,0,196,1
842,0,214,1
843,0,198,1
844,0,192,1
845,0,182,0
845,1,192,0
845,2,188,0
845,3,195,0
845,4,199,1
846,0,195,1
847,0,211,0
847,1,188,1
848,0,172,1
849,0,177,1
850,0,234,1
851,0,164,1
852,0,175,0
852,1,215,1
853,0,185,0
853,1,167,1
854,0,205,1
855,0,214,1
856,0,201,1
857,0,196,1
858,0,201,0
858,1,172,0
858,2,192,1
859,0,181,0
859,1,203,0
859,2,209,0
859,3,192,1
860,0,212,0
860,1,192,0
860,2,198,0
860,3,210,0
860,4,224,1
861,0,190,1
862,0,168,1
863,0,186,1
864,0,183,1
865,0,195,0
865,1,192,0
865,2,225,0
865,3,174,1
866,0,170,0
866,1,154,0
866,2,177,1
867,0,203,1
868,0,219,1
869,0,203,0
869,1,195,1
870,0,174,1
871,0,184,0
871,1,207,0
871,2,215,0
871,3,205,0
871,4,212,0
871,5,232,0
871,6,196,1
872,0,162,0
872,1,195,0
872,2,208,1
873,0,216,0
873,1,209,1
874,0,191,0
874,1,208,1
875,0,209,0
875,1,212,0
875,2,216,1
876,0,212,1
877,0,199,1
878,0,155,1
879,0,213,0
879,1,182,1
880,0,186,0
880,1,200,0
880,2,189,0
880,3,184,1
881,0,185,1
882,0,166,1
883,0,208,1
884,0,194,1
885,0,215,1
886,0,212,0
886,1,164,0
886,2,190,1
887,0,176,1
888,0,193,0
888,1,212,0
888,2,172,1
889,0,210,1
890,0,203,0
890,1,169,0
890,2,204,1
891,0,185,0
891,1,226,0
891,2,183,0
891,3,184,0
891,4,192,1
892,0,195,0
892,1,218,0
892,2,168,0
892,3,175,0
892,4,208,1
893,0,174,0
893,1,226,0
893,2,209,0
893,3,205,1
894,0,207,0
894,1,175,0
894,2,201,0
894,3,178,1
895,0,176,0
895,1,196,0
895,2,195,1
896,0,190,1
897,0,195,0
897,1,177,0
897,2,205,1
898,0,211,0
898,1,190,0
898,2,232,1
899,0,192,0
899,1,174,0
899,2,222,0
899,3,201,1
900,0,190,1
901,0,196,0
901,1,224,0
901,2,184,1
902,0,193,1
903,0,195,0
903,1,201,0
903,2,176,0
903,3,185,0
903,4,186,1
904,0,184,0
904,1,217,0
904,2,172,1
905,0,195,0
905,1,185,0
905,2,202,0
905,3,181,0
905,4,199,0
905,5,194,0
905,6,201,1
906,0,191,0
906,1,218,0
906,2,203,1
907,0,180,1
908,0,201,0
908,1,174,0
908,2,216,0
908,3,203,0
908,4,217,0
908,5,197,0
908,6,176,0
908,7,199,1
909,0,195,1
910,0,204,1
911,0,186,1
912,0,190,1
913,0,168,0
913,1,215,1
914,0,133,1
915,0,182,1
916,0,201,1
917,0,179,1
918,0,185,0
918,1,187,0
918,2,176,1
919,0,219,0
919,1,218,0
919,2,189,1
920,0,200,1
921,0,191,1
922,0,164,1
923,0,181,1
924,0,184,0
924,1,194,1
925,0,213,1
926,0,184,1
927,0,213,0
927,1,198,1
928,0,200,0
928,1,190,1
929,0,190,1
930,0,192,1
931,0,221,0
931,1,205,0
931,2,182,0
931,3,199,1
932,0,210,0
932,1,203,0
932,2,173,1
933,0,183,0
933,1,180,1
934,0,168,1
935,0,230,0
935,1,192,1
936,0,205,1
937,0,189,1
938,0,197,0
938,1,189,1
939,0,192,0
939,1,186,0
939,2,178,1
940,0,202,0
940,1,192,0
940,2,160,1
941,0,196,1
942,0,221,1
943,0,212,1
944,0,166,1
945,0,206,0
945,1,161,1
946,0,182,0
946,1,173,1
947,0,188,0
947,1,191,1
948,0,188,0
948,1,216,0
948,2,191,0
948,3,196,1
949,0,203,0
949,1,159,1
950,0,191,1
951,0,211,1
952,0,179,0
952,1,179,1
953,0,226,1
954,0,173,1
955,0,203,0
955,1,197,0
955,2,240,0
955,3,189,1
956,0,197,1
957,0,219,1
958,0,193,1
959,0,192,0
959,1,227,0
959,2,175,1
960,0,204,1
961,0,206,0
961,1,214,1
962,0,172,0
962,1,170,1
963,0,193,0
963,1,177,1
964,0,192,0
964,1,241,0
964,2,220,0
964,3,209,0
964,4,177,1
965,0,183,1
966,0,217,1
967,0,193,1
968,0,178,1
969,0,185,0
969,1,209,1
970,0,185,1
971,0,208,0
971,1,194,0
971,2,184,1
972,0,190,0
972,1,168,1
973,0,191,1
974,0,195,0
974,1,187,1
975,0,200,0
975,1,224,1
976,0,175,1
977,0,199,0
977,1,186,0
977,2,214,1
978,0,194,0
978,1,198,0
978,2,191,0
978,3,214,0
978,4,189,1
979,0,192,1
980,0,207,0
980,1,188,0
980,2,192,0
980,3,192,1
981,0,192,0
981,1,213,0
981,2,180,1
982,0,207,1
983,0,170,1
984,0,183,1
985,0,188,1
986,0,190,0
986,1,144,0
