acumulado,vsaparecer,soma,saiu
122,0,195,0
122,1,216,0
122,2,198,1
123,0,220,1
124,0,201,1
125,0,155,0
125,1,198,1
126,0,218,1
127,0,141,1
128,0,173,1
129,0,236,1
130,0,184,1
131,0,210,1
132,0,203,1
133,0,188,0
133,1,198,0
133,2,213,1
134,0,208,0
134,1,187,1
135,0,197,1
136,0,189,1
137,0,189,1
138,0,185,0
138,1,187,1
139,0,210,1
140,0,184,1
141,0,209,0
141,1,211,0
141,2,185,1
142,0,156,0
142,1,187,0
142,2,183,1
143,0,191,1
144,0,213,1
145,0,212,0
145,1,162,0
145,2,182,0
145,3,196,1
146,0,200,0
146,1,202,1
147,0,208,1
148,0,179,0
148,1,179,1
149,0,207,1
150,0,204,0
150,1,182,0
150,2,192,1
151,0,189,1
152,0,216,1
153,0,192,1
154,0,171,1
155,0,188,1
156,0,223,1
157,0,182,1
158,0,171,1
159,0,197,0
159,1,173,1
160,0,198,1
161,0,184,1
162,0,200,1
163,0,182,1
164,0,184,1
165,0,212,1
166,0,175,1
167,0,166,1
168,0,183,1
169,0,182,1
170,0,195,1
171,0,206,1
172,0,176,1
173,0,216,0
173,1,195,1
174,0,211,1
175,0,177,1
176,0,216,0
176,1,216,1
177,0,206,1
178,0,189,1
179,0,211,1
180,0,212,1
181,0,198,1
182,0,183,1
183,0,198,1
184,0,220,1
185,0,184,0
185,1,207,0
185,2,213,1
186,0,189,1
187,0,196,1
188,0,178,1
189,0,202,0
189,1,177,1
190,0,199,0
190,1,195,1
191,0,186,1
192,0,216,1
193,0,198,1
194,0,197,1
195,0,181,0
195,1,166,1
196,0,197,0
196,1,173,1
197,0,186,1
198,0,217,1
199,0,202,0
199,1,212,1
200,0,206,1
201,0,202,1
202,0,191,1
203,0,205,0
203,1,168,1
204,0,174,0
204,1,168,1
205,0,193,1
206,0,217,0
206,1,179,0
206,2,223,1
207,0,213,1
208,0,207,1
209,0,194,1
210,0,236,1
211,0,179,1
212,0,200,1
213,0,215,1
214,0,210,1
215,0,164,1
216,0,182,1
217,0,185,1
218,0,205,1
219,0,189,1
220,0,182,1
221,0,209,0
221,1,184,0
221,2,206,1
222,0,227,1
223,0,171,0
223,1,204,1
224,0,167,1
225,0,190,0
225,1,188,1
226,0,213,1
227,0,216,0
227,1,193,1
228,0,196,0
228,1,193,1
229,0,184,1
230,0,156,0
230,1,213,1
231,0,208,1
232,0,215,1
233,0,190,1
234,0,223,1
235,0,163,1
236,0,219,1
237,0,198,1
238,0,179,0
238,1,184,1
239,0,178,1
240,0,210,1
241,0,206,0
241,1,198,1
242,0,184,0
242,1,193,1
243,0,161,0
243,1,190,1
244,0,220,1
245,0,196,1
246,0,196,1
247,0,196,0
247,1,211,1
248,0,191,0
248,1,166,0
248,2,157,0
248,3,170,1
249,0,210,1
250,0,228,1
251,0,182,0
251,1,199,0
251,2,190,1
252,0,214,0
252,1,204,1
253,0,180,0
253,1,188,1
254,0,195,1
255,0,198,0
255,1,176,0
255,2,222,1
256,0,215,1
257,0,181,1
258,0,188,0
258,1,214,0
258,2,216,0
258,3,184,1
259,0,233,1
260,0,215,0
260,1,183,1
261,0,196,1
262,0,175,1
263,0,215,0
263,1,201,0
263,2,220,1
264,0,188,0
264,1,170,1
265,0,225,0
265,1,174,1
266,0,179,0
266,1,199,1
267,0,196,1
268,0,198,0
268,1,217,1
269,0,197,0
269,1,220,0
269,2,175,1
270,0,218,0
270,1,210,1
271,0,207,1
272,0,174,0
272,1,218,1
273,0,187,1
274,0,207,0
274,1,178,1
275,0,179,0
275,1,220,1
276,0,183,1
277,0,189,0
277,1,222,0
277,2,209,0
277,3,201,1
278,0,191,0
278,1,212,1
279,0,177,1
280,0,205,1
281,0,227,0
281,1,159,0
281,2,179,1
282,0,182,1
283,0,181,1
284,0,193,1
285,0,209,0
285,1,224,0
285,2,171,0
285,3,212,1
286,0,203,0
286,1,202,1
287,0,184,0
287,1,166,0
287,2,184,1
288,0,153,1
289,0,182,1
290,0,187,1
291,0,183,0
291,1,192,0
291,2,200,1
292,0,200,1
293,0,218,0
293,1,202,1
294,0,193,1
295,0,212,1
296,0,194,1
297,0,198,0
297,1,201,0
297,2,170,0
297,3,199,0
297,4,217,1
298,0,207,1
299,0,199,1
300,0,209,1
301,0,183,1
302,0,192,1
303,0,185,1
304,0,184,0
304,1,200,0
304,2,169,1
305,0,195,0
305,1,191,1
306,0,193,0
306,1,199,1
307,0,163,0
307,1,181,1
308,0,214,1
309,0,212,0
309,1,214,1
310,0,180,1
311,0,194,0
311,1,205,1
312,0,180,1
313,0,199,1
314,0,153,1
315,0,195,0
315,1,201,1
316,0,190,1
317,0,188,1
318,0,162,1
319,0,200,1
320,0,217,1
321,0,203,1
322,0,155,1
323,0,224,0
323,1,193,1
324,0,197,1
325,0,210,0
325,1,177,1
326,0,196,1
327,0,190,1
328,0,206,1
329,0,184,1
330,0,201,1
331,0,166,1
332,0,191,0
332,1,181,1
333,0,209,0
333,1,220,0
333,2,196,0
333,3,219,1
334,0,168,1
335,0,202,1
336,0,206,0
336,1,172,0
336,2,208,0
336,3,193,0
336,4,194,1
337,0,175,1
338,0,184,1
339,0,157,0
339,1,205,0
339,2,190,0
339,3,224,1
340,0,193,1
341,0,200,1
342,0,200,0
342,1,187,1
343,0,225,0
343,1,199,1
344,0,203,1
345,0,193,0
345,1,219,1
346,0,168,1
347,0,193,0
347,1,182,1
348,0,191,1
349,0,206,1
350,0,172,0
350,1,183,1
351,0,162,0
351,1,210,1
352,0,189,1
353,0,206,1
354,0,201,0
354,1,208,1
355,0,226,1
356,0,212,1
357,0,223,1
358,0,179,1
359,0,191,1
360,0,180,1
361,0,187,1
362,0,209,1
363,0,211,1
364,0,195,0
364,1,186,0
364,2,200,0
364,3,194,1
365,0,190,1
366,0,213,1
367,0,202,1
368,0,180,0
368,1,188,0
368,2,183,0
368,3,183,0
368,4,192,0
368,5,190,1
369,0,206,1
370,0,185,0
370,1,197,1
371,0,202,1
372,0,193,0
372,1,171,1
373,0,172,1
374,0,196,1
375,0,207,1
376,0,189,0
376,1,205,1
377,0,233,1
378,0,181,0
378,1,188,1
379,0,176,1
380,0,181,0
380,1,184,0
380,2,203,1
381,0,199,1
382,0,216,1
383,0,217,1
384,0,188,0
384,1,182,1
385,0,202,0
385,1,197,1
386,0,178,1
387,0,153,1
388,0,170,1
389,0,173,1
390,0,185,0
390,1,167,0
390,2,199,1
391,0,189,0
391,1,179,1
392,0,208,1
393,0,182,0
393,1,212,0
393,2,210,1
394,0,185,1
395,0,179,1
396,0,189,1
397,0,222,0
397,1,203,0
397,2,179,1
398,0,199,0
398,1,199,0
398,2,191,1
399,0,196,0
399,1,179,1
400,0,224,0
400,1,206,0
400,2,216,0
400,3,194,0
400,4,169,0
400,5,221,0
400,6,199,0
400,7,205,0
400,8,198,1
401,0,212,1
402,0,217,0
402,1,195,0
402,2,186,1
403,0,192,0
403,1,170,1
404,0,184,1
405,0,208,1
406,0,166,0
406,1,199,0
406,2,206,0
406,3,219,1
407,0,196,1
408,0,208,0
408,1,205,1
409,0,221,1
410,0,226,1
411,0,196,1
412,0,199,1
413,0,166,1
414,0,230,0
414,1,186,0
414,2,200,1
415,0,173,1
416,0,213,1
417,0,209,1
418,0,192,1
419,0,168,1
420,0,183,0
420,1,150,1
421,0,206,1
422,0,228,1
423,0,205,1
424,0,194,1
425,0,188,1
426,0,172,1
427,0,196,1
428,0,179,0
428,1,197,1
429,0,162,0
429,1,195,0
429,2,218,0
429,3,192,0
429,4,208,0
429,5,187,1
430,0,201,0
430,1,191,0
430,2,227,1
431,0,150,0
431,1,235,0
431,2,189,0
431,3,193,1
432,0,194,1
433,0,203,1
434,0,182,0
434,1,195,1
435,0,222,1
436,0,176,1
437,0,225,1
438,0,207,0
438,1,188,1
439,0,212,0
439,1,199,1
440,0,183,0
440,1,227,0
440,2,222,0
440,3,230,1
441,0,141,1
442,0,186,0
442,1,162,1
443,0,202,1
444,0,199,1
445,0,192,0
445,1,217,0
445,2,208,0
445,3,170,1
446,0,218,1
447,0,201,1
448,0,222,0
448,1,187,1
449,0,208,0
449,1,227,1
450,0,171,0
450,1,169,1
451,0,219,1
452,0,213,0
452,1,213,1
453,0,198,1
454,0,175,0
454,1,190,1
455,0,173,1
456,0,194,1
457,0,201,0
457,1,173,1
458,0,172,1
459,0,167,0
459,1,188,0
459,2,208,1
460,0,193,1
461,0,177,0
461,1,229,0
461,2,168,1
462,0,204,0
462,1,187,0
462,2,199,1
463,0,218,0
463,1,188,1
464,0,192,1
465,0,153,1
466,0,193,0
466,1,192,1
467,0,189,1
468,0,189,1
469,0,181,1
470,0,208,1
471,0,210,0
471,1,194,1
472,0,188,0
472,1,192,1
473,0,203,0
473,1,172,1
474,0,174,1
475,0,196,1
476,0,214,1
477,0,204,0
477,1,214,1
478,0,222,0
478,1,193,0
478,2,208,1
479,0,190,0
479,1,197,1
480,0,177,1
481,0,196,1
482,0,182,1
483,0,208,1
484,0,199,1
485,0,226,1
486,0,171,0
486,1,191,1
487,0,204,1
488,0,170,0
488,1,159,1
489,0,181,0
489,1,201,0
489,2,194,0
489,3,224,0
489,4,186,1
490,0,186,1
491,0,185,1
492,0,234,1
493,0,185,0
493,1,191,0
493,2,175,0
493,3,192,0
493,4,227,1
494,0,209,0
494,1,205,1
495,0,151,1
496,0,216,0
496,1,184,1
497,0,221,1
498,0,241,0
498,1,188,1
499,0,183,1
500,0,220,0
500,1,175,1
501,0,164,0
501,1,201,1
502,0,222,1
503,0,197,1
504,0,212,1
505,0,200,0
505,1,226,1
506,0,177,1
507,0,222,1
508,0,214,0
508,1,200,1
509,0,181,1
510,0,205,1
511,0,203,1
512,0,204,0
512,1,202,1
513,0,203,1
514,0,194,1
515,0,199,0
515,1,201,0
515,2,222,1
516,0,185,1
517,0,206,0
517,1,212,1
518,0,193,1
519,0,224,1
520,0,215,0
520,1,180,0
520,2,217,0
520,3,217,1
521,0,209,0
521,1,195,0
521,2,193,1
522,0,196,1
523,0,178,0
523,1,195,0
523,2,205,1
524,0,193,0
524,1,185,1
525,0,152,0
525,1,192,0
525,2,163,0
525,3,188,0
525,4,215,0
525,5,227,1
526,0,197,0
526,1,168,0
526,2,167,1
527,0,191,1
528,0,219,1
529,0,156,1
530,0,198,1
531,0,163,1
532,0,182,1
533,0,176,0
533,1,212,1
534,0,216,1
535,0,212,0
535,1,178,1
536,0,201,1
537,0,220,0
537,1,179,0
537,2,203,1
538,0,198,1
539,0,199,1
540,0,208,1
541,0,181,1
542,0,230,1
543,0,217,1
544,0,190,1
545,0,164,0
545,1,213,1
546,0,193,0
546,1,169,0
546,2,206,1
547,0,180,1
548,0,168,1
549,0,175,0
549,1,196,1
550,0,212,1
551,0,194,1
552,0,197,1
553,0,179,0
553,1,154,0
553,2,199,1
554,0,198,1
555,0,165,1
556,0,183,0
556,1,186,1
557,0,159,1
558,0,198,0
558,1,196,0
558,2,211,0
558,3,213,1
559,0,191,1
560,0,192,0
560,1,167,0
560,2,182,0
560,3,174,0
560,4,158,0
560,5,171,1
561,0,193,1
562,0,204,1
563,0,187,1
564,0,183,1
565,0,194,1
566,0,175,1
567,0,207,0
567,1,198,1
568,0,178,0
568,1,207,1
569,0,197,1
570,0,217,1
571,0,176,0
571,1,215,0
571,2,155,1
572,0,181,0
572,1,205,1
573,0,186,0
573,1,187,0
573,2,197,0
573,3,157,0
573,4,186,1
574,0,192,1
575,0,218,1
576,0,203,0
576,1,231,0
576,2,175,1
577,0,192,0
577,1,183,1
578,0,194,1
579,0,226,0
579,1,204,1
580,0,173,1
581,0,208,1
582,0,167,1
583,0,177,1
584,0,193,0
584,1,203,1
585,0,229,1
586,0,175,1
587,0,175,1
588,0,209,0
588,1,196,0
588,2,180,0
588,3,207,0
588,4,172,1
589,0,197,0
589,1,187,0
589,2,191,1
590,0,206,1
591,0,208,0
591,1,222,0
591,2,195,0
591,3,189,1
592,0,176,1
593,0,183,0
593,1,196,0
593,2,166,1
594,0,211,0
594,1,183,1
595,0,190,1
596,0,185,0
596,1,181,0
596,2,219,1
597,0,218,1
598,0,212,0
598,1,186,1
599,0,197,1
600,0,205,0
600,1,189,1
601,0,198,1
602,0,166,0
602,1,215,1
603,0,201,1
604,0,179,1
605,0,208,0
605,1,203,1
606,0,183,1
607,0,172,1
608,0,194,1
609,0,211,1
610,0,217,1
611,0,197,1
612,0,212,1
613,0,213,1
614,0,182,0
614,1,193,1
615,0,182,1
616,0,203,1
617,0,185,0
617,1,193,0
617,2,214,1
618,0,174,0
618,1,218,1
619,0,175,0
619,1,193,1
620,0,171,1
621,0,189,1
622,0,173,1
623,0,195,1
624,0,212,0
624,1,187,0
624,2,174,0
624,3,186,1
625,0,212,0
625,1,212,1
626,0,187,1
627,0,204,0
627,1,206,0
627,2,176,0
627,3,181,1
628,0,166,0
628,1,208,1
629,0,190,1
630,0,228,1
631,0,213,1
632,0,217,1
633,0,215,0
633,1,201,1
634,0,192,1
635,0,215,1
636,0,186,0
636,1,183,1
637,0,189,1
638,0,219,0
638,1,206,1
639,0,221,1
640,0,175,0
640,1,227,1
641,0,212,1
642,0,195,0
642,1,187,0
642,2,185,1
643,0,189,1
644,0,191,1
645,0,187,0
645,1,197,0
645,2,219,1
646,0,188,0
646,1,188,0
646,2,200,1
647,0,195,0
647,1,212,1
648,0,202,0
648,1,209,1
649,0,212,0
649,1,170,0
649,2,216,0
649,3,204,1
650,0,247,1
651,0,180,1
652,0,180,0
652,1,201,0
652,2,215,0
652,3,221,1
653,0,227,1
654,0,177,1
655,0,195,0
655,1,218,0
655,2,202,1
656,0,202,1
657,0,228,0
657,1,201,0
657,2,165,0
657,3,225,0
657,4,212,1
658,0,207,1
659,0,170,1
660,0,202,1
661,0,210,0
661,1,190,1
662,0,219,1
663,0,194,0
663,1,156,1
664,0,213,0
664,1,197,1
665,0,220,1
666,0,195,1
667,0,207,1
668,0,209,1
669,0,196,0
669,1,212,1
670,0,196,1
671,0,202,0
671,1,195,0
671,2,196,1
672,0,189,1
673,0,184,1
674,0,181,0
674,1,195,0
674,2,199,1
675,0,184,1
676,0,207,1
677,0,156,1
678,0,211,1
679,0,184,1
680,0,170,1
681,0,198,0
681,1,161,1
682,0,177,1
683,0,183,1
684,0,220,1
685,0,197,0
685,1,188,1
686,0,193,1
687,0,218,1
688,0,186,0
688,1,172,1
689,0,190,1
690,0,199,1
691,0,220,1
692,0,190,1
693,0,173,1
694,0,193,1
695,0,208,1
696,0,187,0
696,1,191,1
697,0,170,0
697,1,203,0
697,2,208,0
697,3,226,1
698,0,204,1
699,0,197,1
700,0,193,0
700,1,186,0
700,2,206,0
700,3,203,1
701,0,179,0
701,1,184,1
702,0,218,1
703,0,210,1
704,0,199,1
705,0,180,1
706,0,207,0
706,1,191,1
707,0,195,1
708,0,184,1
709,0,212,0
709,1,189,0
709,2,187,0
709,3,187,0
709,4,213,0
709,5,214,1
710,0,221,0
710,1,187,1
711,0,196,1
712,0,166,1
713,0,178,0
713,1,203,1
714,0,201,0
714,1,218,1
715,0,212,1
716,0,177,0
716,1,160,0
716,2,212,1
717,0,199,1
718,0,189,1
719,0,210,1
720,0,172,0
720,1,180,0
720,2,190,0
720,3,224,1
721,0,214,0
721,1,202,1
722,0,225,0
722,1,190,0
722,2,195,1
723,0,182,1
724,0,203,1
725,0,198,0
725,1,189,1
726,0,157,1
727,0,208,0
727,1,224,1
728,0,204,1
729,0,173,1
730,0,189,0
730,1,194,0
730,2,187,0
730,3,182,1
731,0,243,0
731,1,216,0
731,2,193,1
732,0,193,1
733,0,211,1
734,0,212,0
734,1,181,1
735,0,193,0
735,1,183,0
735,2,205,0
735,3,179,1
736,0,161,0
736,1,191,0
736,2,167,0
736,3,222,1
737,0,209,1
738,0,185,1
739,0,161,0
739,1,186,0
739,2,185,0
739,3,202,1
740,0,164,0
740,1,206,0
740,2,157,1
741,0,218,0
741,1,200,0
741,2,191,1
742,0,173,1
743,0,186,0
743,1,153,1
744,0,190,1
745,0,205,0
745,1,211,0
745,2,209,0
745,3,165,1
746,0,163,1
747,0,197,1
748,0,184,0
748,1,203,1
749,0,174,1
750,0,196,1
751,0,207,0
751,1,184,1
752,0,192,1
753,0,179,0
753,1,205,1
754,0,217,0
754,1,213,1
755,0,209,1
756,0,192,0
756,1,212,0
756,2,172,1
757,0,198,0
757,1,211,1
758,0,189,0
758,1,190,1
759,0,184,1
760,0,175,1
761,0,221,0
761,1,169,0
761,2,212,1
762,0,201,1
763,0,199,1
764,0,215,1
765,0,199,0
765,1,164,0
765,2,181,1
766,0,180,1
767,0,200,0
767,1,161,0
767,2,187,1
768,0,227,0
768,1,191,1
769,0,198,1
770,0,206,0
770,1,210,1
771,0,178,1
772,0,220,1
773,0,179,1
774,0,199,0
774,1,206,1
775,0,221,1
776,0,189,1
777,0,201,0
777,1,206,1
778,0,194,1
779,0,220,0
779,1,217,0
779,2,204,0
779,3,203,0
779,4,201,1
780,0,201,0
780,1,189,1
781,0,190,1
782,0,219,1
783,0,230,0
783,1,163,1
784,0,213,1
785,0,213,0
785,1,209,1
786,0,179,0
786,1,205,1
787,0,204,0
787,1,189,0
787,2,171,1
788,0,186,1
789,0,192,1
790,0,205,0
790,1,196,1
791,0,164,0
791,1,189,1
792,0,187,0
792,1,230,0
792,2,220,0
792,3,171,1
793,0,187,1
794,0,198,0
794,1,154,1
795,0,200,0
795,1,198,1
796,0,183,0
796,1,193,0
796,2,195,0
796,3,189,0
796,4,190,0
796,5,207,0
796,6,198,0
796,7,216,0
796,8,198,0
796,9,235,1
797,0,180,0
797,1,188,1
798,0,184,1
799,0,191,0
799,1,187,0
799,2,218,1
800,0,186,1
801,0,150,1
802,0,177,0
802,1,169,1
803,0,198,0
803,1,194,1
804,0,203,0
804,1,201,1
805,0,206,0
805,1,201,0
805,2,181,1
806,0,202,0
806,1,184,1
807,0,196,1
808,0,224,0
808,1,237,1
809,0,212,1
810,0,175,1
811,0,178,0
811,1,177,1
812,0,209,1
813,0,180,0
813,1,200,0
813,2,161,1
814,0,213,1
815,0,200,1
816,0,223,1
817,0,219,1
818,0,225,1
819,0,221,1
820,0,183,0
820,1,234,1
821,0,199,1
822,0,211,0
822,1,236,0
822,2,185,0
822,3,171,1
823,0,192,0
823,1,219,0
823,2,192,1
824,0,203,1
825,0,204,1
826,0,165,1
827,0,203,1
828,0,193,1
829,0,228,1
830,0,219,0
830,1,209,1
831,0,198,1
832,0,201,0
832,1,158,1
833,0,198,1
834,0,169,1
835,0,197,0
835,1,205,1
836,0,195,0
836,1,188,1
837,0,196,0
837,1,216,1
838,0,224,1
839,0,172,1
840,0,196,0
840,1,214,1
841,0,198,1
842,0,192,0
842,1,182,1
843,0,192,1
844,0,188,0
844,1,195,0
844,2,199,0
844,3,195,1
845,0,211,1
846,0,188,1
847,0,172,0
847,1,177,1
848,0,234,0
848,1,164,0
848,2,175,0
848,3,215,1
849,0,185,1
850,0,167,0
850,1,205,0
850,2,214,1
851,0,201,0
851,1,196,1
852,0,201,0
852,1,172,1
853,0,192,0
853,1,181,1
854,0,203,1
855,0,209,1
856,0,192,0
856,1,212,1
857,0,192,0
857,1,198,1
858,0,210,1
859,0,224,1
860,0,190,1
861,0,168,1
862,0,186,1
863,0,183,0
863,1,195,1
864,0,192,1
865,0,225,1
866,0,174,0
866,1,170,1
867,0,154,1
868,0,177,0
868,1,203,0
868,2,219,1
869,0,203,1
870,0,195,1
871,0,174,0
871,1,184,0
871,2,207,1
872,0,215,0
872,1,205,0
872,2,212,1
873,0,232,0
873,1,196,1
874,0,162,0
874,1,195,0
874,2,208,1
875,0,216,0
875,1,209,0
875,2,191,1
876,0,208,0
876,1,209,1
877,0,212,1
878,0,216,1
879,0,212,1
880,0,199,1
881,0,155,0
881,1,213,1
882,0,182,0
882,1,186,1
883,0,200,1
884,0,189,0
884,1,184,1
885,0,185,1
886,0,166,1
887,0,208,1
888,0,194,0
888,1,215,1
889,0,212,0
889,1,164,1
890,0,190,0
890,1,176,1
891,0,193,0
891,1,212,1
892,0,172,1
893,0,210,1
894,0,203,1
895,0,169,0
895,1,204,0
895,2,185,1
896,0,226,0
896,1,183,1
897,0,184,1
898,0,192,1
899,0,195,1
900,0,218,0
900,1,168,1
901,0,175,1
902,0,208,0
902,1,174,1
903,0,226,1
904,0,209,1
905,0,205,0
905,1,207,0
905,2,175,0
905,3,201,1
906,0,178,0
906,1,176,1
907,0,196,1
908,0,195,1
909,0,190,1
910,0,195,1
911,0,177,1
912,0,205,1
913,0,211,1
914,0,190,1
915,0,232,0
915,1,192,1
916,0,174,1
917,0,222,0
917,1,201,1
918,0,190,0
918,1,196,1
919,0,224,0
919,1,184,0
919,2,193,0
919,3,195,0
919,4,201,1
920,0,176,0
920,1,185,1
921,0,186,1
922,0,184,1
923,0,217,1
924,0,172,1
925,0,195,0
925,1,185,0
925,2,202,1
926,0,181,1
927,0,199,0
927,1,194,0
927,2,201,1
928,0,191,1
929,0,218,1
930,0,203,0
930,1,180,0
930,2,201,1
931,0,174,0
931,1,216,0
931,2,203,0
931,3,217,1
932,0,197,1
933,0,176,0
933,1,199,1
934,0,195,1
935,0,204,1
936,0,186,0
936,1,190,0
936,2,168,0
936,3,215,1
937,0,133,1
938,0,182,1
939,0,201,1
940,0,179,1
941,0,185,0
941,1,187,1
942,0,176,0
942,1,219,1
943,0,218,0
943,1,189,1
944,0,200,0
944,1,191,1
945,0,164,1
946,0,181,1
947,0,184,1
948,0,194,0
948,1,213,1
949,0,184,1
950,0,213,1
951,0,198,1
952,0,200,0
952,1,190,0
952,2,190,1
953,0,192,0
953,1,221,1
954,0,205,0
954,1,182,0
954,2,199,1
955,0,210,0
955,1,203,1
956,0,173,1
957,0,183,0
957,1,180,1
958,0,168,0
958,1,230,1
959,0,192,0
959,1,205,1
960,0,189,0
960,1,197,0
960,2,189,1
961,0,192,0
961,1,186,0
961,2,178,1
962,0,202,0
962,1,192,0
962,2,160,1
963,0,196,0
963,1,221,0
963,2,212,0
963,3,166,1
964,0,206,1
965,0,161,0
965,1,182,1
966,0,173,0
966,1,188,0
966,2,191,1
967,0,188,0
967,1,216,0
967,2,191,1
968,0,196,0
968,1,203,0
968,2,159,0
968,3,191,0
968,4,211,1
969,0,179,0
969,1,179,1
970,0,226,1
971,0,173,1
972,0,203,1
973,0,197,1
974,0,240,1
975,0,189,0
975,1,197,0
975,2,219,1
976,0,193,1
977,0,192,1
978,0,227,1
979,0,175,0
979,1,204,1
980,0,206,1
981,0,214,0
981,1,172,1
982,0,170,0
982,1,193,0
982,2,177,1
983,0,192,1
984,0,241,1
985,0,220,1
986,0,209,0
986,1,177,0
986,2,183,0
986,3,217,1
987,0,193,0
987,1,178,1
988,0,185,1
989,0,209,1
990,0,185,1
991,0,208,1
992,0,194,0
992,1,184,1
993,0,190,0
993,1,168,1
994,0,191,0
994,1,195,1
995,0,187,1
996,0,200,0
996,1,224,1
997,0,175,1
998,0,199,0
998,1,186,1
999,0,214,0
999,1,194,1
1000,0,198,1
1001,0,191,1
1002,0,214,1
1003,0,189,1
1004,0,192,0
1004,1,207,1
1005,0,188,1
1006,0,192,1
1007,0,192,1
1008,0,192,0
1008,1,213,1
1009,0,180,1
1010,0,207,0
1010,1,170,0
1010,2,183,0
1010,3,188,0
1010,4,190,0
1010,5,144,1
