acumulado,vsaparecer,soma,saiu
438,2,174,1
439,0,196,0
439,1,214,1
440,0,204,1
441,0,214,1
442,0,222,1
443,0,193,1
444,0,208,1
445,0,190,1
446,0,197,0
446,1,177,1
447,0,196,0
447,1,182,1
448,0,208,1
449,0,199,1
450,0,226,1
451,0,171,0
451,1,191,0
451,2,204,1
452,0,170,0
452,1,159,1
453,0,181,1
454,0,201,0
454,1,194,1
455,0,224,1
456,0,186,1
457,0,186,0
457,1,185,0
457,2,234,1
458,0,185,0
458,1,191,1
459,0,175,1
460,0,192,0
460,1,227,1
461,0,209,1
462,0,205,1
463,0,151,0
463,1,216,0
463,2,184,1
464,0,221,0
464,1,241,0
464,2,188,1
465,0,183,0
465,1,220,1
466,0,175,0
466,1,164,1
467,0,201,1
468,0,222,1
469,0,197,1
470,0,212,0
470,1,200,0
470,2,226,1
471,0,177,1
472,0,222,0
472,1,214,1
473,0,200,1
474,0,181,1
475,0,205,1
476,0,203,1
477,0,204,1
478,0,202,1
479,0,203,1
480,0,194,1
481,0,199,1
482,0,201,1
483,0,222,0
483,1,185,1
484,0,206,0
484,1,212,1
485,0,193,1
486,0,224,1
487,0,215,0
487,1,180,0
487,2,217,1
488,0,217,1
489,0,209,0
489,1,195,0
489,2,193,1
490,0,196,0
490,1,178,0
490,2,195,0
490,3,205,1
491,0,193,1
492,0,185,0
492,1,152,0
492,2,192,1
493,0,163,0
493,1,188,0
493,2,215,1
494,0,227,1
495,0,197,0
495,1,168,0
495,2,167,0
495,3,191,1
496,0,219,0
496,1,156,1
497,0,198,0
497,1,163,0
497,2,182,0
497,3,176,1
498,0,212,0
498,1,216,1
499,0,212,1
500,0,178,1
501,0,201,1
502,0,220,1
503,0,179,1
504,0,203,0
504,1,198,1
505,0,199,0
505,1,208,1
506,0,181,1
507,0,230,0
507,1,217,1
508,0,190,1
509,0,164,1
510,0,213,1
511,0,193,1
512,0,169,1
513,0,206,0
513,1,180,1
514,0,168,0
514,1,175,1
515,0,196,0
515,1,212,1
516,0,194,0
516,1,197,1
517,0,179,0
517,1,154,1
518,0,199,1
519,0,198,1
520,0,165,0
520,1,183,1
521,0,186,0
521,1,159,0
521,2,198,1
522,0,196,0
522,1,211,1
523,0,213,0
523,1,191,0
523,2,192,0
523,3,167,0
523,4,182,0
523,5,174,1
524,0,158,0
524,1,171,1
525,0,193,1
526,0,204,1
527,0,187,0
527,1,183,1
528,0,194,1
529,0,175,0
529,1,207,1
530,0,198,0
530,1,178,0
530,2,207,1
531,0,197,1
532,0,217,1
533,0,176,1
534,0,215,0
534,1,155,0
534,2,181,0
534,3,205,1
535,0,186,1
536,0,187,1
537,0,197,1
538,0,157,1
539,0,186,0
539,1,192,0
539,2,218,1
540,0,203,0
540,1,231,1
541,0,175,1
542,0,192,1
543,0,183,1
544,0,194,0
544,1,226,0
544,2,204,0
544,3,173,1
545,0,208,1
546,0,167,1
547,0,177,1
548,0,193,1
549,0,203,1
550,0,229,1
551,0,175,1
552,0,175,0
552,1,209,0
552,2,196,1
553,0,180,0
553,1,207,1
554,0,172,0
554,1,197,1
555,0,187,1
556,0,191,1
557,0,206,0
557,1,208,0
557,2,222,1
558,0,195,0
558,1,189,0
558,2,176,1
559,0,183,0
559,1,196,0
559,2,166,1
560,0,211,1
561,0,183,0
561,1,190,1
562,0,185,0
562,1,181,1
563,0,219,0
563,1,218,0
563,2,212,1
564,0,186,0
564,1,197,1
565,0,205,0
565,1,189,1
566,0,198,0
566,1,166,0
566,2,215,0
566,3,201,1
567,0,179,0
567,1,208,1
568,0,203,1
569,0,183,0
569,1,172,1
570,0,194,1
571,0,211,0
571,1,217,1
572,0,197,1
573,0,212,0
573,1,213,1
574,0,182,1
575,0,193,0
575,1,182,1
576,0,203,0
576,1,185,1
577,0,193,0
577,1,214,1
578,0,174,0
578,1,218,0
578,2,175,1
579,0,193,1
580,0,171,1
581,0,189,1
582,0,173,0
582,1,195,1
583,0,212,1
584,0,187,1
585,0,174,1
586,0,186,0
586,1,212,1
587,0,212,1
588,0,187,1
589,0,204,1
590,0,206,0
590,1,176,1
591,0,181,0
591,1,166,1
592,0,208,1
593,0,190,0
593,1,228,0
593,2,213,0
593,3,217,0
593,4,215,1
594,0,201,0
594,1,192,1
595,0,215,0
595,1,186,1
596,0,183,0
596,1,189,0
596,2,219,1
597,0,206,0
597,1,221,1
598,0,175,1
599,0,227,1
600,0,212,1
601,0,195,1
602,0,187,1
603,0,185,0
603,1,189,1
604,0,191,0
604,1,187,0
604,2,197,1
605,0,219,1
606,0,188,1
607,0,188,1
608,0,200,1
609,0,195,1
610,0,212,1
611,0,202,1
612,0,209,0
612,1,212,1
613,0,170,0
613,1,216,1
614,0,204,1
615,0,247,1
616,0,180,1
617,0,180,0
617,1,201,1
618,0,215,0
618,1,221,1
619,0,227,1
620,0,177,0
620,1,195,0
620,2,218,1
621,0,202,1
622,0,202,1
623,0,228,1
624,0,201,1
625,0,165,0
625,1,225,1
626,0,212,0
626,1,207,1
627,0,170,0
627,1,202,1
628,0,210,0
628,1,190,1
629,0,219,0
629,1,194,0
629,2,156,1
630,0,213,1
631,0,197,0
631,1,220,1
632,0,195,1
633,0,207,1
634,0,209,1
635,0,196,0
635,1,212,0
635,2,196,1
636,0,202,1
637,0,195,0
637,1,196,1
638,0,189,1
639,0,184,0
639,1,181,0
639,2,195,0
639,3,199,1
640,0,184,1
641,0,207,0
641,1,156,0
641,2,211,0
641,3,184,0
641,4,170,1
642,0,198,0
642,1,161,0
642,2,177,1
643,0,183,0
643,1,220,1
644,0,197,1
645,0,188,0
645,1,193,1
646,0,218,1
647,0,186,1
648,0,172,1
649,0,190,1
650,0,199,0
650,1,220,1
651,0,190,0
651,1,173,1
652,0,193,0
652,1,208,1
653,0,187,0
653,1,191,0
653,2,170,1
654,0,203,1
655,0,208,0
655,1,226,1
656,0,204,1
657,0,197,1
658,0,193,0
658,1,186,1
659,0,206,0
659,1,203,1
660,0,179,1
661,0,184,0
661,1,218,0
661,2,210,1
662,0,199,1
663,0,180,0
663,1,207,1
664,0,191,1
665,0,195,0
665,1,184,1
666,0,212,1
667,0,189,1
668,0,187,1
669,0,187,0
669,1,213,0
669,2,214,1
670,0,221,0
670,1,187,0
670,2,196,0
670,3,166,1
671,0,178,1
672,0,203,1
673,0,201,1
674,0,218,1
675,0,212,1
676,0,177,1
677,0,160,0
677,1,212,0
677,2,199,1
678,0,189,1
679,0,210,1
680,0,172,0
680,1,180,0
680,2,190,0
680,3,224,1
681,0,214,1
682,0,202,1
683,0,225,1
684,0,190,1
685,0,195,1
686,0,182,0
686,1,203,0
686,2,198,1
687,0,189,1
688,0,157,1
689,0,208,0
689,1,224,1
690,0,204,0
690,1,173,1
691,0,189,1
692,0,194,0
692,1,187,1
693,0,182,1
694,0,243,1
695,0,216,1
696,0,193,0
696,1,193,1
697,0,211,0
697,1,212,0
697,2,181,0
697,3,193,0
697,4,183,1
698,0,205,1
699,0,179,1
700,0,161,1
701,0,191,0
701,1,167,0
701,2,222,1
702,0,209,0
702,1,185,0
702,2,161,0
702,3,186,1
703,0,185,0
703,1,202,0
703,2,164,0
703,3,206,1
704,0,157,1
705,0,218,0
705,1,200,0
705,2,191,0
705,3,173,0
705,4,186,0
705,5,153,0
705,6,190,1
706,0,205,1
707,0,211,1
708,0,209,1
709,0,165,0
709,1,163,0
709,2,197,0
709,3,184,1
710,0,203,1
711,0,174,1
712,0,196,0
712,1,207,1
713,0,184,1
714,0,192,1
715,0,179,1
716,0,205,1
717,0,217,1
718,0,213,1
719,0,209,0
719,1,192,0
719,2,212,1
720,0,172,0
720,1,198,1
721,0,211,1
722,0,189,1
723,0,190,1
724,0,184,1
725,0,175,0
725,1,221,1
726,0,169,0
726,1,212,1
727,0,201,1
728,0,199,1
729,0,215,0
729,1,199,1
730,0,164,0
730,1,181,1
731,0,180,0
731,1,200,1
732,0,161,0
732,1,187,0
732,2,227,0
732,3,191,0
732,4,198,0
732,5,206,1
733,0,210,1
734,0,178,0
734,1,220,1
735,0,179,1
736,0,199,0
736,1,206,0
736,2,221,0
736,3,189,1
737,0,201,1
738,0,206,1
739,0,194,1
740,0,220,0
740,1,217,1
741,0,204,1
742,0,203,1
743,0,201,1
744,0,201,0
744,1,189,0
744,2,190,1
745,0,219,0
745,1,230,1
746,0,163,1
747,0,213,0
747,1,213,0
747,2,209,0
747,3,179,1
748,0,205,1
749,0,204,1
750,0,189,0
750,1,171,0
750,2,186,0
750,3,192,1
751,0,205,1
752,0,196,1
753,0,164,0
753,1,189,0
753,2,187,0
753,3,230,1
754,0,220,1
755,0,171,1
756,0,187,0
756,1,198,1
757,0,154,0
757,1,200,0
757,2,198,1
758,0,183,0
758,1,193,1
759,0,195,0
759,1,189,0
759,2,190,1
760,0,207,0
760,1,198,1
761,0,216,1
762,0,198,1
763,0,235,1
764,0,180,1
765,0,188,1
766,0,184,0
766,1,191,1
767,0,187,1
768,0,218,0
768,1,186,1
769,0,150,1
770,0,177,1
771,0,169,1
772,0,198,1
773,0,194,0
773,1,203,1
774,0,201,0
774,1,206,0
774,2,201,0
774,3,181,0
774,4,202,0
774,5,184,1
775,0,196,1
776,0,224,0
776,1,237,1
777,0,212,0
777,1,175,0
777,2,178,1
778,0,177,1
779,0,209,0
779,1,180,0
779,2,200,1
780,0,161,0
780,1,213,1
781,0,200,1
782,0,223,1
783,0,219,1
784,0,225,0
784,1,221,1
785,0,183,1
786,0,234,1
787,0,199,1
788,0,211,0
788,1,236,0
788,2,185,1
789,0,171,0
789,1,192,1
790,0,219,1
791,0,192,1
792,0,203,0
792,1,204,0
792,2,165,0
792,3,203,1
793,0,193,1
794,0,228,1
795,0,219,1
796,0,209,0
796,1,198,0
796,2,201,1
797,0,158,1
798,0,198,0
798,1,169,1
799,0,197,1
800,0,205,1
801,0,195,1
802,0,188,0
802,1,196,1
803,0,216,1
804,0,224,0
804,1,172,0
804,2,196,1
805,0,214,0
805,1,198,1
806,0,192,0
806,1,182,1
807,0,192,1
808,0,188,1
809,0,195,1
810,0,199,0
810,1,195,0
810,2,211,0
810,3,188,1
811,0,172,1
812,0,177,1
813,0,234,1
814,0,164,1
815,0,175,1
816,0,215,0
816,1,185,0
816,2,167,0
816,3,205,0
816,4,214,1
817,0,201,1
818,0,196,0
818,1,201,1
819,0,172,1
820,0,192,0
820,1,181,1
821,0,203,1
822,0,209,1
823,0,192,0
823,1,212,1
824,0,192,1
825,0,198,1
826,0,210,1
827,0,224,1
828,0,190,0
828,1,168,1
829,0,186,0
829,1,183,0
829,2,195,0
829,3,192,1
830,0,225,1
831,0,174,1
832,0,170,1
833,0,154,1
834,0,177,0
834,1,203,1
835,0,219,1
836,0,203,0
836,1,195,1
837,0,174,1
838,0,184,1
839,0,207,0
839,1,215,0
839,2,205,1
840,0,212,0
840,1,232,1
841,0,196,0
841,1,162,0
841,2,195,0
841,3,208,1
842,0,216,1
843,0,209,0
843,1,191,1
844,0,208,0
844,1,209,1
845,0,212,1
846,0,216,0
846,1,212,0
846,2,199,0
846,3,155,1
847,0,213,0
847,1,182,0
847,2,186,0
847,3,200,1
848,0,189,0
848,1,184,0
848,2,185,1
849,0,166,0
849,1,208,1
850,0,194,1
851,0,215,1
852,0,212,0
852,1,164,0
852,2,190,0
852,3,176,0
852,4,193,0
852,5,212,0
852,6,172,1
853,0,210,1
854,0,203,0
854,1,169,0
854,2,204,0
854,3,185,1
855,0,226,1
856,0,183,0
856,1,184,0
856,2,192,0
856,3,195,1
857,0,218,1
858,0,168,0
858,1,175,0
858,2,208,1
859,0,174,0
859,1,226,1
860,0,209,0
860,1,205,1
861,0,207,0
861,1,175,0
861,2,201,0
861,3,178,0
861,4,176,0
861,5,196,0
861,6,195,1
862,0,190,1
863,0,195,1
864,0,177,1
865,0,205,1
866,0,211,0
866,1,190,1
867,0,232,1
868,0,192,1
869,0,174,0
869,1,222,1
870,0,201,1
871,0,190,0
871,1,196,0
871,2,224,0
871,3,184,0
871,4,193,0
871,5,195,1
872,0,201,1
873,0,176,0
873,1,185,0
873,2,186,1
874,0,184,1
875,0,217,0
875,1,172,0
875,2,195,0
875,3,185,0
875,4,202,1
876,0,181,1
877,0,199,0
877,1,194,1
878,0,201,0
878,1,191,1
879,0,218,1
880,0,203,0
880,1,180,0
880,2,201,0
880,3,174,0
880,4,216,1
881,0,203,0
881,1,217,1
882,0,197,0
882,1,176,1
883,0,199,1
884,0,195,1
885,0,204,1
886,0,186,1
887,0,190,1
888,0,168,0
888,1,215,1
889,0,133,1
890,0,182,0
890,1,201,1
891,0,179,0
891,1,185,1
892,0,187,0
892,1,176,1
893,0,219,1
894,0,218,1
895,0,189,0
895,1,200,1
896,0,191,1
897,0,164,0
897,1,181,1
898,0,184,1
899,0,194,1
900,0,213,1
901,0,184,1
902,0,213,1
903,0,198,1
904,0,200,1
905,0,190,1
906,0,190,1
907,0,192,0
907,1,221,1
908,0,205,1
909,0,182,0
909,1,199,0
909,2,210,1
910,0,203,0
910,1,173,1
911,0,183,1
912,0,180,1
913,0,168,0
913,1,230,0
913,2,192,0
913,3,205,1
914,0,189,0
914,1,197,1
915,0,189,0
915,1,192,0
915,2,186,1
916,0,178,0
916,1,202,1
917,0,192,0
917,1,160,0
917,2,196,0
917,3,221,0
917,4,212,1
918,0,166,0
918,1,206,0
918,2,161,1
919,0,182,1
920,0,173,1
921,0,188,1
922,0,191,0
922,1,188,1
923,0,216,1
924,0,191,0
924,1,196,0
924,2,203,1
925,0,159,0
925,1,191,1
926,0,211,1
927,0,179,1
928,0,179,0
928,1,226,1
929,0,173,0
929,1,203,0
929,2,197,0
929,3,240,1
930,0,189,0
930,1,197,0
930,2,219,1
931,0,193,0
931,1,192,0
931,2,227,1
932,0,175,0
932,1,204,1
933,0,206,1
934,0,214,0
934,1,172,1
935,0,170,0
935,1,193,1
936,0,177,0
936,1,192,0
936,2,241,1
937,0,220,1
938,0,209,1
939,0,177,1
940,0,183,1
941,0,217,0
941,1,193,1
942,0,178,1
943,0,185,0
943,1,209,0
943,2,185,1
944,0,208,1
945,0,194,0
945,1,184,0
945,2,190,0
945,3,168,1
946,0,191,1
947,0,195,0
947,1,187,0
947,2,200,1
948,0,224,1
949,0,175,1
950,0,199,1
951,0,186,0
951,1,214,0
951,2,194,0
951,3,198,0
951,4,191,0
951,5,214,1
952,0,189,1
953,0,192,1
954,0,207,1
955,0,188,0
955,1,192,1
956,0,192,0
956,1,192,1
957,0,213,1
958,0,180,1
959,0,207,0
959,1,170,1
960,0,183,0
960,1,188,1
961,0,190,1
962,0,144,1
963,0,221,0
