acumulado,vsaparecer,soma,saiu
476,2,174,0
476,3,196,1
477,0,214,1
478,0,204,0
478,1,214,1
479,0,222,0
479,1,193,0
479,2,208,0
479,3,190,0
479,4,197,1
480,0,177,1
481,0,196,1
482,0,182,1
483,0,208,1
484,0,199,0
484,1,226,1
485,0,171,1
486,0,191,1
487,0,204,1
488,0,170,1
489,0,159,0
489,1,181,0
489,2,201,0
489,3,194,1
490,0,224,1
491,0,186,0
491,1,186,1
492,0,185,0
492,1,234,1
493,0,185,1
494,0,191,0
494,1,175,0
494,2,192,0
494,3,227,0
494,4,209,1
495,0,205,1
496,0,151,0
496,1,216,1
497,0,184,1
498,0,221,1
499,0,241,1
500,0,188,1
501,0,183,1
502,0,220,1
503,0,175,0
503,1,164,1
504,0,201,1
505,0,222,1
506,0,197,0
506,1,212,0
506,2,200,1
507,0,226,1
508,0,177,0
508,1,222,1
509,0,214,1
510,0,200,1
511,0,181,0
511,1,205,1
512,0,203,0
512,1,204,1
513,0,202,0
513,1,203,0
513,2,194,0
513,3,199,1
514,0,201,0
514,1,222,1
515,0,185,0
515,1,206,0
515,2,212,0
515,3,193,0
515,4,224,1
516,0,215,1
517,0,180,0
517,1,217,1
518,0,217,1
519,0,209,1
520,0,195,0
520,1,193,1
521,0,196,1
522,0,178,0
522,1,195,1
523,0,205,1
524,0,193,0
524,1,185,1
525,0,152,0
525,1,192,0
525,2,163,1
526,0,188,1
527,0,215,1
528,0,227,1
529,0,197,1
530,0,168,1
531,0,167,0
531,1,191,0
531,2,219,1
532,0,156,1
533,0,198,1
534,0,163,1
535,0,182,0
535,1,176,1
536,0,212,1
537,0,216,1
538,0,212,1
539,0,178,1
540,0,201,0
540,1,220,1
541,0,179,1
542,0,203,0
542,1,198,0
542,2,199,0
542,3,208,1
543,0,181,1
544,0,230,1
545,0,217,0
545,1,190,0
545,2,164,1
546,0,213,1
547,0,193,0
547,1,169,1
548,0,206,0
548,1,180,0
548,2,168,1
549,0,175,1
550,0,196,0
550,1,212,1
551,0,194,0
551,1,197,1
552,0,179,1
553,0,154,0
553,1,199,0
553,2,198,1
554,0,165,0
554,1,183,1
555,0,186,1
556,0,159,0
556,1,198,0
556,2,196,1
557,0,211,1
558,0,213,0
558,1,191,1
559,0,192,1
560,0,167,1
561,0,182,0
561,1,174,1
562,0,158,0
562,1,171,1
563,0,193,0
563,1,204,1
564,0,187,0
564,1,183,0
564,2,194,1
565,0,175,0
565,1,207,1
566,0,198,1
567,0,178,1
568,0,207,1
569,0,197,0
569,1,217,1
570,0,176,1
571,0,215,1
572,0,155,1
573,0,181,1
574,0,205,1
575,0,186,0
575,1,187,0
575,2,197,0
575,3,157,1
576,0,186,0
576,1,192,1
577,0,218,0
577,1,203,1
578,0,231,0
578,1,175,0
578,2,192,0
578,3,183,1
579,0,194,0
579,1,226,1
580,0,204,1
581,0,173,0
581,1,208,1
582,0,167,0
582,1,177,0
582,2,193,1
583,0,203,0
583,1,229,1
584,0,175,0
584,1,175,0
584,2,209,1
585,0,196,1
586,0,180,1
587,0,207,0
587,1,172,0
587,2,197,1
588,0,187,0
588,1,191,0
588,2,206,1
589,0,208,1
590,0,222,1
591,0,195,0
591,1,189,0
591,2,176,0
591,3,183,1
592,0,196,1
593,0,166,0
593,1,211,1
594,0,183,0
594,1,190,0
594,2,185,1
595,0,181,0
595,1,219,1
596,0,218,1
597,0,212,1
598,0,186,1
599,0,197,0
599,1,205,1
600,0,189,0
600,1,198,0
600,2,166,0
600,3,215,1
601,0,201,1
602,0,179,1
603,0,208,1
604,0,203,1
605,0,183,1
606,0,172,0
606,1,194,0
606,2,211,1
607,0,217,0
607,1,197,1
608,0,212,0
608,1,213,0
608,2,182,1
609,0,193,1
610,0,182,0
610,1,203,0
610,2,185,1
611,0,193,1
612,0,214,0
612,1,174,1
613,0,218,1
614,0,175,1
615,0,193,1
616,0,171,1
617,0,189,0
617,1,173,1
618,0,195,0
618,1,212,1
619,0,187,0
619,1,174,1
620,0,186,1
621,0,212,1
622,0,212,1
623,0,187,1
624,0,204,1
625,0,206,1
626,0,176,1
627,0,181,0
627,1,166,1
628,0,208,1
629,0,190,1
630,0,228,1
631,0,213,0
631,1,217,1
632,0,215,0
632,1,201,0
632,2,192,1
633,0,215,1
634,0,186,0
634,1,183,0
634,2,189,1
635,0,219,1
636,0,206,1
637,0,221,0
637,1,175,0
637,2,227,1
638,0,212,0
638,1,195,1
639,0,187,1
640,0,185,1
641,0,189,0
641,1,191,1
642,0,187,1
643,0,197,1
644,0,219,0
644,1,188,0
644,2,188,1
645,0,200,1
646,0,195,1
647,0,212,0
647,1,202,0
647,2,209,0
647,3,212,1
648,0,170,0
648,1,216,0
648,2,204,1
649,0,247,1
650,0,180,0
650,1,180,1
651,0,201,1
652,0,215,1
653,0,221,1
654,0,227,0
654,1,177,0
654,2,195,1
655,0,218,0
655,1,202,1
656,0,202,1
657,0,228,1
658,0,201,1
659,0,165,0
659,1,225,1
660,0,212,1
661,0,207,1
662,0,170,1
663,0,202,1
664,0,210,0
664,1,190,1
665,0,219,0
665,1,194,1
666,0,156,0
666,1,213,1
667,0,197,1
668,0,220,1
669,0,195,1
670,0,207,1
671,0,209,1
672,0,196,1
673,0,212,1
674,0,196,0
674,1,202,1
675,0,195,1
676,0,196,1
677,0,189,0
677,1,184,0
677,2,181,0
677,3,195,0
677,4,199,1
678,0,184,0
678,1,207,0
678,2,156,0
678,3,211,1
679,0,184,0
679,1,170,1
680,0,198,1
681,0,161,1
682,0,177,0
682,1,183,1
683,0,220,1
684,0,197,1
685,0,188,0
685,1,193,0
685,2,218,1
686,0,186,1
687,0,172,0
687,1,190,1
688,0,199,0
688,1,220,0
688,2,190,1
689,0,173,0
689,1,193,1
690,0,208,1
691,0,187,0
691,1,191,1
692,0,170,0
692,1,203,0
692,2,208,1
693,0,226,1
694,0,204,1
695,0,197,1
696,0,193,1
697,0,186,1
698,0,206,0
698,1,203,0
698,2,179,0
698,3,184,1
699,0,218,1
700,0,210,0
700,1,199,0
700,2,180,0
700,3,207,1
701,0,191,0
701,1,195,0
701,2,184,0
701,3,212,0
701,4,189,1
702,0,187,0
702,1,187,0
702,2,213,1
703,0,214,1
704,0,221,1
705,0,187,0
705,1,196,0
705,2,166,1
706,0,178,1
707,0,203,0
707,1,201,0
707,2,218,1
708,0,212,1
709,0,177,0
709,1,160,1
710,0,212,1
711,0,199,1
712,0,189,1
713,0,210,1
714,0,172,0
714,1,180,1
715,0,190,1
716,0,224,0
716,1,214,0
716,2,202,0
716,3,225,1
717,0,190,1
718,0,195,1
719,0,182,1
720,0,203,0
720,1,198,1
721,0,189,0
721,1,157,0
721,2,208,1
722,0,224,1
723,0,204,0
723,1,173,1
724,0,189,0
724,1,194,1
725,0,187,0
725,1,182,0
725,2,243,1
726,0,216,1
727,0,193,1
728,0,193,1
729,0,211,0
729,1,212,1
730,0,181,0
730,1,193,0
730,2,183,0
730,3,205,0
730,4,179,1
731,0,161,0
731,1,191,1
732,0,167,1
733,0,222,0
733,1,209,1
734,0,185,0
734,1,161,1
735,0,186,1
736,0,185,1
737,0,202,1
738,0,164,0
738,1,206,1
739,0,157,0
739,1,218,1
740,0,200,1
741,0,191,0
741,1,173,1
742,0,186,0
742,1,153,0
742,2,190,0
742,3,205,1
743,0,211,1
744,0,209,0
744,1,165,0
744,2,163,1
745,0,197,0
745,1,184,0
745,2,203,0
745,3,174,0
745,4,196,0
745,5,207,1
746,0,184,0
746,1,192,1
747,0,179,0
747,1,205,0
747,2,217,1
748,0,213,0
748,1,209,0
748,2,192,0
748,3,212,1
749,0,172,1
750,0,198,1
751,0,211,1
752,0,189,1
753,0,190,1
754,0,184,0
754,1,175,1
755,0,221,1
756,0,169,0
756,1,212,0
756,2,201,1
757,0,199,1
758,0,215,1
759,0,199,1
760,0,164,1
761,0,181,0
761,1,180,0
761,2,200,1
762,0,161,1
763,0,187,1
764,0,227,1
765,0,191,0
765,1,198,0
765,2,206,1
766,0,210,1
767,0,178,0
767,1,220,0
767,2,179,1
768,0,199,1
769,0,206,1
770,0,221,1
771,0,189,1
772,0,201,1
773,0,206,0
773,1,194,1
774,0,220,1
775,0,217,1
776,0,204,0
776,1,203,1
777,0,201,0
777,1,201,1
778,0,189,0
778,1,190,1
779,0,219,1
780,0,230,1
781,0,163,0
781,1,213,1
782,0,213,1
783,0,209,1
784,0,179,0
784,1,205,0
784,2,204,1
785,0,189,0
785,1,171,1
786,0,186,1
787,0,192,1
788,0,205,1
789,0,196,0
789,1,164,1
790,0,189,1
791,0,187,1
792,0,230,1
793,0,220,0
793,1,171,1
794,0,187,1
795,0,198,1
796,0,154,1
797,0,200,1
798,0,198,1
799,0,183,1
800,0,193,0
800,1,195,1
801,0,189,0
801,1,190,0
801,2,207,0
801,3,198,1
802,0,216,1
803,0,198,1
804,0,235,1
805,0,180,1
806,0,188,0
806,1,184,0
806,2,191,0
806,3,187,1
807,0,218,0
807,1,186,1
808,0,150,0
808,1,177,1
809,0,169,0
809,1,198,1
810,0,194,1
811,0,203,1
812,0,201,1
813,0,206,0
813,1,201,1
814,0,181,1
815,0,202,0
815,1,184,0
815,2,196,1
816,0,224,1
817,0,237,1
818,0,212,1
819,0,175,0
819,1,178,0
819,2,177,0
819,3,209,1
820,0,180,1
821,0,200,1
822,0,161,1
823,0,213,1
824,0,200,1
825,0,223,1
826,0,219,0
826,1,225,1
827,0,221,0
827,1,183,1
828,0,234,1
829,0,199,0
829,1,211,0
829,2,236,1
830,0,185,1
831,0,171,1
832,0,192,1
833,0,219,1
834,0,192,0
834,1,203,0
834,2,204,1
835,0,165,0
835,1,203,0
835,2,193,0
835,3,228,0
835,4,219,0
835,5,209,0
835,6,198,1
836,0,201,0
836,1,158,0
836,2,198,1
837,0,169,0
837,1,197,1
838,0,205,0
838,1,195,0
838,2,188,1
839,0,196,1
840,0,216,1
841,0,224,1
842,0,172,0
842,1,196,0
842,2,214,0
842,3,198,1
843,0,192,0
843,1,182,1
844,0,192,1
845,0,188,0
845,1,195,1
846,0,199,0
846,1,195,1
847,0,211,1
848,0,188,0
848,1,172,1
849,0,177,1
850,0,234,1
851,0,164,0
851,1,175,1
852,0,215,1
853,0,185,0
853,1,167,1
854,0,205,1
855,0,214,1
856,0,201,1
857,0,196,1
858,0,201,1
859,0,172,1
860,0,192,1
861,0,181,0
861,1,203,1
862,0,209,0
862,1,192,0
862,2,212,0
862,3,192,1
863,0,198,1
864,0,210,1
865,0,224,1
866,0,190,1
867,0,168,1
868,0,186,1
869,0,183,1
870,0,195,0
870,1,192,0
870,2,225,0
870,3,174,1
871,0,170,0
871,1,154,0
871,2,177,0
871,3,203,1
872,0,219,1
873,0,203,0
873,1,195,1
874,0,174,1
875,0,184,0
875,1,207,1
876,0,215,1
877,0,205,1
878,0,212,1
879,0,232,1
880,0,196,0
880,1,162,1
881,0,195,1
882,0,208,0
882,1,216,0
882,2,209,1
883,0,191,0
883,1,208,1
884,0,209,1
885,0,212,1
886,0,216,1
887,0,212,1
888,0,199,1
889,0,155,0
889,1,213,1
890,0,182,0
890,1,186,1
891,0,200,1
892,0,189,0
892,1,184,0
892,2,185,0
892,3,166,1
893,0,208,0
893,1,194,1
894,0,215,0
894,1,212,1
895,0,164,1
896,0,190,1
897,0,176,0
897,1,193,1
898,0,212,1
899,0,172,0
899,1,210,1
900,0,203,1
901,0,169,0
901,1,204,1
902,0,185,0
902,1,226,1
903,0,183,0
903,1,184,1
904,0,192,1
905,0,195,1
906,0,218,1
907,0,168,1
908,0,175,0
908,1,208,0
908,2,174,0
908,3,226,1
909,0,209,1
910,0,205,0
910,1,207,0
910,2,175,1
911,0,201,1
912,0,178,0
912,1,176,0
912,2,196,1
913,0,195,0
913,1,190,0
913,2,195,0
913,3,177,1
914,0,205,1
915,0,211,1
916,0,190,0
916,1,232,1
917,0,192,0
917,1,174,1
918,0,222,1
919,0,201,1
920,0,190,1
921,0,196,0
921,1,224,1
922,0,184,0
922,1,193,1
923,0,195,0
923,1,201,1
924,0,176,1
925,0,185,0
925,1,186,0
925,2,184,0
925,3,217,1
926,0,172,1
927,0,195,0
927,1,185,1
928,0,202,0
928,1,181,1
929,0,199,0
929,1,194,0
929,2,201,1
930,0,191,1
931,0,218,1
932,0,203,0
932,1,180,0
932,2,201,1
933,0,174,1
934,0,216,1
935,0,203,1
936,0,217,0
936,1,197,0
936,2,176,0
936,3,199,1
937,0,195,1
938,0,204,0
938,1,186,0
938,2,190,1
939,0,168,0
939,1,215,0
939,2,133,0
939,3,182,1
940,0,201,0
940,1,179,0
940,2,185,1
941,0,187,0
941,1,176,0
941,2,219,1
942,0,218,1
943,0,189,1
944,0,200,1
945,0,191,1
946,0,164,0
946,1,181,1
947,0,184,0
947,1,194,0
947,2,213,0
947,3,184,1
948,0,213,1
949,0,198,1
950,0,200,1
951,0,190,1
952,0,190,0
952,1,192,1
953,0,221,1
954,0,205,0
954,1,182,1
955,0,199,1
956,0,210,1
957,0,203,1
958,0,173,0
958,1,183,0
958,2,180,0
958,3,168,0
958,4,230,1
959,0,192,0
959,1,205,0
959,2,189,1
960,0,197,1
961,0,189,0
961,1,192,1
962,0,186,1
963,0,178,0
963,1,202,1
964,0,192,1
965,0,160,0
965,1,196,1
966,0,221,1
967,0,212,0
967,1,166,0
967,2,206,1
968,0,161,0
968,1,182,1
969,0,173,0
969,1,188,1
970,0,191,1
971,0,188,0
971,1,216,0
971,2,191,0
971,3,196,1
972,0,203,1
973,0,159,0
973,1,191,1
974,0,211,0
974,1,179,0
974,2,179,0
974,3,226,1
975,0,173,0
975,1,203,1
976,0,197,1
977,0,240,1
978,0,189,1
979,0,197,0
979,1,219,1
980,0,193,0
980,1,192,0
980,2,227,1
981,0,175,0
981,1,204,0
981,2,206,0
981,3,214,0
981,4,172,1
982,0,170,1
983,0,193,1
984,0,177,0
984,1,192,0
984,2,241,1
985,0,220,1
986,0,209,0
986,1,177,0
986,2,183,0
986,3,217,1
987,0,193,1
988,0,178,1
989,0,185,1
990,0,209,1
991,0,185,1
992,0,208,1
993,0,194,0
993,1,184,1
994,0,190,0
994,1,168,1
995,0,191,0
995,1,195,1
996,0,187,0
996,1,200,1
997,0,224,1
998,0,175,1
999,0,199,1
1000,0,186,0
1000,1,214,1
1001,0,194,1
1002,0,198,1
1003,0,191,1
1004,0,214,1
1005,0,189,0
1005,1,192,1
1006,0,207,1
1007,0,188,1
1008,0,192,1
1009,0,192,0
1009,1,192,1
1010,0,213,1
1011,0,180,0
1011,1,207,1
1012,0,170,0
1012,1,183,0
1012,2,188,1
1013,0,190,1
1014,0,144,0
1014,1,221,1
